Sample,X,Y,Z
365,-0.008,0.020,-1.004
366,-0.004,0.023,-1.000
367,0.008,0.008,-1.000
368,0.012,0.012,-0.996
369,0.027,0.020,-0.988
370,0.023,0.023,-0.961
371,0.020,0.039,-0.961
372,0.012,0.031,-0.957
373,0.020,0.039,-0.969
374,0.023,0.047,-0.957
375,0.016,0.039,-0.953
376,0.020,0.035,-0.965
377,0.016,0.031,-0.980
378,0.008,0.027,-0.988
379,-0.004,0.023,-0.988
380,0.012,0.059,-0.977
381,-0.004,0.020,-0.977
382,0.004,0.016,-0.973
383,-0.004,0.035,-0.969
384,-0.004,0.043,-0.973
385,0.008,0.043,-0.977
386,0.020,0.047,-0.984
387,0.027,0.039,-0.984
388,0.031,0.039,-0.984
389,0.035,0.031,-0.996
390,0.027,0.023,-1.000
391,0.023,0.016,-0.996
392,0.020,0.020,-0.984
393,0.008,0.020,-0.977
394,0.000,0.031,-0.965
395,-0.004,0.023,-0.945
396,-0.012,0.043,-0.949
397,-0.004,0.051,-0.938
398,-0.004,0.051,-0.961
399,0.008,0.051,-0.965
400,0.008,0.047,-0.977
401,0.016,0.027,-0.977
402,0.039,0.020,-1.000
403,0.039,0.020,-0.988
404,0.031,0.016,-0.996
405,0.031,0.012,-0.988
406,0.027,0.023,-0.988
407,0.008,0.039,-0.973
408,0.000,0.043,-0.965
409,0.004,0.043,-0.969
410,-0.012,0.055,-0.969
411,-0.008,0.043,-0.969
412,0.000,0.043,-0.973
413,-0.004,0.047,-0.980
414,0.000,0.027,-0.992
415,0.000,0.027,-0.988
416,0.004,0.023,-0.988
417,0.008,0.020,-0.988
418,0.023,0.012,-0.973
419,0.016,0.027,-0.961
420,0.020,0.035,-0.961
421,0.039,0.082,-0.969
422,0.016,0.047,-0.969
423,0.020,0.039,-0.965
424,0.023,0.039,-0.969
425,0.027,0.047,-0.973
426,0.012,0.031,-0.992
427,0.008,0.027,-0.992
428,0.008,0.020,-1.000
429,0.004,0.012,-0.992
430,0.004,0.008,-0.984
431,-0.004,0.020,-0.977
432,0.000,0.023,-0.973
433,-0.004,0.051,-0.969
434,0.000,0.043,-0.957
435,0.012,0.039,-0.965
436,0.027,0.039,-0.969
437,0.031,0.047,-0.973
438,0.035,0.047,-0.977
439,0.039,0.035,-0.988
440,0.031,0.027,-0.988
441,0.000,0.051,-0.980
442,0.023,0.023,-0.984
443,0.000,0.020,-0.969
444,0.000,0.023,-0.969
445,-0.008,0.031,-0.965
446,-0.016,0.043,-0.961
447,-0.008,0.043,-0.957
448,0.000,0.035,-0.973
449,0.008,0.035,-0.980
450,0.016,0.043,-0.980
451,0.027,0.031,-0.992
452,0.031,0.023,-0.996
453,0.035,0.023,-0.988
454,0.035,0.016,-0.988
455,0.031,0.023,-0.977
456,0.023,0.023,-0.973
457,0.020,0.031,-0.961
458,0.004,0.039,-0.965
459,0.000,0.043,-0.965
460,0.000,0.047,-0.965
461,0.004,0.070,-0.973
462,-0.008,0.051,-0.973
463,-0.004,0.039,-0.980
464,-0.004,0.023,-0.992
465,0.012,0.023,-0.996
466,0.012,0.020,-0.992
467,0.020,0.016,-0.984
468,0.035,0.020,-0.984
469,0.027,0.020,-0.980
470,0.023,0.031,-0.969
471,0.020,0.031,-0.969
472,0.020,0.039,-0.957
473,0.012,0.047,-0.969
474,0.016,0.043,-0.973
475,0.012,0.043,-0.977
476,0.000,0.027,-0.988
477,0.000,0.023,-0.988
478,0.004,0.023,-0.984
479,0.008,0.027,-0.977
480,-0.004,0.027,-0.977
481,0.020,0.055,-0.965
482,-0.004,0.035,-0.969
483,-0.008,0.039,-0.973
484,-0.004,0.035,-0.973
485,0.012,0.043,-0.977
486,0.012,0.039,-0.973
487,0.027,0.047,-0.977
488,0.027,0.035,-0.992
489,0.027,0.020,-0.992
490,0.020,0.016,-0.992
491,0.016,0.027,-0.984
492,0.016,0.027,-0.977
493,0.000,0.027,-0.973
494,-0.008,0.023,-0.977
495,-0.016,0.031,-0.969
496,-0.020,0.043,-0.965
497,-0.008,0.031,-0.965
498,0.004,0.043,-0.969
499,0.008,0.043,-0.973
500,0.012,0.039,-0.984
501,0.027,0.031,-0.996
502,0.027,0.012,-0.992
503,0.027,0.012,-0.992
504,0.031,0.016,-0.984
505,0.027,0.027,-0.977
506,0.020,0.027,-0.969
507,0.004,0.035,-0.961
508,0.000,0.043,-0.965
509,-0.008,0.043,-0.965
510,-0.012,0.035,-0.969
511,-0.004,0.051,-0.977
512,-0.004,0.039,-0.980
513,-0.004,0.020,-0.992
514,0.004,0.031,-0.992
515,0.012,0.027,-0.988
516,0.023,0.016,-0.984
517,0.039,0.023,-0.984
518,0.031,0.027,-0.973
519,0.031,0.039,-0.965
520,0.023,0.035,-0.965
521,0.035,0.004,-0.961
522,0.020,0.039,-0.969
523,0.012,0.039,-0.965
524,0.004,0.035,-0.965
525,0.004,0.031,-0.980
526,-0.004,0.016,-0.988
527,0.000,0.027,-0.984
528,0.004,0.027,-0.984
529,0.004,0.027,-0.977
530,0.004,0.027,-0.980
531,-0.004,0.035,-0.965
532,0.008,0.031,-0.973
533,0.012,0.039,-0.965
534,0.020,0.043,-0.980
535,0.035,0.035,-0.984
536,0.027,0.039,-0.984
537,0.031,0.039,-0.984
538,0.023,0.039,-0.984
539,0.023,0.031,-0.988
540,0.012,0.027,-0.984
541,0.023,0.020,-0.973
542,0.000,0.027,-0.973
543,0.004,0.027,-0.969
544,-0.008,0.035,-0.957
545,-0.004,0.043,-0.969
546,0.000,0.039,-0.961
547,0.008,0.035,-0.973
548,0.016,0.039,-0.973
549,0.020,0.027,-0.973
550,0.031,0.023,-1.000
551,0.035,0.027,-0.992
552,0.027,0.031,-0.988
553,0.027,0.031,-0.984
554,0.016,0.023,-0.980
555,0.016,0.035,-0.973
556,0.012,0.039,-0.965
557,0.004,0.043,-0.965
558,-0.008,0.035,-0.969
559,-0.008,0.047,-0.969
560,-0.004,0.043,-0.973
561,-0.004,0.012,-0.977
562,0.004,0.027,-0.988
563,0.004,0.027,-0.988
564,0.012,0.027,-0.984
565,0.020,0.023,-0.977
566,0.012,0.023,-0.973
567,0.027,0.031,-0.973
568,0.020,0.039,-0.969
569,0.016,0.031,-0.961
570,0.016,0.039,-0.965
571,0.012,0.039,-0.973
572,0.012,0.047,-0.965
573,0.016,0.035,-0.980
574,0.008,0.039,-0.977
575,0.004,0.035,-0.988
576,-0.004,0.027,-0.980
577,-0.008,0.023,-0.988
578,0.008,0.023,-0.988
579,0.004,0.023,-0.980
580,0.000,0.027,-0.977
581,-0.016,0.031,-0.969
582,0.004,0.039,-0.973
583,0.020,0.039,-0.980
584,0.023,0.039,-0.977
585,0.020,0.039,-0.973
586,0.023,0.031,-0.980
587,0.027,0.035,-0.984
588,0.031,0.031,-0.988
589,0.023,0.023,-0.984
590,0.008,0.027,-0.980
591,0.004,0.023,-0.977
592,0.000,0.039,-0.961
593,-0.016,0.031,-0.961
594,-0.008,0.039,-0.961
595,-0.012,0.039,-0.969
596,-0.008,0.039,-0.977
597,0.000,0.043,-0.980
598,0.004,0.039,-0.984
599,0.020,0.027,-0.996
600,0.031,0.016,-0.992
601,0.027,0.047,-0.984
602,0.027,0.031,-0.988
603,0.023,0.023,-0.980
604,0.020,0.027,-0.977
605,0.008,0.031,-0.957
606,0.000,0.035,-0.961
607,-0.008,0.035,-0.965
608,-0.008,0.043,-0.961
609,-0.004,0.035,-0.969
610,0.000,0.051,-0.969
611,0.000,0.035,-0.980
612,0.008,0.020,-0.992
613,0.008,0.023,-0.992
614,0.012,0.027,-0.988
615,0.020,0.016,-0.984
616,0.020,0.020,-0.984
617,0.016,0.031,-0.973
618,0.012,0.035,-0.973
619,0.016,0.039,-0.973
