Sample,X,Y,Z
207,0.262,0.309,-1.020
208,0.289,0.094,-1.207
209,0.148,-0.070,-1.285
210,-0.039,-0.176,-1.395
211,0.098,-0.098,-1.230
212,0.363,0.188,-0.766
213,0.242,0.199,-0.680
214,0.066,0.020,-0.812
215,-0.141,-0.230,-1.023
216,-0.305,-0.086,-0.887
217,-0.176,0.023,-0.676
218,-0.047,0.031,-0.625
219,0.008,-0.105,-0.770
220,-0.109,-0.230,-0.953
221,-0.199,-0.027,-0.934
222,-0.145,-0.027,-0.996
223,0.215,-0.117,-1.047
224,0.289,-0.168,-1.094
225,0.102,-0.160,-1.203
226,-0.094,0.105,-1.117
227,-0.062,0.258,-1.004
228,0.051,0.027,-1.180
229,0.133,-0.055,-1.117
230,0.043,-0.062,-1.109
231,-0.035,0.129,-0.992
232,0.070,0.309,-0.805
233,0.180,0.188,-0.832
234,0.258,0.082,-0.824
235,0.195,0.035,-0.922
236,0.133,-0.039,-1.031
237,0.035,0.234,-0.773
238,0.086,0.348,-0.676
239,0.207,-0.023,-0.973
240,0.133,-0.133,-1.148
241,-0.141,-0.102,-1.137
242,-0.281,0.039,-1.043
243,-0.207,0.031,-1.035
244,-0.109,-0.055,-1.098
245,-0.012,-0.207,-1.176
246,-0.148,-0.266,-1.176
247,-0.188,-0.117,-1.078
248,-0.191,0.066,-0.945
249,0.008,-0.059,-0.980
250,0.137,-0.176,-0.996
251,0.238,-0.215,-0.949
252,0.180,-0.098,-0.863
253,-0.008,0.250,-0.680
254,0.066,0.129,-0.828
255,0.059,-0.094,-0.996
256,0.070,-0.023,-0.961
257,0.148,-0.008,-0.949
258,0.090,0.250,-0.770
259,0.004,0.285,-0.875
260,0.332,0.172,-0.910
261,0.180,-0.141,-1.242
262,0.039,0.098,-1.137
263,0.027,0.398,-0.852
264,-0.105,0.285,-1.062
265,0.051,0.066,-1.160
266,-0.062,-0.148,-1.262
267,-0.188,0.008,-1.148
268,-0.141,0.145,-0.887
269,-0.285,0.121,-0.988
270,-0.270,0.145,-0.914
271,-0.035,-0.285,-1.125
272,-0.164,-0.184,-1.023
273,-0.129,-0.039,-0.867
274,-0.070,0.004,-0.797
275,-0.152,-0.020,-0.902
276,0.211,-0.293,-1.039
277,0.414,-0.227,-0.855
278,0.238,-0.012,-0.723
279,0.195,-0.008,-0.812
280,0.000,0.074,-0.922
281,-0.027,-0.078,-1.125
282,0.277,-0.172,-1.062
283,0.176,0.117,-0.875
284,0.180,0.145,-0.949
285,0.082,0.047,-1.070
286,-0.121,0.109,-1.188
287,-0.055,-0.109,-1.344
288,-0.023,0.105,-1.094
289,-0.125,0.332,-0.984
290,0.023,0.195,-0.953
291,-0.055,0.094,-1.008
292,-0.117,-0.039,-1.145
293,0.039,-0.027,-1.031
294,-0.137,0.285,-0.773
295,-0.082,0.297,-0.750
296,0.055,-0.012,-0.902
297,-0.137,-0.047,-0.941
298,0.047,-0.039,-0.895
299,0.039,-0.027,-0.844
300,-0.004,0.160,-0.770
301,0.223,-0.027,-0.984
302,0.191,-0.148,-1.027
303,0.086,-0.125,-1.094
304,0.203,-0.020,-0.941
305,0.051,-0.074,-1.070
306,0.066,0.031,-1.020
307,0.207,-0.020,-0.996
308,0.066,-0.082,-1.137
309,0.039,0.035,-0.984
310,-0.094,0.109,-0.941
311,-0.289,0.141,-1.031
312,-0.012,-0.098,-1.090
313,-0.062,-0.023,-1.035
314,-0.047,0.102,-0.887
315,-0.004,-0.070,-1.004
316,-0.258,0.133,-0.941
317,-0.133,0.102,-0.980
318,0.238,-0.129,-1.051
319,0.090,0.055,-0.898
320,0.156,0.043,-0.910
321,0.094,0.004,-0.996
322,-0.184,0.055,-1.059
323,0.059,0.094,-0.934
324,0.125,0.043,-0.945
325,-0.004,0.082,-0.957
326,0.113,0.000,-1.000
327,-0.160,-0.156,-1.160
328,-0.105,0.066,-0.934
329,0.102,-0.051,-0.969
330,0.035,0.070,-0.926
331,0.148,0.023,-0.926
332,0.078,0.004,-0.969
333,-0.047,0.070,-0.973
334,0.008,-0.062,-1.000
335,-0.043,0.078,-0.934
336,-0.090,0.121,-0.867
337,0.039,-0.172,-1.102
338,-0.125,0.066,-0.930
339,-0.160,-0.078,-1.082
340,0.062,-0.012,-1.004
341,-0.039,0.109,-0.922
342,0.098,-0.066,-1.047
343,0.180,-0.121,-1.086
344,0.039,0.035,-0.969
345,0.145,-0.086,-1.062
346,0.152,0.039,-0.918
347,0.102,0.020,-0.953
348,0.156,0.156,-0.820
349,0.066,0.258,-0.793
350,-0.043,-0.156,-1.223
351,-0.051,0.020,-0.961
352,-0.191,0.094,-0.980
353,0.008,-0.090,-1.074
354,0.020,0.051,-0.898
355,-0.090,0.051,-1.035
356,0.121,0.035,-0.961
357,0.117,-0.145,-1.152
358,0.176,-0.055,-1.051
359,0.340,0.066,-0.820
360,0.082,0.086,-0.957
361,0.027,0.156,-0.891
362,-0.020,-0.043,-1.074
363,-0.176,-0.059,-1.090
364,-0.078,0.121,-0.805
365,-0.121,0.188,-0.883
366,-0.137,0.129,-0.883
367,-0.102,0.027,-0.996
368,-0.129,-0.188,-1.172
369,-0.012,-0.078,-1.051
370,0.062,-0.105,-1.098
371,0.047,0.176,-0.918
372,0.234,0.141,-0.875
373,0.406,-0.227,-1.172
374,0.176,-0.113,-1.031
375,0.066,-0.059,-1.016
376,0.016,0.176,-0.832
377,-0.121,0.168,-0.852
378,-0.125,-0.004,-1.012
379,-0.055,-0.137,-1.043
380,-0.168,-0.137,-0.980
381,-0.141,0.117,-0.824
382,-0.164,0.086,-0.922
383,-0.078,-0.020,-1.055
384,0.129,-0.145,-1.113
385,0.195,-0.145,-1.027
386,0.285,0.082,-0.805
387,0.137,-0.043,-1.008
388,0.059,0.113,-0.895
389,0.039,0.008,-1.031
390,0.102,-0.012,-1.066
391,0.012,0.086,-0.895
392,-0.215,0.125,-0.965
393,-0.152,0.094,-0.992
394,-0.172,-0.035,-1.086
395,-0.078,0.039,-1.086
396,0.066,0.062,-0.914
397,0.008,0.113,-0.988
398,-0.023,0.062,-1.129
399,0.039,-0.008,-1.074
400,0.285,0.020,-0.969
401,0.281,-0.020,-0.953
402,0.223,-0.090,-1.008
403,-0.199,0.020,-1.047
404,-0.129,0.324,-0.707
405,0.133,-0.152,-1.055
406,0.023,-0.047,-0.910
407,0.051,0.121,-0.723
408,-0.109,-0.023,-0.980
409,-0.066,0.066,-0.953
410,0.016,0.047,-0.922
411,0.125,0.051,-0.918
412,0.047,0.031,-0.953
413,-0.086,0.008,-1.078
414,-0.152,0.113,-1.062
415,-0.027,-0.168,-1.207
416,0.094,-0.043,-1.059
417,-0.031,0.297,-0.777
418,0.062,0.012,-1.086
419,-0.105,-0.254,-1.285
420,-0.168,-0.031,-1.043
421,0.125,-0.043,-0.973
422,0.199,0.094,-0.816
423,0.051,0.105,-0.871
424,0.031,-0.137,-1.055
425,0.113,-0.164,-1.039
426,0.121,-0.059,-0.930
427,0.211,0.156,-0.715
428,0.109,0.137,-0.828
429,0.023,-0.055,-1.012
430,-0.047,0.020,-0.996
431,-0.078,-0.016,-1.055
432,-0.020,-0.016,-0.941
433,-0.137,0.219,-0.844
434,-0.109,0.082,-1.055
435,0.000,-0.156,-1.207
436,-0.160,0.254,-0.918
437,0.066,0.051,-1.082
438,0.129,-0.211,-1.215
439,-0.031,0.125,-0.945
440,0.102,-0.117,-1.129
441,0.090,0.047,-0.926
442,0.070,0.145,-0.922
443,0.160,-0.031,-0.977
444,0.121,-0.094,-0.996
445,-0.043,-0.004,-0.895
446,-0.039,0.156,-0.770
447,-0.180,0.129,-0.859
448,-0.113,0.043,-0.934
449,-0.031,-0.027,-0.922
450,-0.027,-0.121,-1.035
451,0.062,-0.047,-0.941
452,-0.020,0.121,-0.883
453,0.012,-0.086,-1.133
454,0.180,-0.148,-1.133
455,0.059,0.000,-1.039
456,0.043,0.004,-1.070
457,0.133,0.031,-0.973
458,-0.039,0.086,-1.008
459,0.035,0.035,-1.012
460,0.090,-0.016,-0.980
461,-0.043,0.090,-1.008
462,0.008,0.027,-0.969
463,-0.051,0.129,-0.895
464,-0.105,0.145,-0.922
465,0.109,-0.082,-1.020
466,0.082,0.000,-0.977
467,0.043,0.066,-0.930
468,0.133,-0.066,-1.000
469,0.059,0.293,-0.781
470,0.125,-0.191,-1.176
471,-0.023,-0.160,-1.109
472,-0.066,0.145,-0.848
473,0.000,-0.023,-1.020
474,-0.012,0.035,-0.922
475,-0.176,0.004,-1.047
476,-0.023,-0.086,-1.070
477,0.012,-0.074,-1.047
478,0.004,0.117,-0.879
479,0.203,-0.016,-0.938
480,0.121,-0.082,-0.996
481,0.129,-0.012,-0.965
