Sample,X,Y,Z
199,0.223,0.219,-0.711
200,0.156,0.234,-0.707
201,0.000,-0.102,-0.977
202,-0.168,-0.301,-1.148
203,-0.242,-0.117,-0.887
204,-0.312,0.090,-0.762
205,-0.152,0.027,-0.809
206,0.043,-0.266,-1.008
207,-0.020,-0.129,-0.949
208,-0.016,-0.125,-0.961
209,-0.195,0.012,-1.004
210,-0.211,0.047,-1.129
211,0.094,-0.148,-1.184
212,0.148,-0.039,-1.047
213,0.105,0.137,-0.945
214,0.121,0.086,-0.984
215,-0.121,0.145,-1.109
216,-0.113,0.203,-1.031
217,0.035,0.188,-0.930
218,0.062,0.285,-0.832
219,0.188,0.184,-0.934
220,0.145,0.184,-0.922
221,0.098,0.027,-1.070
222,0.281,-0.062,-1.070
223,0.266,0.000,-0.980
224,0.148,-0.016,-1.051
225,0.227,-0.027,-0.941
226,0.074,0.109,-0.863
227,-0.020,-0.023,-0.934
228,-0.113,-0.305,-1.121
229,-0.359,-0.254,-1.051
230,-0.285,-0.070,-0.879
231,-0.160,0.152,-0.676
232,-0.074,0.152,-0.652
233,0.012,-0.172,-0.922
234,-0.070,-0.531,-1.227
235,-0.258,-0.172,-1.055
236,-0.250,0.238,-0.699
237,0.031,0.219,-0.805
238,0.324,-0.047,-1.004
239,0.203,-0.086,-1.102
240,-0.020,0.078,-1.008
241,-0.031,-0.020,-1.176
242,-0.043,0.246,-0.988
243,-0.055,0.199,-1.055
244,0.102,0.016,-1.156
245,0.094,0.316,-0.871
246,0.109,0.211,-1.023
247,0.172,-0.059,-1.164
248,0.070,0.074,-1.035
249,0.082,0.203,-0.969
250,0.254,0.117,-0.957
251,0.277,-0.043,-1.023
252,0.230,-0.078,-0.941
253,0.074,0.004,-0.812
254,-0.180,0.102,-0.785
255,-0.355,0.066,-0.938
256,-0.359,-0.020,-0.934
257,-0.227,0.020,-0.836
258,-0.148,0.102,-0.746
259,-0.074,0.035,-0.816
260,-0.020,-0.168,-1.082
261,-0.141,-0.188,-1.188
262,-0.031,-0.176,-1.211
263,0.082,-0.055,-1.129
264,0.199,0.113,-1.004
265,0.402,0.047,-1.039
266,0.410,-0.141,-1.078
267,0.195,-0.035,-1.035
268,-0.016,0.133,-0.910
269,-0.207,0.098,-0.996
270,-0.312,0.164,-0.961
271,-0.152,0.258,-0.840
272,0.012,0.129,-0.816
273,0.102,-0.008,-0.926
274,0.141,-0.047,-0.914
275,0.035,0.039,-0.941
276,0.016,0.078,-1.000
277,-0.066,0.160,-0.992
278,0.121,0.020,-1.066
279,0.379,-0.293,-1.188
280,0.316,-0.156,-0.953
281,0.055,0.012,-0.922
282,-0.207,0.008,-0.992
283,-0.430,0.152,-1.004
284,-0.414,0.164,-0.934
285,-0.234,0.000,-0.941
286,-0.039,-0.074,-0.879
287,0.066,-0.066,-0.859
288,-0.062,0.082,-0.867
289,-0.094,0.133,-0.953
290,-0.016,0.098,-1.027
291,0.035,-0.176,-1.277
292,0.203,-0.121,-1.141
293,0.316,-0.023,-0.977
294,0.305,0.195,-0.742
295,0.227,0.145,-0.840
296,-0.102,0.113,-0.977
297,-0.250,-0.094,-1.188
298,-0.145,-0.066,-0.992
299,-0.055,0.105,-0.863
300,0.199,0.078,-0.770
301,0.328,-0.105,-0.949
302,0.117,-0.004,-1.008
303,0.078,-0.074,-1.098
304,0.137,-0.027,-1.008
305,0.184,0.090,-0.895
306,0.258,0.117,-0.805
307,0.016,0.211,-0.820
308,-0.137,0.027,-1.047
309,-0.105,-0.277,-1.258
310,-0.336,0.102,-0.930
311,-0.246,0.148,-0.902
312,-0.055,0.027,-0.973
313,-0.059,0.191,-0.891
314,-0.012,-0.016,-1.105
315,-0.066,-0.070,-1.102
316,-0.129,0.125,-1.023
317,0.031,0.035,-1.059
318,0.059,0.051,-1.074
319,0.102,0.008,-1.070
320,0.176,-0.059,-1.043
321,0.062,-0.016,-0.992
322,-0.008,-0.027,-0.938
323,-0.148,0.016,-0.969
324,-0.301,0.164,-0.836
325,-0.090,0.066,-0.871
326,-0.047,-0.102,-0.977
327,0.004,-0.105,-0.957
328,0.180,0.082,-0.723
329,0.145,0.051,-0.910
330,0.121,0.020,-1.070
331,0.293,-0.160,-1.148
332,0.262,-0.043,-1.078
333,0.441,0.051,-0.797
334,0.305,0.066,-0.859
335,-0.047,0.105,-0.988
336,-0.152,-0.008,-1.121
337,-0.332,0.141,-0.984
338,-0.312,0.195,-0.984
339,-0.004,0.027,-0.945
340,0.074,0.184,-0.848
341,-0.035,0.070,-0.977
342,-0.094,0.031,-1.055
343,-0.273,0.359,-0.832
344,-0.125,-0.113,-1.234
345,0.082,-0.133,-1.148
346,0.113,0.172,-0.812
347,0.242,-0.117,-1.062
348,0.184,0.008,-0.902
349,-0.059,0.098,-0.949
350,-0.047,-0.066,-0.988
351,-0.074,-0.141,-1.012
352,-0.219,0.004,-0.910
353,-0.148,0.195,-0.711
354,-0.043,0.066,-0.852
355,0.211,-0.016,-0.945
356,0.082,-0.047,-0.930
357,-0.043,-0.102,-1.133
358,0.074,-0.031,-1.039
359,0.070,0.039,-1.090
360,0.262,0.148,-0.887
361,0.457,-0.109,-0.984
362,0.145,-0.012,-1.090
363,0.016,0.043,-0.988
364,-0.172,0.000,-1.109
365,-0.312,0.203,-0.953
366,-0.027,0.168,-0.871
367,0.027,-0.008,-1.016
368,-0.059,-0.035,-1.016
369,-0.039,0.020,-0.938
370,-0.125,0.141,-0.902
371,-0.141,0.168,-0.934
372,-0.016,0.074,-1.012
373,0.059,0.020,-1.023
374,0.141,-0.016,-1.012
375,0.176,0.102,-0.891
376,0.113,0.031,-1.000
377,0.078,-0.086,-1.090
378,-0.055,0.070,-0.965
379,-0.148,-0.020,-1.070
380,-0.098,-0.102,-1.062
381,-0.062,0.145,-0.816
382,0.039,0.074,-0.867
383,0.152,-0.156,-1.047
384,0.000,0.012,-0.938
385,-0.016,0.066,-0.957
386,0.023,-0.117,-1.082
387,0.098,0.012,-0.980
388,0.129,0.059,-0.902
389,0.129,0.074,-0.918
390,0.055,0.145,-0.836
391,-0.086,0.094,-0.980
392,-0.070,0.012,-0.977
393,-0.047,0.066,-0.938
394,-0.078,0.074,-0.988
395,0.012,0.066,-0.953
396,0.074,0.004,-1.023
397,0.012,0.086,-0.988
398,0.000,0.016,-1.074
399,-0.035,-0.039,-1.102
400,-0.051,-0.066,-1.074
401,0.074,-0.035,-1.031
402,0.082,0.098,-0.836
403,-0.016,0.039,-0.930
404,-0.070,-0.004,-0.941
405,-0.141,0.016,-0.953
406,-0.172,-0.031,-1.004
407,-0.023,0.074,-0.816
408,0.051,0.094,-0.801
409,0.082,-0.066,-1.016
410,0.051,-0.039,-0.988
411,0.070,-0.023,-1.062
412,0.230,0.012,-0.918
413,0.332,0.035,-0.918
414,0.312,0.008,-0.965
415,0.227,-0.125,-1.102
416,0.055,-0.129,-1.160
417,-0.031,-0.027,-1.039
418,-0.121,0.094,-0.898
419,-0.121,0.129,-0.922
420,-0.031,-0.062,-1.062
421,-0.203,0.090,-0.949
422,-0.137,0.293,-0.758
423,-0.035,0.129,-0.859
424,-0.148,0.039,-1.059
425,-0.117,0.113,-0.969
426,-0.086,0.020,-1.070
427,-0.043,0.109,-1.008
428,0.062,0.055,-0.988
429,0.035,0.008,-1.062
430,0.016,0.066,-1.051
431,0.156,0.094,-0.980
432,0.137,0.039,-0.977
433,0.145,-0.121,-1.059
434,0.086,-0.066,-0.953
435,-0.184,0.164,-0.914
436,-0.105,0.012,-0.996
437,0.062,-0.066,-0.988
438,0.078,0.020,-0.941
439,0.285,-0.098,-0.938
440,0.242,0.023,-0.883
441,0.090,0.211,-0.801
442,0.195,0.016,-0.922
443,0.133,-0.055,-0.984
444,-0.016,-0.199,-1.156
445,-0.035,0.027,-0.867
446,-0.230,0.203,-0.828
447,-0.160,-0.012,-1.066
448,-0.059,-0.086,-1.078
449,-0.172,0.035,-0.992
450,-0.051,-0.121,-1.059
451,-0.102,0.023,-0.949
452,-0.164,0.113,-0.941
453,0.016,-0.074,-1.121
454,0.020,0.031,-1.016
455,0.012,0.094,-1.027
456,0.086,-0.051,-1.031
457,0.094,0.059,-0.984
458,0.105,0.160,-0.863
459,0.160,0.023,-0.926
460,0.047,0.098,-0.848
461,0.004,0.117,-0.863
462,-0.121,0.035,-0.961
463,-0.117,0.102,-0.918
464,0.059,0.066,-0.906
465,0.051,0.070,-0.969
466,0.148,-0.031,-1.039
467,0.168,-0.164,-1.125
468,0.023,0.070,-0.992
469,0.160,0.082,-0.918
470,0.137,-0.020,-1.008
471,-0.008,-0.012,-1.020
472,0.062,-0.145,-1.062
473,-0.121,-0.008,-0.965
474,-0.266,0.117,-0.926
475,-0.113,-0.047,-1.008
476,-0.195,0.035,-0.961
477,-0.102,-0.012,-1.012
478,0.074,-0.066,-0.898
479,-0.086,0.145,-0.816
480,-0.031,0.250,-0.766
481,0.023,-0.141,-1.168
482,-0.066,-0.109,-1.230
483,0.156,0.129,-0.863
484,0.258,0.156,-0.824
485,0.234,0.012,-0.977
486,0.082,-0.125,-1.145
487,-0.199,0.070,-1.102
488,-0.164,0.129,-0.969
489,0.078,0.152,-0.883
490,0.117,0.148,-0.875
491,0.195,-0.039,-1.012
492,0.113,-0.039,-1.062
493,-0.055,0.027,-1.059
494,0.098,-0.078,-1.047
495,0.082,0.211,-0.785
496,0.043,0.152,-0.875
497,0.094,-0.117,-1.070
498,-0.160,0.055,-0.910
499,-0.176,0.055,-0.930
500,-0.059,-0.059,-0.914
501,-0.113,0.070,-0.926
502,-0.074,0.035,-0.977
503,-0.086,-0.031,-0.992
504,-0.172,-0.070,-1.094
505,-0.105,-0.074,-1.086
506,-0.059,0.051,-0.969
507,-0.012,0.105,-0.984
508,0.195,0.020,-1.000
509,0.195,0.035,-1.004
510,0.254,0.020,-0.934
511,0.227,-0.020,-0.980
512,0.062,0.027,-0.969
513,0.020,0.043,-0.973
514,-0.086,0.055,-0.973
515,-0.109,0.051,-0.969
516,-0.070,0.039,-0.953
517,-0.051,0.086,-0.844
518,0.043,-0.008,-0.949
519,0.027,-0.156,-1.074
520,-0.074,0.207,-0.828
521,0.000,0.141,-0.922
522,0.082,0.051,-0.996
523,0.086,0.027,-0.984
524,0.098,-0.102,-1.082
525,0.031,-0.051,-1.012
526,-0.102,-0.012,-1.043
527,-0.145,0.094,-1.000
528,-0.105,0.148,-0.891
529,-0.023,-0.004,-1.047
530,-0.008,-0.012,-0.988
531,-0.070,0.051,-0.984
532,0.055,-0.031,-1.043
533,0.113,0.016,-0.992
534,0.145,0.027,-1.012
535,0.207,-0.035,-0.977
536,0.176,-0.008,-0.953
537,0.145,0.125,-0.809
538,0.090,0.125,-0.855
539,0.066,-0.137,-1.098
540,0.066,-0.039,-0.973
541,-0.082,0.191,-0.801
542,-0.129,0.172,-0.844
543,-0.062,0.004,-1.016
544,-0.148,-0.023,-1.035
545,-0.113,-0.062,-1.094
546,-0.031,0.082,-0.930
547,0.000,0.215,-0.898
548,0.117,0.070,-1.000
549,0.105,-0.105,-1.141
550,0.078,-0.172,-1.195
551,0.023,-0.090,-1.070
552,-0.082,0.148,-0.871
553,-0.066,0.160,-0.883
554,-0.051,-0.016,-1.012
555,-0.105,-0.008,-0.980
556,-0.113,-0.008,-0.914
557,-0.109,-0.062,-0.934
558,-0.039,0.086,-0.840
559,0.082,0.098,-0.828
560,0.078,0.168,-0.902
561,0.168,0.043,-0.980
562,0.227,-0.098,-1.062
563,0.102,0.094,-0.934
564,0.148,0.098,-0.949
565,0.113,0.016,-1.043
566,-0.020,0.160,-0.973
567,0.000,0.027,-1.062
568,-0.098,-0.055,-1.133
569,-0.137,0.039,-1.043
570,-0.031,0.051,-0.961
571,-0.066,0.086,-0.992
572,-0.043,-0.051,-1.078
573,0.039,-0.105,-1.105
574,-0.020,0.129,-0.879
575,0.176,0.105,-0.824
576,0.223,0.012,-0.879
577,0.105,0.070,-0.871
578,0.164,0.047,-0.840
579,0.043,-0.234,-1.121
580,-0.074,-0.129,-0.996
581,-0.086,0.082,-0.805
582,-0.137,0.133,-0.855
583,-0.039,-0.059,-1.020
584,-0.109,-0.047,-1.023
585,-0.148,-0.031,-1.023
586,0.039,-0.141,-1.105
587,0.059,0.129,-0.898
588,0.047,0.176,-0.965
589,0.285,-0.086,-1.070
590,0.113,0.031,-1.102
591,0.020,-0.062,-1.148
592,0.094,-0.102,-1.070
593,-0.059,0.207,-0.859
594,0.062,0.129,-0.887
595,0.047,-0.012,-0.961
596,-0.211,0.062,-0.984
597,-0.148,0.090,-0.891
598,-0.117,0.008,-0.922
599,-0.094,0.062,-0.906
600,0.086,-0.027,-0.910
601,-0.090,0.102,-0.941
602,-0.066,-0.055,-1.145
603,-0.043,0.027,-1.016
604,-0.023,0.180,-0.914
605,0.234,-0.074,-1.020
606,0.172,-0.043,-1.031
607,0.023,0.207,-0.906
608,0.141,-0.148,-1.145
609,0.113,-0.020,-1.027
610,-0.039,0.227,-0.809
611,0.129,0.016,-0.953
612,-0.012,-0.070,-1.043
613,-0.039,0.117,-0.945
614,0.047,-0.016,-0.953
615,0.020,-0.020,-0.977
616,0.164,0.086,-0.844
617,0.062,0.066,-0.883
618,0.023,-0.121,-1.109
619,0.070,0.031,-0.930
620,-0.105,0.039,-0.965
621,-0.043,-0.012,-0.973
622,0.004,-0.129,-1.062
623,-0.145,0.129,-0.906
624,-0.109,0.078,-0.953
625,-0.078,-0.062,-1.059
626,-0.199,0.086,-0.996
627,-0.020,0.023,-1.008
628,0.035,0.039,-0.957
629,-0.059,0.160,-0.934
630,0.121,-0.023,-1.074
631,0.066,-0.008,-1.031
632,0.059,0.008,-1.020
633,0.199,-0.043,-1.000
634,0.125,-0.051,-0.996
635,0.074,0.137,-0.887
636,0.133,0.074,-0.930
637,0.035,-0.027,-0.988
638,0.016,0.016,-0.961
639,-0.035,0.180,-0.777
640,-0.090,-0.031,-0.977
641,-0.039,-0.074,-1.066
642,-0.074,0.180,-0.840
643,-0.035,0.129,-0.918
644,0.094,0.035,-0.945
645,0.012,0.082,-0.980
646,0.051,-0.066,-1.102
647,0.102,-0.066,-1.035
648,0.062,0.086,-0.934
649,0.117,-0.094,-1.117
650,-0.027,0.016,-0.938
651,-0.133,0.242,-0.906
652,-0.043,-0.012,-0.988
653,-0.066,-0.078,-1.055
654,-0.113,0.074,-0.895
655,-0.094,0.031,-0.980
656,-0.051,0.031,-0.965
657,0.027,0.094,-0.930
658,0.039,-0.020,-1.031
659,0.141,0.020,-0.953
660,0.152,-0.090,-1.012
661,0.109,-0.047,-1.043
662,0.082,0.012,-0.953
663,0.043,0.203,-0.875
664,0.086,0.191,-0.812
665,0.078,-0.090,-1.059
666,-0.086,-0.113,-1.070
667,-0.109,-0.043,-1.047
668,0.031,-0.090,-1.051
669,-0.023,0.250,-0.809
670,0.023,0.191,-0.875
671,0.062,-0.188,-1.191
672,-0.020,-0.082,-1.090
673,-0.074,0.121,-0.867
674,0.031,0.031,-0.910
675,0.117,-0.086,-1.027
676,0.012,0.105,-0.918
677,-0.082,0.211,-0.867
678,-0.055,-0.105,-1.086
679,-0.047,-0.059,-1.004
680,-0.059,0.105,-0.879
681,0.031,-0.051,-1.000
682,0.020,0.094,-0.945
683,0.012,0.219,-0.887
684,0.125,0.004,-1.031
685,0.137,0.031,-1.012
686,0.121,0.113,-0.941
687,0.211,-0.016,-1.000
688,0.055,0.004,-1.059
689,-0.043,0.125,-0.945
690,-0.121,0.008,-1.055
691,-0.164,0.031,-1.004
692,-0.055,0.043,-0.906
693,-0.035,-0.082,-1.020
694,0.004,0.016,-0.926
695,0.023,0.035,-0.914
696,-0.066,0.051,-0.996
697,0.086,-0.082,-0.980
698,0.184,-0.191,-1.035
699,0.184,-0.191,-1.035
700,0.051,0.082,-0.863
701,0.039,-0.020,-0.953
702,-0.082,0.129,-0.898
703,-0.090,0.156,-0.941
704,0.117,-0.117,-1.004
705,0.004,-0.059,-1.016
706,-0.117,0.082,-0.906
707,-0.039,0.016,-1.031
708,-0.113,0.082,-1.039
709,-0.008,0.145,-1.012
710,0.172,-0.020,-1.043
711,0.113,0.023,-1.047
712,0.195,-0.012,-1.027
713,0.129,0.176,-0.898
714,0.121,0.152,-0.938
715,0.234,-0.016,-1.000
716,0.023,0.047,-0.965
717,-0.098,-0.020,-1.020
718,-0.121,0.016,-0.934
719,-0.211,0.203,-0.844
720,-0.133,0.074,-0.945
721,-0.074,-0.098,-1.027
722,-0.227,0.137,-0.883
723,-0.047,0.066,-0.879
724,-0.008,-0.133,-1.078
725,-0.059,0.086,-0.945
726,0.195,-0.074,-1.000
727,0.129,-0.145,-1.148
728,0.125,-0.008,-0.969
729,0.145,-0.027,-0.988
730,0.012,-0.047,-0.996
731,0.062,0.023,-0.949
732,-0.039,0.094,-0.906
733,-0.125,0.094,-0.961
734,0.070,-0.035,-1.012
735,-0.090,0.133,-0.879
736,-0.105,0.074,-0.996
737,0.078,-0.148,-1.113
738,-0.059,0.148,-0.938
739,0.055,0.168,-0.914
740,0.266,-0.016,-0.980
741,0.113,0.133,-0.902
742,0.148,0.078,-0.973
743,0.191,-0.027,-0.984
744,-0.016,0.078,-1.000
745,0.020,0.078,-0.961
746,-0.113,0.117,-0.898
747,-0.246,0.055,-1.066
748,-0.141,0.031,-0.957
749,-0.133,0.055,-0.938
750,-0.117,-0.094,-1.062
751,-0.027,-0.055,-0.977
752,-0.168,0.148,-0.922
753,-0.004,0.082,-0.992
754,0.141,-0.016,-0.934
755,0.090,-0.078,-1.039
756,0.285,-0.613,-1.285
757,0.102,-0.465,-1.160
758,-0.105,-0.121,-0.859
759,0.062,-0.266,-0.891
760,0.051,-0.328,-0.930
761,-0.020,-0.527,-1.043
762,0.020,-0.887,-1.211
763,-0.066,-0.570,-0.918
764,0.023,-0.273,-0.656
765,0.242,-0.480,-0.820
766,0.148,-0.594,-0.953
767,-0.055,-0.512,-0.957
768,-0.035,-0.664,-1.102
769,0.113,-0.434,-0.887
770,0.070,-0.023,-0.602
771,0.055,-0.215,-0.840
772,0.039,-0.422,-1.121
773,-0.141,-0.090,-0.969
774,-0.215,-0.102,-1.027
775,0.027,-0.242,-1.156
776,0.047,-0.039,-1.004
777,-0.137,0.105,-0.969
778,-0.148,-0.141,-1.285
779,-0.016,-0.105,-1.238
780,0.055,-0.137,-1.180
781,0.082,-0.141,-1.047
782,0.102,-0.164,-1.074
783,0.125,-0.234,-1.094
784,0.188,-0.277,-1.043
785,-0.004,-0.148,-0.785
786,-0.008,-0.324,-0.973
787,0.191,-0.492,-0.930
788,0.211,-0.594,-0.953
789,-0.035,-0.211,-0.566
790,-0.129,-0.297,-0.762
791,0.047,-0.465,-0.867
792,0.074,-0.559,-0.922
793,0.027,-0.488,-0.734
794,-0.230,-0.262,-0.688
795,-0.238,-0.234,-0.957
796,-0.078,-0.293,-1.004
797,0.008,-0.520,-1.176
798,0.016,-0.391,-1.020
799,-0.227,-0.078,-0.957
800,-0.203,-0.047,-1.141
801,-0.043,-0.387,-1.453
802,0.168,-0.352,-1.230
803,0.293,-0.246,-1.066
804,0.141,-0.023,-0.926
805,-0.078,0.129,-1.004
806,-0.113,-0.074,-1.121
807,0.086,-0.582,-1.383
808,0.336,-0.293,-0.773
809,0.105,-0.012,-0.645
810,0.008,0.004,-0.723
811,-0.023,-0.184,-0.949
812,-0.188,-0.172,-0.910
813,0.027,-0.395,-0.902
814,0.254,-0.480,-0.941
815,0.133,-0.156,-0.762
816,0.020,-0.039,-0.781
817,0.008,-0.367,-1.023
818,0.027,-0.695,-1.305
819,0.066,-0.578,-1.176
820,-0.023,-0.215,-0.789
821,-0.281,-0.086,-0.891
822,-0.363,-0.180,-1.105
823,-0.145,-0.613,-1.324
824,-0.012,-0.789,-1.406
825,0.008,-0.207,-0.820
826,0.137,0.285,-0.461
827,0.152,-0.129,-0.883
828,0.094,-0.906,-1.477
829,-0.156,-0.922,-1.434
830,-0.297,-0.152,-0.938
831,0.148,0.629,-0.211
832,0.555,0.266,-0.457
833,0.398,-0.793,-1.254
834,-0.020,-1.234,-1.574
835,-0.289,-0.742,-1.242
836,-0.027,-0.176,-0.848
837,0.176,0.207,-0.488
838,-0.012,0.223,-0.566
839,-0.246,-0.164,-0.898
840,-0.234,-0.445,-1.391
841,0.004,-0.129,-1.145
842,0.168,0.246,-0.766
843,0.254,0.320,-0.637
844,0.215,0.141,-0.871
845,-0.016,-0.012,-1.195
846,-0.090,-0.098,-1.398
847,-0.078,0.078,-1.156
848,-0.035,0.211,-0.980
849,0.152,0.156,-0.977
850,0.238,-0.062,-1.102
851,-0.031,-0.152,-1.223
852,-0.215,-0.055,-1.098
853,-0.141,0.043,-0.914
854,-0.020,0.035,-0.852
855,0.047,-0.023,-0.836
856,-0.051,-0.035,-0.820
857,-0.133,-0.043,-0.848
858,-0.020,-0.066,-0.844
859,0.062,-0.031,-0.785
860,0.062,-0.043,-0.766
861,0.105,0.023,-0.832
862,0.109,0.039,-0.879
863,-0.012,0.000,-1.027
864,-0.012,0.016,-1.055
865,0.094,0.070,-1.008
866,0.137,0.062,-1.066
867,0.109,0.078,-1.090
868,0.004,0.074,-1.137
869,-0.082,0.074,-1.199
870,-0.035,0.105,-1.133
871,0.016,0.098,-1.066
872,-0.023,0.094,-1.043
873,-0.012,0.098,-0.996
874,-0.039,0.055,-1.023
875,-0.074,0.039,-0.996
876,-0.027,0.016,-0.938
877,0.023,0.016,-0.871
878,0.020,0.039,-0.828
879,0.004,0.023,-0.852
880,-0.008,-0.012,-0.855
881,0.004,-0.039,-0.895
882,0.070,-0.027,-0.859
883,0.074,0.000,-0.871
884,0.055,0.008,-0.910
