Sample,X,Y,Z
206,-0.246,0.234,-1.094
207,-0.297,0.230,-1.059
208,-0.258,0.148,-1.215
209,-0.094,0.043,-1.176
210,0.078,0.004,-1.152
211,0.074,0.109,-1.062
212,0.043,0.227,-0.988
213,0.031,0.023,-1.199
214,-0.031,0.051,-1.043
215,0.105,-0.051,-1.000
216,0.145,-0.055,-0.922
217,0.066,0.121,-0.703
218,0.125,0.191,-0.715
219,0.156,-0.047,-0.852
220,0.250,-0.195,-0.898
221,0.242,-0.098,-0.855
222,0.133,0.098,-0.688
223,0.062,0.051,-0.832
224,-0.023,-0.133,-1.070
225,0.027,-0.086,-1.023
226,0.102,-0.250,-1.184
227,0.055,0.082,-0.895
228,0.012,0.277,-0.805
229,0.047,-0.293,-1.387
230,-0.176,-0.199,-1.312
231,-0.301,0.152,-1.047
232,-0.094,0.016,-1.199
233,-0.082,0.188,-0.891
234,-0.160,0.078,-1.039
235,-0.098,-0.098,-1.125
236,-0.016,-0.105,-0.980
237,0.078,-0.004,-1.016
238,0.160,0.262,-0.602
239,0.113,0.141,-0.730
240,0.102,0.004,-0.949
241,0.027,-0.059,-0.945
242,0.035,-0.121,-1.043
243,0.199,-0.008,-0.852
244,0.230,0.090,-0.781
245,0.117,0.094,-1.008
246,0.000,0.148,-0.996
247,-0.105,-0.055,-1.234
248,-0.090,-0.098,-1.230
249,0.133,-0.078,-1.059
250,0.070,0.051,-0.984
251,0.004,0.145,-0.980
252,0.082,0.164,-0.906
253,-0.004,-0.020,-1.086
254,0.012,-0.109,-1.059
255,-0.059,-0.027,-0.930
256,-0.246,0.180,-0.832
257,-0.113,0.258,-0.762
258,-0.137,0.047,-0.930
259,-0.176,0.055,-0.969
260,-0.043,-0.086,-1.000
261,-0.070,-0.098,-1.051
262,-0.074,0.035,-0.988
263,0.016,0.145,-0.918
264,0.027,-0.004,-1.125
265,0.078,-0.172,-1.188
266,0.215,-0.199,-1.133
267,0.094,0.000,-0.992
268,0.344,-0.121,-1.004
269,0.211,-0.004,-0.953
270,0.098,0.180,-0.840
271,0.211,-0.191,-1.102
272,0.016,-0.117,-0.977
273,-0.109,0.090,-0.852
274,-0.055,0.023,-0.855
275,-0.180,0.086,-0.840
276,-0.145,0.008,-0.965
277,0.004,-0.055,-0.973
278,-0.109,0.086,-0.926
279,-0.012,0.039,-1.012
280,-0.078,0.027,-0.988
281,-0.152,0.016,-1.156
282,0.047,0.039,-1.020
283,0.004,0.121,-1.059
284,0.023,0.168,-1.012
285,0.156,0.137,-0.949
286,-0.043,0.203,-1.027
287,0.070,0.160,-0.984
288,0.203,0.035,-1.000
289,0.035,0.176,-0.961
290,0.266,0.020,-0.969
291,0.188,0.051,-0.938
292,0.016,0.070,-0.980
293,0.195,-0.039,-0.953
294,0.004,-0.004,-0.969
295,-0.094,0.020,-0.973
296,0.148,-0.043,-0.922
297,-0.125,-0.020,-1.020
298,-0.059,0.020,-0.902
299,0.047,0.102,-0.809
300,-0.121,-0.223,-1.156
301,-0.004,-0.363,-1.227
302,-0.094,0.105,-0.781
303,-0.148,-0.023,-1.109
304,0.145,-0.035,-0.910
305,0.023,-0.008,-1.020
306,-0.020,-0.070,-1.039
307,0.242,-0.164,-0.957
308,-0.078,0.012,-1.023
309,-0.047,0.227,-0.809
310,0.078,0.070,-0.879
311,-0.156,0.199,-0.973
312,0.020,0.062,-0.973
313,-0.051,-0.125,-1.145
314,-0.207,0.145,-0.969
315,0.047,0.203,-0.879
316,-0.008,0.074,-1.105
317,0.023,0.281,-0.895
318,0.164,-0.145,-1.242
319,0.004,-0.082,-1.172
320,0.113,0.098,-0.945
321,0.203,0.016,-1.008
322,0.090,0.129,-0.918
323,0.176,0.055,-0.949
324,0.078,-0.109,-1.074
325,-0.090,-0.094,-0.965
326,-0.098,-0.117,-0.957
327,-0.219,0.059,-0.832
328,-0.168,0.113,-0.812
329,0.043,-0.117,-0.953
330,-0.062,-0.203,-1.051
331,-0.066,-0.219,-0.973
332,0.102,-0.105,-0.895
333,-0.031,-0.289,-1.168
334,0.094,0.121,-0.773
335,0.270,0.336,-0.699
336,0.227,-0.023,-1.055
337,0.230,-0.305,-1.258
338,-0.137,0.109,-0.984
339,-0.156,0.227,-0.914
340,0.105,0.164,-0.910
341,-0.016,0.180,-1.027
342,-0.055,0.012,-1.137
343,-0.098,-0.137,-1.250
344,-0.195,0.145,-1.094
345,0.020,0.148,-0.973
346,0.285,-0.004,-1.023
347,0.191,0.070,-0.980
348,0.242,-0.094,-1.113
349,0.121,0.102,-0.961
350,0.012,0.156,-0.781
351,0.055,0.039,-0.840
352,0.000,0.023,-0.840
353,-0.070,0.000,-0.949
354,-0.242,0.133,-0.871
355,-0.223,0.090,-0.902
356,-0.023,-0.129,-1.008
357,-0.012,-0.082,-0.984
358,-0.012,-0.105,-1.023
359,0.066,-0.105,-1.109
360,-0.035,0.141,-0.992
361,0.258,-0.020,-1.031
362,0.301,-0.203,-1.145
363,0.062,-0.117,-1.055
364,0.074,0.113,-0.891
365,0.043,-0.004,-0.992
366,-0.055,0.070,-0.961
367,-0.043,-0.016,-0.957
368,-0.055,0.141,-0.852
369,-0.121,-0.035,-1.004
370,-0.070,-0.141,-1.086
371,-0.145,0.094,-0.883
372,0.012,0.004,-0.949
373,0.195,-0.039,-0.984
374,0.148,-0.020,-0.965
375,0.117,-0.031,-0.969
376,0.113,0.078,-0.910
377,-0.062,0.031,-1.070
378,0.055,-0.051,-1.102
379,-0.031,0.023,-0.992
380,-0.141,-0.020,-1.094
381,-0.152,0.066,-1.016
382,-0.223,0.133,-1.004
383,-0.172,0.145,-0.934
384,-0.027,0.051,-0.992
385,0.199,-0.145,-1.066
386,0.195,0.004,-0.918
387,0.113,0.188,-0.848
388,0.141,0.117,-0.891
389,0.285,0.078,-0.883
390,0.203,-0.031,-1.020
391,0.129,-0.145,-0.992
392,-0.109,0.160,-0.848
393,-0.172,0.184,-0.922
394,-0.102,0.152,-0.902
395,-0.160,0.129,-1.000
396,-0.047,-0.035,-1.086
397,-0.035,-0.105,-1.133
398,-0.195,0.062,-1.137
399,-0.035,0.125,-0.918
400,0.254,0.090,-0.949
401,0.160,-0.227,-1.258
402,0.176,-0.086,-1.051
403,-0.031,0.145,-0.863
404,0.102,-0.051,-0.977
405,0.090,-0.172,-1.004
406,-0.062,0.094,-0.824
407,0.020,-0.242,-1.117
408,-0.031,0.059,-0.816
409,-0.180,0.191,-0.855
410,0.059,-0.039,-0.945
411,0.027,-0.137,-0.969
412,-0.055,-0.109,-1.062
413,0.133,-0.121,-1.012
414,0.039,0.148,-0.844
415,0.059,0.246,-0.832
416,0.172,-0.031,-0.988
417,0.008,-0.113,-1.176
418,-0.027,0.023,-1.039
419,-0.004,0.137,-0.957
420,-0.082,0.172,-1.016
421,0.043,0.117,-1.000
422,-0.070,-0.027,-1.145
423,-0.160,-0.012,-1.141
424,0.031,0.066,-0.957
425,-0.035,0.164,-0.934
426,0.066,0.039,-0.996
427,0.125,0.051,-0.953
428,0.059,-0.016,-1.059
429,0.152,-0.141,-1.066
430,0.082,0.066,-0.812
431,-0.090,-0.004,-0.965
432,0.094,-0.102,-0.941
433,0.039,0.016,-0.891
434,-0.062,-0.020,-0.945
435,0.094,-0.090,-0.820
436,-0.051,0.281,-0.660
437,0.000,-0.188,-1.098
438,0.043,-0.336,-1.129
439,-0.125,0.270,-0.785
440,0.043,-0.090,-1.184
441,0.105,0.012,-0.992
442,-0.102,0.168,-1.043
443,0.133,-0.188,-1.246
444,0.023,-0.156,-1.156
445,-0.109,0.160,-1.023
446,0.086,0.141,-0.957
447,0.047,0.023,-0.988
448,0.016,0.180,-0.941
449,0.055,0.082,-0.883
450,-0.082,-0.020,-1.051
451,-0.098,0.086,-0.910
452,-0.031,0.168,-0.793
453,0.062,0.031,-0.973
454,0.160,0.066,-0.875
455,0.020,0.094,-0.922
456,-0.043,-0.039,-1.074
457,0.117,-0.078,-1.047
458,0.031,0.000,-1.039
459,0.066,0.004,-0.996
460,0.148,0.016,-0.996
461,-0.062,-0.004,-1.098
462,-0.070,-0.156,-1.109
463,0.020,-0.059,-0.957
464,-0.023,0.020,-0.895
465,0.043,-0.035,-0.910
466,-0.062,0.012,-0.969
467,-0.148,-0.059,-1.051
468,0.180,-0.203,-1.027
469,0.227,0.012,-0.840
470,0.121,0.172,-0.738
471,0.160,0.055,-0.879
472,0.035,0.047,-1.035
473,0.000,-0.027,-1.066
474,0.090,-0.164,-1.199
475,-0.066,0.180,-0.895
476,-0.133,0.250,-0.902
477,-0.094,0.090,-1.105
478,-0.078,0.105,-1.023
479,0.027,-0.160,-1.230
480,0.066,-0.078,-1.047
481,-0.004,0.133,-0.887
482,0.035,0.047,-0.961
483,0.125,0.070,-0.930
484,0.148,-0.047,-1.004
485,0.117,-0.059,-1.027
486,0.059,-0.141,-0.996
487,-0.082,0.012,-0.883
488,-0.059,0.117,-0.859
489,-0.012,0.070,-0.871
490,0.016,-0.031,-0.984
491,-0.059,0.016,-0.934
492,-0.121,-0.203,-1.113
493,-0.090,-0.020,-0.996
494,-0.082,0.125,-0.879
495,0.023,0.180,-0.898
496,0.176,0.152,-0.902
497,0.219,-0.117,-1.133
498,0.188,-0.254,-1.137
499,0.055,0.012,-1.004
500,-0.016,0.184,-0.852
501,0.133,0.164,-0.953
502,0.074,0.066,-0.988
503,-0.047,0.102,-1.035
504,-0.078,-0.062,-1.184
505,-0.070,-0.086,-1.082
506,-0.090,0.199,-0.836
507,0.004,-0.020,-1.102
508,0.031,-0.094,-1.109
509,-0.148,0.125,-1.004
510,0.102,0.219,-0.797
511,0.258,-0.172,-0.984
512,0.039,-0.109,-0.945
513,0.160,0.098,-0.738
514,0.016,0.000,-0.918
515,-0.051,0.156,-0.910
516,-0.027,0.086,-0.848
517,-0.008,0.039,-0.949
518,-0.094,-0.125,-1.082
519,-0.062,-0.043,-1.020
520,-0.156,0.051,-1.047
521,-0.051,0.105,-1.016
522,0.031,-0.047,-1.070
523,0.027,0.008,-1.137
524,0.188,-0.125,-1.121
525,0.102,0.078,-0.938
526,0.074,0.059,-1.047
527,0.203,0.062,-0.945
528,0.066,0.098,-0.973
529,-0.027,-0.020,-1.035
530,0.039,-0.074,-0.996
531,-0.203,0.090,-0.906
532,-0.145,0.043,-0.895
533,0.047,-0.047,-0.941
534,-0.008,0.074,-0.895
535,0.211,-0.113,-1.004
536,0.066,0.062,-0.898
537,-0.012,0.074,-0.977
538,0.121,-0.043,-1.012
539,0.004,-0.133,-1.121
540,-0.008,-0.297,-1.324
541,0.074,-0.047,-0.965
542,-0.156,0.449,-0.738
543,0.148,0.078,-0.906
544,0.094,-0.293,-1.176
545,-0.289,0.000,-0.980
546,-0.070,0.055,-0.875
547,-0.012,0.098,-0.879
548,-0.121,0.258,-0.855
549,0.125,0.043,-0.938
550,0.035,-0.074,-1.039
551,-0.051,0.023,-1.016
552,0.168,0.051,-0.883
553,-0.055,0.090,-0.961
554,0.031,0.164,-0.930
555,0.137,0.062,-1.027
556,-0.043,-0.074,-1.234
557,0.051,-0.023,-1.047
558,-0.043,0.020,-0.996
559,-0.004,-0.004,-1.113
560,0.141,0.031,-1.012
561,-0.082,0.133,-0.977
562,-0.031,-0.078,-1.098
563,0.176,-0.273,-1.070
564,-0.035,-0.074,-0.992
565,0.074,-0.055,-0.875
566,0.219,0.008,-0.828
567,0.055,0.191,-0.797
568,0.156,-0.082,-0.945
569,-0.008,-0.109,-0.992
570,-0.242,0.066,-0.918
571,0.008,-0.023,-0.922
572,-0.102,0.215,-0.809
573,-0.113,0.148,-0.926
574,0.035,-0.160,-1.160
575,-0.121,0.047,-1.062
576,0.027,-0.023,-1.059
577,0.176,-0.008,-0.992
578,0.051,0.273,-0.891
579,0.242,-0.059,-1.188
580,0.176,-0.047,-1.164
581,0.012,0.164,-1.008
582,0.219,0.023,-1.031
583,0.016,-0.039,-1.031
584,-0.168,0.035,-1.020
585,-0.043,0.051,-0.938
586,-0.203,0.078,-0.945
587,-0.129,0.168,-0.797
588,0.004,-0.008,-0.840
589,-0.191,-0.145,-1.047
590,-0.035,-0.090,-0.910
591,0.055,0.078,-0.824
592,0.047,0.012,-0.938
593,0.262,-0.070,-0.953
594,0.043,0.016,-0.992
595,0.066,-0.094,-1.137
596,0.195,-0.125,-1.043
597,-0.031,0.098,-1.008
598,0.031,-0.023,-1.035
599,0.133,-0.105,-1.094
600,-0.148,0.031,-1.066
601,0.016,-0.055,-1.043
602,0.070,0.047,-0.953
603,-0.098,0.090,-0.941
604,0.180,-0.074,-1.039
605,0.105,0.051,-0.945
606,0.066,0.133,-0.891
607,0.191,0.059,-0.883
608,-0.039,0.133,-0.910
609,-0.195,0.117,-0.988
610,-0.062,-0.031,-1.031
611,-0.117,0.074,-0.961
612,-0.031,0.078,-0.949
613,-0.023,0.020,-0.984
614,-0.242,0.066,-1.027
615,-0.008,0.117,-0.934
616,0.188,-0.207,-1.137
617,0.102,-0.195,-1.145
618,0.145,0.121,-0.809
619,0.121,0.258,-0.805
620,0.176,-0.051,-1.055
621,0.168,-0.133,-1.066
622,0.039,0.047,-0.910
623,0.012,-0.016,-0.977
624,-0.012,0.102,-0.934
625,-0.172,0.219,-0.859
626,0.004,-0.031,-0.973
627,0.059,-0.039,-1.004
628,-0.137,0.043,-0.996
629,-0.059,-0.039,-1.078
630,-0.105,0.027,-1.000
631,-0.047,0.070,-1.016
632,0.211,-0.027,-1.051
633,0.152,-0.004,-1.027
634,0.023,0.055,-0.992
635,0.020,-0.004,-1.066
636,0.035,-0.145,-1.164
637,-0.016,-0.039,-1.027
638,-0.109,0.207,-0.871
639,-0.020,0.086,-0.934
640,0.016,0.012,-1.066
641,-0.078,0.008,-1.004
642,-0.066,-0.141,-1.039
643,-0.066,0.016,-0.930
644,-0.082,0.074,-0.840
645,0.090,-0.066,-0.984
646,0.086,-0.023,-0.965
647,0.199,0.012,-0.867
648,0.312,0.035,-0.840
649,0.180,-0.020,-0.910
650,0.109,0.031,-0.926
651,-0.055,0.086,-0.906
652,-0.008,0.148,-0.938
653,-0.008,0.008,-1.000
654,-0.184,0.043,-1.059
655,-0.234,0.113,-0.961
656,-0.074,0.008,-1.066
657,-0.086,0.000,-1.141
658,0.023,0.031,-1.031
659,0.105,0.020,-1.109
660,0.090,0.074,-1.016
661,0.207,-0.031,-1.082
662,0.070,0.078,-0.945
663,0.117,-0.066,-1.051
664,0.117,-0.176,-1.117
665,-0.047,0.113,-0.910
666,0.031,0.012,-0.891
667,-0.062,0.039,-0.828
668,-0.176,0.109,-0.816
669,-0.074,-0.148,-0.980
670,-0.109,-0.043,-0.934
671,-0.086,-0.023,-0.941
672,0.066,-0.008,-0.902
673,0.074,0.258,-0.812
674,0.133,-0.027,-1.039
675,0.180,-0.066,-1.066
676,0.059,-0.039,-1.129
677,0.211,-0.129,-1.133
678,0.125,0.141,-0.941
679,-0.066,0.281,-0.906
680,0.094,0.074,-1.043
681,-0.133,-0.117,-1.223
682,-0.133,-0.066,-1.133
683,-0.047,-0.059,-1.023
684,-0.121,0.156,-0.887
685,0.027,0.105,-0.852
686,0.098,0.016,-0.848
687,0.078,-0.059,-0.883
688,0.211,-0.430,-1.137
689,0.023,-0.012,-0.777
690,-0.055,0.391,-0.574
691,0.172,0.105,-0.828
692,-0.008,0.055,-0.961
693,-0.105,-0.094,-1.176
694,-0.094,-0.152,-1.172
695,-0.238,0.109,-1.059
696,-0.203,0.066,-1.129
697,0.031,0.133,-1.059
698,-0.012,0.090,-1.141
699,0.168,-0.207,-1.332
700,0.156,-0.055,-1.078
701,0.059,-0.004,-1.070
702,0.250,0.016,-0.918
703,0.160,0.137,-0.820
704,0.148,-0.055,-1.035
705,0.172,-0.102,-0.902
706,-0.074,0.059,-0.789
707,-0.059,0.051,-0.777
708,-0.004,0.113,-0.688
709,-0.238,0.180,-0.801
710,-0.020,-0.035,-0.941
711,-0.078,-0.086,-1.043
712,-0.148,0.105,-0.988
713,0.070,-0.082,-1.051
714,0.031,-0.008,-1.102
715,0.090,0.016,-1.113
716,0.230,-0.047,-1.125
717,0.086,0.055,-1.180
718,0.066,-0.023,-1.117
719,0.234,0.223,-0.777
720,0.070,-0.129,-1.105
721,0.062,-0.188,-1.105
722,-0.082,0.309,-0.695
723,-0.176,0.176,-0.949
724,0.137,-0.059,-0.887
725,-0.086,0.066,-0.891
726,-0.141,-0.023,-0.984
727,0.098,-0.031,-0.871
728,-0.113,0.102,-0.980
729,0.098,-0.090,-1.047
730,0.223,-0.031,-0.941
731,-0.035,0.125,-0.988
732,0.059,-0.004,-1.062
733,0.027,-0.031,-1.082
734,-0.125,0.062,-1.055
735,0.086,-0.008,-0.992
736,-0.016,-0.031,-1.070
737,-0.148,0.156,-0.906
738,-0.086,-0.004,-0.984
739,-0.145,-0.074,-1.113
740,0.066,0.012,-0.973
741,0.133,0.043,-0.895
742,0.039,0.148,-0.852
743,0.234,-0.031,-0.988
744,0.156,-0.102,-1.062
745,0.051,-0.004,-0.961
746,0.062,0.020,-0.914
747,0.039,0.152,-0.891
748,-0.082,0.137,-0.895
749,-0.016,0.102,-0.961
750,-0.117,0.031,-1.020
751,-0.023,0.039,-0.957
752,0.105,0.027,-0.996
753,-0.039,-0.023,-0.996
754,0.109,0.012,-0.996
755,0.098,-0.020,-1.102
756,-0.004,-0.023,-1.086
757,-0.008,0.023,-1.016
758,0.000,0.062,-0.973
759,-0.035,-0.035,-1.020
760,0.004,-0.035,-1.074
761,-0.105,-0.035,-1.055
762,-0.059,-0.023,-0.957
763,-0.008,0.137,-0.879
764,-0.090,0.051,-0.938
765,0.023,-0.082,-1.023
766,0.012,-0.051,-1.012
767,0.082,0.004,-0.906
768,0.195,-0.004,-0.918
769,0.223,0.066,-0.848
770,0.215,0.031,-0.887
771,0.148,-0.047,-1.039
772,0.109,0.055,-0.945
773,-0.023,0.078,-0.980
774,-0.074,0.102,-0.996
775,-0.094,0.164,-0.922
776,-0.141,0.012,-1.117
777,-0.148,-0.035,-1.184
778,-0.109,-0.023,-1.062
779,-0.078,0.016,-1.090
780,-0.012,0.145,-0.906
781,0.094,0.125,-0.977
782,0.113,-0.082,-1.203
783,0.160,-0.078,-0.941
784,0.215,0.227,-0.711
785,0.172,-0.172,-1.043
786,0.023,-0.121,-0.895
787,-0.211,0.180,-0.770
788,-0.082,-0.031,-0.945
789,0.004,0.020,-0.812
790,-0.203,0.125,-0.895
791,-0.055,-0.102,-1.008
792,0.023,-0.238,-1.133
793,-0.055,0.008,-1.133
794,0.180,-0.055,-1.051
795,0.211,0.121,-0.934
796,0.164,0.172,-1.051
797,0.148,-0.066,-1.113
798,0.035,-0.109,-1.199
799,0.082,0.043,-0.969
800,0.145,0.051,-0.898
801,-0.078,0.137,-0.961
802,-0.020,0.141,-0.902
803,-0.070,-0.004,-0.980
804,-0.109,-0.062,-1.078
805,0.125,-0.016,-0.871
806,-0.098,0.148,-0.816
807,-0.137,0.109,-0.934
808,-0.004,-0.066,-1.047
809,-0.078,-0.082,-1.074
810,0.055,-0.195,-1.098
811,0.098,-0.086,-0.902
812,-0.152,0.090,-0.973
813,0.035,-0.047,-1.000
814,0.074,-0.043,-1.012
815,-0.035,0.008,-1.098
816,0.309,0.016,-0.855
817,0.168,0.406,-0.617
818,0.031,-0.078,-1.137
