Sample,X,Y,Z
223,-0.254,-0.371,-1.207
224,-0.211,-0.137,-0.945
225,0.055,-0.008,-0.789
226,0.320,0.070,-0.668
227,0.227,-0.059,-0.910
228,-0.043,-0.242,-1.172
229,-0.105,-0.184,-1.199
230,0.008,0.250,-0.793
231,0.168,0.152,-0.867
232,0.152,0.094,-0.938
233,-0.016,-0.078,-1.215
234,-0.043,-0.141,-1.312
235,0.109,0.180,-0.961
236,0.191,0.414,-0.672
237,0.293,0.168,-0.953
238,0.125,-0.285,-1.391
239,-0.117,-0.039,-1.230
240,-0.078,0.242,-0.906
241,0.238,0.434,-0.617
242,0.289,0.062,-0.906
243,0.047,-0.281,-1.238
244,-0.176,-0.180,-1.133
245,-0.273,0.098,-0.918
246,-0.098,0.336,-0.664
247,0.000,0.145,-0.715
248,-0.078,-0.352,-1.164
249,-0.234,-0.359,-1.184
250,-0.301,-0.133,-1.043
251,-0.098,0.047,-0.906
252,0.328,0.133,-0.656
253,0.340,-0.172,-1.012
254,0.227,-0.203,-1.113
255,0.059,-0.195,-1.102
256,-0.156,0.062,-0.992
257,-0.016,0.176,-0.816
258,0.105,0.070,-0.875
259,0.047,0.039,-1.043
260,-0.066,-0.039,-1.121
261,-0.090,0.031,-1.031
262,-0.059,0.258,-0.844
263,0.176,0.062,-0.957
264,0.090,0.000,-1.062
265,0.023,0.082,-1.078
266,0.164,0.012,-1.113
267,0.090,0.207,-0.887
268,0.168,0.227,-0.871
269,0.164,-0.082,-1.090
270,-0.008,0.012,-1.074
271,-0.129,0.051,-1.055
272,-0.168,0.270,-0.840
273,-0.238,0.254,-0.852
274,-0.066,-0.227,-1.195
275,-0.156,-0.152,-1.039
276,-0.164,0.004,-0.953
277,-0.074,0.023,-0.910
278,-0.164,0.094,-0.910
279,0.059,-0.207,-1.125
280,0.285,-0.250,-1.020
281,0.191,-0.051,-0.816
282,0.184,0.066,-0.805
283,0.082,0.035,-0.859
284,-0.059,-0.078,-1.070
285,0.160,-0.246,-1.094
286,-0.008,-0.008,-0.922
287,0.000,0.156,-0.848
288,0.082,-0.051,-0.984
289,-0.094,-0.023,-1.039
290,0.020,-0.035,-1.090
291,0.148,0.078,-0.977
292,0.004,0.215,-0.945
293,0.074,0.141,-0.957
294,0.031,0.020,-1.086
295,-0.133,0.121,-1.070
296,0.137,0.129,-1.004
297,0.020,0.219,-0.934
298,-0.086,0.145,-1.023
299,0.000,-0.012,-1.043
300,-0.234,0.062,-1.043
301,-0.148,0.086,-1.008
302,0.047,0.141,-0.895
303,-0.004,-0.020,-1.070
304,0.211,-0.086,-1.020
305,0.211,-0.078,-0.980
306,0.035,-0.078,-1.031
307,0.223,-0.027,-0.812
308,0.121,0.074,-0.832
309,0.051,-0.047,-0.965
310,0.188,-0.160,-0.973
311,-0.133,0.074,-0.926
312,0.016,0.152,-0.766
313,0.086,-0.008,-0.914
314,-0.184,0.090,-0.973
315,-0.066,-0.059,-1.066
316,-0.066,-0.109,-1.133
317,-0.184,0.148,-1.000
318,0.047,0.035,-1.004
319,-0.012,-0.020,-1.113
320,0.012,0.086,-1.047
321,0.230,-0.195,-1.180
322,-0.023,0.195,-0.914
323,0.160,0.219,-0.824
324,0.090,-0.207,-1.207
325,-0.113,0.062,-0.949
326,0.027,-0.090,-1.031
327,0.008,0.090,-0.855
328,-0.055,0.246,-0.762
329,-0.020,-0.023,-1.016
330,-0.059,-0.078,-1.008
331,-0.195,-0.129,-1.078
332,0.047,0.055,-0.906
333,-0.078,0.098,-0.887
334,0.062,0.035,-0.996
335,0.117,-0.129,-1.078
336,-0.027,-0.234,-1.227
337,0.160,0.051,-0.914
338,0.164,0.219,-0.781
339,0.086,0.020,-1.031
340,0.109,0.156,-0.852
341,0.094,-0.023,-1.086
342,-0.082,-0.156,-1.160
343,0.004,0.113,-0.824
344,-0.121,0.141,-0.891
345,-0.078,-0.047,-0.996
346,-0.020,-0.066,-1.020
347,-0.156,-0.004,-1.066
348,0.016,-0.113,-1.047
349,0.066,0.094,-0.895
350,-0.031,0.133,-0.941
351,0.129,-0.105,-1.066
352,0.047,0.059,-0.980
353,-0.039,0.125,-0.957
354,0.184,-0.078,-1.020
355,0.059,0.070,-0.941
356,-0.074,0.039,-0.996
357,0.000,0.000,-1.012
358,0.117,-0.066,-1.023
359,0.070,-0.223,-1.145
360,0.207,0.031,-0.871
361,0.109,0.035,-0.898
362,0.227,0.078,-0.883
363,0.125,0.090,-0.922
364,0.012,0.152,-0.891
365,0.039,0.027,-0.977
366,-0.074,0.016,-1.016
367,-0.055,0.070,-0.965
368,-0.207,0.098,-0.969
369,-0.152,0.211,-0.867
370,-0.102,0.086,-1.043
371,-0.066,-0.176,-1.219
372,-0.094,-0.031,-1.020
373,0.000,0.191,-0.930
374,0.176,-0.121,-1.219
375,0.148,-0.012,-1.047
376,0.160,0.031,-0.984
377,0.133,-0.137,-1.078
378,0.172,-0.078,-0.969
379,0.000,0.172,-0.816
380,-0.070,-0.016,-0.957
381,-0.090,-0.047,-0.930
382,-0.113,-0.035,-1.023
383,-0.082,-0.043,-0.957
384,-0.043,-0.004,-0.895
385,-0.094,-0.035,-1.043
386,-0.094,0.027,-0.961
387,0.133,-0.191,-1.203
388,0.137,-0.117,-1.051
389,0.176,0.125,-0.816
390,0.266,0.020,-0.945
391,0.148,-0.043,-0.996
392,0.035,0.145,-0.797
393,0.062,-0.086,-1.027
394,0.051,-0.008,-0.887
395,-0.098,0.293,-0.730
396,-0.184,0.266,-0.914
397,-0.180,-0.012,-1.062
398,-0.246,0.023,-1.105
399,-0.055,0.035,-1.098
400,0.051,-0.086,-1.145
401,0.082,0.105,-1.055
402,0.102,0.148,-1.000
403,0.215,-0.047,-1.137
404,0.176,0.012,-1.062
405,0.117,-0.008,-1.035
406,0.055,-0.023,-1.043
407,-0.039,0.168,-0.863
408,0.012,0.133,-0.836
409,-0.059,0.129,-0.805
410,-0.027,-0.051,-0.918
411,-0.074,-0.238,-1.078
412,-0.156,0.047,-0.875
413,-0.047,0.176,-0.777
414,0.098,0.117,-0.832
415,0.027,0.008,-1.027
416,0.129,-0.180,-1.125
417,0.090,-0.086,-1.086
418,0.012,-0.156,-1.180
419,0.148,0.152,-0.895
420,-0.078,0.250,-0.918
421,-0.070,-0.098,-1.270
422,-0.145,0.012,-1.105
423,-0.184,-0.211,-1.297
424,-0.031,-0.145,-1.031
425,0.094,0.352,-0.520
426,0.125,0.020,-0.980
427,0.250,-0.246,-1.051
428,0.105,0.066,-0.805
429,0.082,0.039,-0.895
430,0.309,0.012,-0.738
431,0.023,0.281,-0.738
432,-0.027,0.051,-0.988
433,0.070,-0.191,-1.105
434,-0.137,0.004,-1.098
435,-0.117,0.117,-0.926
436,-0.133,0.027,-1.016
437,-0.262,0.070,-1.145
438,-0.102,0.031,-1.141
439,-0.078,0.004,-1.195
440,0.012,0.055,-1.051
441,0.270,-0.094,-1.047
442,0.148,-0.215,-1.172
443,0.180,0.082,-0.871
444,0.121,0.188,-0.770
445,0.078,0.180,-0.844
446,0.152,-0.211,-1.031
447,-0.016,-0.105,-0.918
448,-0.156,0.051,-0.824
449,0.027,0.086,-0.797
450,-0.176,0.090,-0.965
451,-0.184,0.117,-0.922
452,0.020,-0.035,-1.039
453,-0.125,-0.094,-1.219
454,0.008,0.004,-1.031
455,0.121,0.051,-1.016
456,0.035,0.098,-1.031
457,0.219,-0.059,-1.078
458,0.133,-0.082,-1.141
459,-0.070,0.039,-1.016
460,-0.012,0.051,-0.883
461,0.047,0.215,-0.773
462,0.109,-0.113,-1.000
463,0.102,-0.172,-0.992
464,-0.090,0.246,-0.777
465,0.043,0.000,-0.930
466,0.152,-0.035,-0.953
467,-0.117,0.180,-0.809
468,0.012,-0.074,-1.039
469,0.027,-0.145,-1.121
470,-0.047,0.105,-0.996
471,0.082,0.023,-0.996
472,0.000,0.055,-0.980
473,-0.078,0.023,-1.090
474,-0.059,-0.141,-1.191
475,-0.137,-0.082,-1.164
476,-0.082,0.180,-0.867
477,0.141,0.152,-0.887
478,0.160,0.043,-1.004
479,0.109,-0.035,-0.996
480,0.043,-0.035,-1.023
481,0.051,0.000,-0.973
482,0.230,0.000,-0.957
483,0.059,-0.047,-1.047
484,-0.016,0.125,-0.879
485,0.086,0.020,-0.969
486,0.027,-0.102,-1.090
487,0.043,-0.070,-0.961
488,0.016,0.020,-0.910
489,-0.113,0.145,-0.848
490,-0.043,0.164,-0.879
491,-0.102,0.066,-1.020
492,-0.129,-0.125,-1.082
493,-0.016,-0.176,-1.074
494,-0.016,0.145,-0.840
495,-0.008,-0.094,-1.082
496,-0.023,-0.035,-1.035
497,0.031,0.203,-0.855
498,0.223,-0.164,-1.117
499,0.316,-0.141,-1.016
500,0.082,0.129,-0.863
501,0.121,0.074,-0.941
502,0.164,0.020,-1.023
503,-0.008,0.199,-0.902
504,-0.008,0.059,-1.020
505,-0.031,0.039,-0.980
506,-0.078,0.074,-0.977
507,-0.055,0.113,-0.949
508,-0.090,0.020,-1.020
509,-0.133,0.051,-1.031
510,-0.004,-0.020,-1.113
511,-0.035,-0.078,-1.098
512,0.004,0.105,-0.930
513,0.051,0.059,-0.980
514,0.055,-0.070,-1.086
515,0.094,-0.070,-1.074
516,0.070,-0.109,-1.043
517,0.043,0.105,-0.820
518,0.078,0.125,-0.855
519,0.062,-0.008,-0.914
520,-0.109,-0.031,-0.914
521,0.008,-0.012,-0.953
522,0.020,0.012,-0.852
523,0.008,0.109,-0.836
524,0.043,0.066,-0.930
525,-0.016,-0.055,-0.988
526,-0.008,-0.086,-1.113
527,0.172,0.035,-0.945
528,0.078,0.023,-0.984
529,-0.035,0.223,-0.898
530,0.066,0.129,-0.949
531,-0.031,-0.230,-1.355
532,-0.090,-0.145,-1.184
533,0.012,0.082,-0.914
534,-0.070,0.219,-0.898
535,0.047,0.066,-1.027
536,-0.066,0.109,-1.012
537,-0.109,0.051,-1.070
538,0.168,-0.047,-0.992
539,0.172,0.074,-0.891
540,0.023,0.152,-0.863
541,0.129,0.219,-0.754
542,0.043,-0.031,-1.074
543,0.059,-0.168,-1.160
544,0.141,-0.027,-0.848
545,-0.168,0.207,-0.816
546,-0.023,0.000,-0.980
547,0.016,-0.137,-1.141
548,-0.109,-0.219,-1.223
549,0.066,-0.125,-0.988
550,0.109,-0.055,-0.980
551,-0.023,0.125,-0.914
552,0.016,-0.086,-1.031
553,-0.066,0.004,-1.012
554,0.020,0.000,-0.980
555,0.199,-0.117,-0.977
556,-0.125,0.246,-0.754
557,-0.090,0.121,-0.902
558,-0.051,-0.090,-1.023
559,-0.215,0.090,-1.000
560,-0.043,-0.008,-0.938
561,-0.070,0.000,-1.016
562,-0.008,0.340,-0.781
563,0.254,-0.191,-1.188
564,0.125,-0.148,-1.133
565,0.105,0.211,-0.867
566,0.297,0.004,-0.996
567,0.156,0.043,-1.055
568,0.035,0.074,-1.012
569,0.086,0.012,-1.035
570,-0.121,0.020,-1.020
571,-0.004,-0.043,-1.043
572,-0.035,0.055,-0.867
573,-0.207,0.023,-0.980
574,-0.023,-0.066,-0.988
575,-0.176,0.008,-0.965
576,-0.148,-0.078,-1.027
577,0.113,0.020,-0.824
578,-0.020,0.051,-0.914
579,-0.020,0.051,-0.914
580,0.164,-0.160,-1.070
581,0.254,-0.109,-0.984
582,-0.020,0.055,-0.980
583,0.145,0.020,-0.941
584,0.199,0.086,-0.879
585,-0.137,0.027,-1.082
586,0.008,-0.012,-1.031
587,-0.078,0.145,-0.953
588,-0.086,0.113,-1.016
589,0.180,-0.051,-1.012
590,-0.070,0.074,-1.043
591,-0.047,0.066,-1.035
592,0.188,-0.035,-1.055
593,-0.004,0.168,-0.965
594,0.098,-0.062,-1.070
595,0.094,0.000,-0.996
596,-0.062,0.133,-0.914
597,0.078,0.027,-0.977
598,-0.031,-0.059,-1.004
599,-0.137,0.043,-0.949
600,0.016,-0.164,-0.949
601,-0.070,-0.039,-0.953
602,-0.152,0.055,-0.922
603,-0.031,-0.012,-0.895
604,-0.039,-0.031,-1.008
605,0.008,-0.121,-0.984
606,0.215,0.051,-0.809
607,0.168,0.031,-0.891
608,0.227,-0.203,-1.078
609,0.121,0.105,-0.910
610,-0.086,0.059,-1.027
611,0.172,0.012,-1.020
612,-0.070,0.203,-0.914
613,-0.133,0.066,-1.125
614,-0.012,-0.047,-1.086
615,-0.250,-0.059,-1.238
616,-0.066,0.082,-1.031
617,0.152,0.141,-0.914
618,0.004,0.141,-1.066
619,0.035,-0.410,-1.441
620,0.000,-0.219,-1.211
621,-0.027,0.320,-0.754
622,0.359,0.102,-0.758
623,0.273,0.102,-0.789
624,-0.020,0.031,-0.832
625,0.047,-0.188,-1.012
626,-0.145,-0.047,-0.930
627,-0.113,0.195,-0.695
628,0.031,0.195,-0.656
629,-0.105,0.023,-0.898
630,-0.109,-0.105,-1.078
631,-0.156,-0.074,-1.113
632,-0.160,-0.109,-1.152
633,0.203,-0.027,-1.012
634,0.152,0.090,-1.000
635,0.195,0.090,-1.098
636,0.172,0.020,-1.129
637,0.000,0.004,-1.152
638,0.227,0.070,-0.938
639,0.285,-0.035,-0.992
640,-0.105,0.086,-0.910
641,-0.105,0.379,-0.738
642,-0.121,0.168,-1.004
643,-0.137,-0.074,-1.059
644,-0.090,-0.090,-1.027
645,-0.176,-0.094,-1.066
646,-0.160,0.070,-0.891
647,-0.016,0.172,-0.883
648,0.047,0.090,-0.906
649,0.262,-0.250,-1.125
650,0.215,-0.211,-1.074
651,0.074,0.043,-0.871
652,0.094,-0.027,-0.949
653,0.004,0.160,-0.824
654,-0.051,0.055,-0.949
655,-0.004,-0.094,-1.090
656,-0.043,-0.070,-1.035
657,-0.188,-0.004,-0.996
658,-0.117,0.012,-1.000
659,-0.039,0.039,-1.008
660,0.051,0.020,-1.059
661,0.137,-0.062,-1.113
662,0.188,-0.109,-1.113
663,0.160,0.203,-0.812
664,0.113,0.188,-0.891
665,0.055,0.039,-1.004
666,-0.051,0.062,-1.000
667,-0.055,-0.027,-1.043
668,0.008,0.004,-0.918
669,-0.113,0.176,-0.855
670,-0.094,0.059,-0.902
671,-0.008,0.070,-0.938
672,-0.074,0.035,-1.016
673,0.094,-0.109,-1.125
674,0.102,-0.074,-1.035
675,-0.047,-0.031,-1.074
676,0.125,0.012,-0.969
677,0.047,0.086,-0.965
678,0.109,0.012,-0.992
679,0.078,-0.094,-1.039
680,-0.102,-0.105,-1.031
681,0.023,-0.043,-0.984
682,-0.066,0.023,-0.895
683,-0.055,0.199,-0.832
684,0.051,-0.020,-0.961
685,0.043,-0.039,-0.980
686,0.047,0.090,-0.836
687,0.094,-0.086,-0.996
688,0.008,0.176,-0.840
689,-0.012,0.207,-0.875
690,0.145,-0.047,-1.129
691,0.012,-0.082,-1.164
692,0.078,-0.051,-1.133
693,0.035,0.035,-1.043
694,-0.051,0.230,-0.914
695,-0.047,0.012,-1.141
696,-0.102,-0.066,-1.172
697,-0.051,-0.133,-1.156
698,-0.016,-0.086,-1.023
699,-0.066,0.262,-0.750
700,-0.051,-0.074,-0.973
701,0.055,-0.109,-0.910
702,0.008,0.004,-0.824
703,0.246,-0.238,-0.902
704,0.184,0.016,-0.746
705,-0.055,0.289,-0.621
706,0.176,-0.047,-0.953
707,0.012,0.000,-1.004
708,-0.082,-0.043,-1.066
709,0.078,-0.027,-1.082
710,-0.188,0.109,-1.035
711,-0.133,0.086,-1.164
712,-0.020,-0.055,-1.191
713,-0.070,-0.047,-1.238
714,0.070,0.012,-1.113
715,0.055,0.105,-0.992
716,0.023,-0.020,-1.176
717,0.145,-0.082,-1.043
718,0.102,0.160,-0.859
719,0.160,0.059,-0.910
720,0.266,-0.020,-0.875
721,-0.121,0.082,-0.836
722,-0.031,0.152,-0.691
723,0.109,-0.023,-0.844
724,-0.148,0.094,-0.871
725,-0.125,0.109,-0.809
726,-0.137,0.078,-0.961
727,-0.176,-0.117,-1.172
728,0.020,-0.156,-1.160
729,0.035,0.047,-1.008
730,0.133,0.047,-1.039
731,0.297,-0.086,-1.102
732,0.086,-0.113,-1.254
733,0.148,-0.156,-1.152
734,0.180,0.035,-0.961
735,-0.012,0.234,-0.898
736,0.086,0.031,-0.969
737,-0.133,0.016,-1.020
738,-0.238,-0.012,-1.008
739,0.090,-0.074,-0.906
740,0.004,0.160,-0.773
741,-0.070,0.152,-0.750
742,0.062,-0.016,-0.910
743,0.047,0.031,-0.941
744,0.156,-0.223,-1.078
745,0.203,0.125,-0.777
746,0.012,0.379,-0.660
747,0.168,-0.047,-1.156
748,0.000,-0.074,-1.188
749,-0.270,0.086,-1.070
750,-0.070,-0.023,-1.133
751,-0.176,0.113,-1.020
752,-0.203,0.082,-1.141
753,-0.082,-0.090,-1.156
754,-0.062,0.043,-1.074
755,0.020,0.055,-1.059
756,0.246,0.020,-0.930
757,0.148,-0.055,-0.996
758,0.195,0.008,-0.895
759,0.227,0.023,-0.898
760,0.051,0.074,-0.875
761,0.094,-0.039,-0.848
762,0.020,0.000,-0.867
763,-0.039,-0.090,-0.922
764,-0.043,0.121,-0.828
765,-0.176,0.145,-0.891
766,-0.039,0.012,-0.996
767,0.113,-0.062,-1.059
768,0.023,-0.031,-1.027
769,0.180,-0.078,-1.082
770,0.035,0.000,-1.090
771,-0.062,0.207,-0.984
772,0.062,-0.094,-1.246
773,-0.047,-0.184,-1.316
774,-0.125,0.020,-1.070
775,-0.059,0.105,-0.973
776,-0.078,0.133,-0.883
777,-0.055,0.184,-0.781
778,0.023,-0.223,-1.102
779,0.000,-0.035,-0.867
780,0.105,0.215,-0.723
781,0.148,0.152,-0.797
782,0.086,0.180,-0.715
783,0.074,-0.051,-1.035
784,0.180,-0.141,-1.078
785,0.184,-0.070,-0.969
786,0.168,0.121,-0.977
787,0.102,0.109,-0.902
788,0.035,0.266,-0.883
789,-0.012,-0.129,-1.309
790,-0.109,-0.293,-1.352
791,-0.238,0.098,-0.996
792,-0.152,0.152,-0.980
793,-0.027,0.078,-0.949
794,-0.184,0.074,-1.027
795,-0.145,-0.043,-1.062
796,0.027,-0.152,-0.992
797,0.090,-0.148,-1.062
798,0.230,0.137,-0.727
799,0.145,0.051,-0.809
800,0.109,0.164,-0.922
801,0.078,0.062,-0.844
802,0.043,-0.227,-1.156
803,-0.023,-0.117,-0.945
804,-0.016,0.219,-0.672
805,-0.098,0.156,-1.000
806,-0.062,0.152,-0.953
807,-0.105,-0.008,-1.199
808,-0.094,-0.301,-1.406
809,0.145,-0.137,-1.133
810,0.035,0.133,-0.961
811,0.027,0.199,-0.949
812,0.395,0.059,-0.930
813,0.281,-0.199,-1.180
814,0.246,-0.168,-1.023
815,0.215,0.074,-0.742
816,-0.078,0.336,-0.715
817,0.074,0.168,-0.793
818,-0.062,-0.070,-1.008
819,-0.230,0.008,-1.043
820,-0.125,0.039,-0.852
821,-0.125,0.023,-0.926
822,-0.211,-0.008,-0.992
823,-0.105,0.047,-0.926
824,-0.121,0.090,-1.098
825,0.043,-0.039,-1.074
826,0.199,-0.102,-1.090
827,-0.105,0.047,-1.027
828,0.141,-0.035,-1.051
829,0.078,-0.066,-1.133
830,-0.047,-0.008,-1.152
831,0.234,-0.008,-0.934
832,0.039,-0.016,-0.945
833,-0.031,0.074,-0.938
834,0.039,-0.070,-0.945
835,-0.125,-0.055,-1.023
836,0.078,0.051,-0.793
837,0.297,-0.078,-0.891
838,0.008,0.070,-0.953
839,-0.039,0.020,-0.941
840,-0.078,0.105,-0.891
841,-0.047,0.043,-1.035
842,0.246,-0.176,-1.062
843,-0.023,0.125,-0.906
844,-0.168,0.250,-0.914
845,0.105,-0.074,-1.137
846,-0.176,0.062,-1.055
847,-0.004,0.066,-0.961
848,0.207,-0.219,-1.117
849,-0.102,0.105,-1.027
850,0.090,0.062,-0.992
851,0.117,0.012,-0.953
852,0.043,0.199,-0.852
853,0.184,-0.211,-1.102
854,-0.070,0.039,-0.957
855,-0.234,0.113,-0.957
856,0.059,-0.016,-0.957
857,0.090,0.121,-0.809
858,0.027,0.055,-0.914
859,0.062,0.051,-0.883
860,-0.242,0.012,-1.125
861,-0.023,-0.121,-1.117
862,0.137,0.051,-0.887
863,0.020,0.160,-0.898
864,0.230,0.004,-1.020
865,0.059,-0.020,-1.105
866,-0.004,-0.180,-1.250
867,0.289,-0.121,-0.988
868,0.078,0.125,-0.906
869,0.039,0.184,-0.891
870,0.078,0.098,-0.961
871,-0.223,-0.133,-1.273
872,-0.051,-0.215,-1.145
873,0.039,0.117,-0.770
874,-0.164,0.250,-0.832
875,0.023,0.164,-0.754
876,-0.191,0.016,-1.066
877,-0.285,-0.125,-1.141
878,0.062,-0.223,-1.047
879,-0.098,0.086,-0.902
880,-0.082,0.328,-0.676
881,0.297,0.125,-0.812
882,0.125,-0.164,-1.219
883,0.156,-0.105,-1.031
884,0.227,0.047,-0.898
885,-0.055,0.227,-0.848
886,0.195,0.082,-0.961
