Sample,X,Y,Z
110,0.098,-0.195,-0.980
111,-0.086,-0.473,-1.020
112,-1.539,0.141,-0.742
113,-1.973,0.051,-1.402
114,-1.055,-0.039,-1.488
115,0.934,0.422,-0.668
116,1.941,0.605,0.133
117,0.773,0.141,-0.637
118,-0.164,-0.945,-1.750
119,0.379,-0.227,-1.293
120,0.547,0.293,-0.496
121,0.457,-0.293,-1.023
122,-1.035,0.352,-0.828
123,-1.992,1.754,-0.152
124,-1.992,1.305,-1.012
125,-0.891,-0.191,-1.633
126,1.672,-0.742,-0.820
127,1.508,-1.730,-1.477
128,-1.234,-0.328,-0.766
129,-1.992,0.918,-0.863
130,-1.992,-0.383,-1.895
131,0.594,0.062,-0.227
132,1.691,0.105,-0.074
133,1.176,-0.035,-0.023
134,-1.359,-0.832,-1.176
135,-1.348,-0.934,-1.848
136,1.371,0.531,-0.367
137,1.992,0.129,0.000
138,1.746,0.324,0.344
139,-1.109,0.309,-0.785
140,-1.992,-0.242,-1.902
141,-1.398,0.828,-0.805
142,1.086,0.309,-1.043
143,1.992,0.410,0.219
144,1.363,-0.223,-0.375
145,-1.859,-0.387,-1.922
146,-1.992,0.746,-1.637
147,-1.457,-0.211,-1.793
148,0.441,-0.613,-1.141
149,0.590,0.727,0.680
150,-1.207,-0.020,-1.348
151,-1.746,0.699,-0.934
152,-1.492,-0.359,-1.457
153,-0.691,-0.988,-1.691
154,0.074,-0.109,-0.453
155,0.672,0.504,0.395
156,0.188,0.684,-0.102
157,-0.641,0.066,-0.789
158,-0.336,-1.000,-1.672
159,0.391,-0.574,-1.375
160,0.562,0.199,-0.441
161,0.633,0.629,0.027
162,0.629,0.230,-0.598
163,0.027,-0.551,-1.527
164,-0.121,-0.633,-1.859
165,-0.562,0.336,-1.273
166,-0.441,0.500,-0.879
167,0.074,0.004,-1.098
168,-0.316,0.098,-1.133
169,-0.645,0.004,-1.387
170,-0.508,-0.141,-1.520
171,-0.820,-0.105,-1.297
172,-0.871,0.254,-0.863
173,-0.441,0.289,-0.723
174,-0.422,0.121,-0.859
175,-0.469,0.105,-0.867
176,-0.328,0.031,-0.695
177,-0.340,-0.133,-0.793
178,-0.422,-0.176,-0.773
179,-0.504,0.258,-0.559
180,-0.188,-0.082,-0.934
181,0.180,-0.434,-1.031
182,0.180,-0.195,-0.750
183,-0.312,0.137,-0.734
184,-0.453,0.066,-1.113
185,-0.309,0.184,-1.156
186,-0.098,0.246,-1.051
187,0.262,-0.285,-1.309
188,0.199,-0.238,-1.246
189,-0.215,0.277,-1.012
190,-0.234,0.301,-1.152
191,0.059,0.094,-1.203
192,0.129,0.023,-1.098
193,-0.062,-0.125,-1.113
194,-0.273,0.016,-0.938
195,-0.355,0.332,-0.723
196,-0.285,0.250,-0.781
197,0.043,-0.109,-0.930
198,0.039,-0.105,-0.898
199,-0.320,-0.035,-0.867
200,-0.438,-0.074,-0.969
201,-0.324,0.223,-0.742
202,-0.090,0.172,-0.797
203,0.348,-0.352,-1.137
204,0.148,-0.309,-1.098
205,-0.168,-0.012,-1.070
206,0.176,-0.004,-1.105
207,0.316,0.113,-0.883
208,0.211,0.008,-1.062
209,0.078,-0.152,-1.191
210,-0.188,0.016,-1.102
211,-0.195,0.145,-1.059
212,0.133,0.125,-0.879
213,0.160,0.160,-0.754
214,-0.055,0.004,-1.074
215,-0.324,-0.035,-1.121
216,-0.340,0.070,-1.062
217,0.066,0.172,-0.898
218,0.316,0.137,-0.738
219,0.312,-0.027,-0.957
220,0.207,-0.086,-1.027
221,0.168,-0.055,-0.934
222,0.262,-0.141,-1.043
223,0.289,0.016,-0.859
224,0.055,0.141,-0.801
225,-0.215,-0.035,-1.133
226,-0.238,-0.062,-1.105
227,-0.117,0.062,-0.914
228,0.027,0.027,-0.969
229,0.004,0.066,-0.895
230,-0.125,0.223,-0.848
231,-0.215,0.023,-1.086
232,-0.242,-0.035,-1.086
233,0.086,-0.082,-1.160
234,0.203,-0.004,-0.969
235,0.125,0.078,-0.895
236,0.223,-0.094,-1.129
237,0.105,-0.094,-1.082
238,-0.004,-0.086,-1.098
239,0.070,-0.094,-1.062
240,-0.027,0.164,-0.773
241,-0.078,0.121,-0.902
242,-0.047,0.027,-0.922
243,-0.008,0.016,-0.949
244,0.273,-0.105,-1.051
245,0.379,-0.016,-0.840
246,0.152,0.113,-0.812
247,0.188,0.031,-0.961
248,0.051,0.020,-0.898
249,-0.117,-0.031,-1.105
250,-0.117,-0.031,-1.098
251,-0.102,0.066,-0.957
252,-0.121,0.113,-1.016
253,-0.016,0.023,-0.965
254,-0.109,-0.016,-1.043
255,-0.238,0.004,-1.188
256,-0.215,0.082,-1.023
257,-0.223,0.148,-0.988
258,-0.023,0.070,-1.004
259,0.117,0.016,-0.891
260,0.008,-0.023,-1.047
261,0.164,-0.020,-0.992
262,0.285,0.031,-0.852
263,0.141,0.066,-0.887
264,0.113,-0.066,-0.922
265,0.047,0.027,-0.867
266,-0.004,0.023,-0.953
267,0.113,-0.062,-0.945
268,0.078,0.039,-0.891
269,-0.004,0.062,-0.969
270,-0.039,-0.031,-1.035
271,-0.125,0.074,-1.098
272,0.105,0.027,-1.062
273,0.238,0.023,-1.027
274,0.059,0.055,-1.098
275,0.059,-0.043,-1.105
276,-0.012,-0.031,-1.047
277,-0.172,0.023,-1.062
278,-0.090,-0.016,-1.016
279,-0.152,0.078,-0.965
280,-0.152,0.070,-0.926
281,-0.066,0.004,-0.871
282,-0.184,0.098,-0.840
283,-0.184,-0.012,-0.977
284,0.055,0.000,-0.918
285,-0.016,0.059,-0.906
286,0.258,-0.062,-0.945
287,0.293,0.039,-0.840
288,0.270,-0.012,-0.996
289,0.398,-0.098,-1.012
290,0.309,-0.016,-0.988
291,0.145,-0.035,-1.051
292,0.012,0.039,-0.957
293,-0.230,0.129,-1.043
294,-0.145,0.098,-1.031
295,-0.043,0.059,-0.957
296,-0.230,-0.047,-1.145
297,-0.188,0.023,-1.008
298,-0.012,0.020,-1.043
299,0.016,0.055,-0.992
300,0.152,0.004,-0.902
301,0.062,-0.020,-1.016
302,-0.109,0.004,-1.004
303,0.008,-0.031,-1.027
304,0.078,0.008,-0.992
305,0.211,0.004,-0.883
306,0.129,-0.035,-0.949
307,-0.180,0.043,-0.973
308,-0.059,-0.027,-0.969
309,-0.020,0.035,-0.918
310,-0.070,0.039,-0.926
311,0.027,0.016,-0.918
312,0.039,0.078,-0.926
313,0.023,0.035,-0.973
314,0.277,-0.051,-0.992
315,0.242,-0.012,-1.059
316,0.270,-0.008,-1.023
317,0.168,-0.012,-1.023
318,-0.125,0.094,-0.984
319,-0.074,0.031,-1.035
320,-0.141,-0.004,-1.074
321,-0.223,0.055,-1.066
322,-0.156,0.020,-1.012
323,-0.207,0.031,-0.984
324,-0.266,0.078,-0.969
325,-0.180,0.086,-0.914
326,-0.117,0.023,-0.996
327,-0.008,0.070,-0.844
328,0.074,-0.059,-0.945
329,0.117,-0.070,-0.961
330,0.297,-0.020,-0.855
331,0.258,-0.004,-0.871
332,0.164,-0.020,-0.957
333,0.070,0.012,-0.945
334,-0.105,0.000,-1.047
335,-0.121,-0.035,-1.086
336,0.012,0.055,-1.023
337,0.125,0.016,-1.055
338,0.137,0.078,-0.984
339,0.027,0.039,-1.082
340,-0.055,0.004,-1.160
341,0.070,0.062,-1.043
342,-0.004,0.082,-1.047
343,0.023,0.059,-0.984
344,0.125,0.066,-0.941
345,0.078,-0.027,-1.000
346,0.039,-0.023,-0.922
347,-0.023,-0.027,-0.941
348,-0.215,0.035,-0.945
349,-0.270,0.109,-0.844
350,-0.238,0.070,-0.863
351,-0.109,-0.016,-0.914
352,0.023,0.004,-0.906
353,0.113,-0.098,-1.047
354,0.297,0.000,-0.914
355,0.430,0.016,-0.906
356,0.344,-0.109,-1.016
357,0.113,0.031,-0.988
358,-0.031,0.051,-1.113
359,-0.082,0.031,-1.070
360,-0.059,-0.008,-1.051
361,-0.074,0.020,-1.039
362,0.121,-0.031,-0.992
363,-0.020,-0.012,-1.008
364,-0.223,0.004,-1.062
365,-0.270,0.039,-0.992
366,-0.328,0.043,-1.055
367,-0.227,0.000,-1.039
368,0.086,0.070,-0.844
369,0.188,0.031,-0.961
370,0.410,-0.109,-0.965
371,0.441,-0.016,-0.848
372,0.305,-0.027,-0.941
373,0.305,-0.039,-0.930
374,-0.102,0.141,-0.898
375,-0.348,0.105,-1.043
376,-0.246,0.051,-1.008
377,-0.270,0.062,-1.074
378,-0.055,-0.043,-1.078
379,0.211,0.062,-0.867
380,0.074,0.117,-1.016
381,-0.020,-0.016,-1.113
382,-0.043,-0.031,-1.070
383,-0.023,0.000,-1.059
384,0.160,0.004,-0.891
385,0.004,0.055,-0.945
386,-0.023,0.031,-1.004
387,0.242,0.008,-0.887
388,0.172,-0.027,-0.977
389,0.195,-0.074,-0.918
390,0.070,0.098,-0.781
391,-0.320,0.188,-0.906
392,-0.273,-0.039,-1.062
393,-0.195,0.051,-0.961
394,-0.055,0.043,-1.016
395,0.340,-0.078,-0.926
396,0.270,0.020,-0.949
397,0.141,-0.070,-1.102
398,0.191,-0.082,-1.047
399,-0.211,0.039,-1.141
400,-0.102,0.004,-1.086
401,0.156,0.023,-0.910
402,-0.078,0.020,-1.047
403,-0.102,0.004,-0.957
404,-0.094,0.066,-0.961
405,-0.195,0.070,-1.078
406,0.199,0.000,-0.938
407,0.160,0.055,-0.934
408,0.020,0.031,-0.980
409,0.141,0.105,-0.816
410,-0.078,0.039,-1.000
411,0.172,-0.078,-1.008
412,0.441,-0.117,-0.953
413,0.125,0.027,-0.992
414,0.129,0.031,-0.914
415,0.004,0.020,-0.945
416,-0.332,0.012,-1.055
417,-0.125,-0.035,-0.969
418,-0.211,0.086,-0.984
419,-0.234,0.125,-0.957
420,0.059,0.039,-0.887
421,-0.031,0.012,-0.996
422,0.031,-0.043,-1.035
423,0.125,-0.043,-1.043
424,-0.188,0.152,-0.961
425,0.059,-0.055,-1.035
426,0.094,0.008,-0.980
427,0.016,0.027,-1.012
428,0.246,-0.016,-0.879
429,0.008,-0.027,-1.039
430,-0.055,0.008,-1.043
431,0.090,0.051,-0.926
432,-0.160,0.070,-1.055
433,0.016,0.082,-0.918
434,0.164,0.008,-0.957
435,-0.020,0.035,-1.039
436,0.344,-0.016,-0.887
437,0.375,0.012,-1.008
438,0.129,-0.008,-1.102
439,0.250,-0.027,-0.965
440,-0.066,0.039,-0.996
441,-0.156,0.070,-1.020
442,0.059,0.020,-0.934
443,-0.219,0.055,-1.020
444,-0.098,-0.066,-1.059
445,-0.090,-0.020,-0.965
446,-0.320,0.094,-0.926
447,-0.141,0.066,-0.859
448,-0.293,-0.016,-1.008
449,-0.406,0.016,-1.105
450,-0.074,0.043,-0.910
451,0.105,-0.047,-1.039
452,0.344,-0.055,-0.910
453,0.504,0.012,-0.812
454,0.109,-0.023,-1.062
455,0.137,-0.004,-1.004
456,0.156,0.016,-1.000
457,-0.059,0.090,-0.953
458,0.117,0.086,-0.887
459,-0.016,0.121,-0.961
460,-0.121,0.000,-1.000
461,-0.066,-0.027,-1.074
462,-0.016,0.000,-1.074
463,0.203,0.035,-0.930
464,0.203,-0.047,-0.984
465,-0.203,0.055,-1.027
466,-0.121,0.090,-0.996
467,-0.078,-0.027,-1.105
468,-0.031,-0.043,-1.070
469,0.195,-0.023,-0.883
470,0.066,-0.074,-1.008
471,-0.203,0.055,-0.941
472,-0.199,0.133,-0.930
473,-0.160,-0.008,-1.008
474,0.031,0.020,-0.914
475,0.074,0.090,-0.875
476,0.070,-0.008,-1.008
477,0.211,0.090,-0.840
478,0.254,-0.004,-0.996
479,0.355,-0.117,-0.965
480,0.352,-0.039,-0.898
481,0.055,-0.070,-1.125
482,-0.152,0.027,-1.043
483,-0.148,0.090,-1.035
484,-0.102,0.023,-1.070
485,0.016,0.086,-0.910
486,-0.055,-0.004,-1.047
487,-0.133,-0.004,-1.047
488,-0.070,0.051,-0.980
489,-0.145,0.070,-1.000
490,-0.023,0.098,-0.902
491,0.078,0.047,-0.922
492,0.133,0.008,-0.945
493,0.070,-0.020,-0.941
494,0.172,-0.062,-0.996
495,0.285,-0.062,-0.934
496,0.234,-0.023,-0.871
497,0.031,-0.027,-0.969
498,-0.145,0.004,-1.016
499,-0.219,0.113,-0.992
500,-0.273,0.051,-1.078
501,-0.039,-0.047,-1.047
502,-0.027,0.117,-0.910
503,-0.098,0.051,-1.039
504,0.012,0.031,-1.016
505,0.055,0.023,-1.066
506,0.160,-0.027,-1.047
507,0.223,0.035,-0.941
508,0.062,0.023,-1.035
509,0.078,-0.023,-1.035
510,0.117,-0.012,-0.980
511,0.031,0.020,-0.977
512,0.141,-0.012,-0.902
513,-0.082,0.059,-0.902
514,-0.223,0.027,-0.977
515,-0.129,0.000,-0.949
516,-0.129,0.086,-0.918
517,-0.035,-0.004,-0.988
518,0.082,-0.012,-0.949
519,0.055,0.016,-1.016
520,0.215,-0.055,-0.949
521,0.227,-0.004,-0.941
522,0.016,0.027,-0.984
523,0.039,-0.082,-1.105
524,-0.066,0.047,-1.051
525,-0.094,0.062,-1.059
526,0.152,0.000,-0.969
527,0.008,0.121,-0.887
528,-0.129,0.023,-1.062
529,0.020,0.000,-1.027
530,0.023,0.094,-0.926
531,0.121,0.051,-0.898
532,0.074,0.051,-0.910
533,0.012,0.062,-0.953
534,0.180,-0.098,-1.039
535,0.180,-0.012,-0.906
536,0.105,-0.004,-0.965
537,0.039,0.004,-0.953
538,-0.316,0.070,-1.023
539,-0.230,-0.070,-1.172
540,-0.066,0.125,-0.973
541,-0.039,0.039,-0.988
542,-0.016,-0.047,-1.023
543,-0.031,0.105,-0.914
544,-0.066,-0.004,-1.086
545,0.121,-0.066,-1.008
546,0.078,0.070,-0.922
547,0.090,-0.031,-1.000
548,0.258,-0.012,-0.887
549,-0.074,0.105,-0.949
550,0.078,-0.098,-1.031
551,0.145,-0.047,-0.938
552,-0.168,0.051,-1.000
553,-0.133,0.023,-0.930
554,-0.211,0.109,-0.891
555,-0.145,0.047,-1.035
556,0.203,-0.004,-0.914
557,0.004,0.059,-1.055
558,0.109,-0.035,-1.148
559,0.410,-0.016,-0.934
560,0.168,0.031,-0.996
561,0.141,-0.035,-1.039
562,0.098,0.031,-1.000
563,-0.234,0.117,-1.055
564,-0.105,-0.059,-1.043
565,-0.102,0.047,-0.930
566,-0.094,0.035,-0.949
567,0.113,-0.098,-0.887
568,-0.137,0.027,-0.930
569,-0.230,0.074,-0.941
570,-0.145,0.074,-0.867
571,-0.246,0.047,-1.012
572,0.066,0.016,-0.906
573,0.379,-0.082,-0.961
574,0.238,-0.016,-1.012
575,0.387,0.039,-0.906
576,0.293,0.035,-0.992
577,0.027,0.016,-1.074
578,-0.062,0.027,-1.062
579,-0.270,0.012,-1.176
580,-0.129,-0.051,-1.094
581,0.070,0.098,-0.926
582,-0.070,0.020,-1.055
583,0.156,-0.004,-0.941
584,0.129,-0.043,-1.008
585,-0.094,-0.008,-1.027
586,-0.012,0.055,-0.855
587,-0.062,0.023,-0.957
588,-0.039,0.016,-0.941
589,0.039,-0.004,-0.984
590,0.070,-0.051,-1.023
591,0.184,-0.059,-0.875
592,0.055,-0.059,-0.938
593,-0.219,0.031,-0.945
594,-0.242,0.082,-0.906
595,-0.324,0.000,-1.086
596,-0.156,0.039,-0.973
597,0.145,0.051,-0.816
598,-0.031,0.000,-1.023
599,0.027,0.008,-1.020
600,0.242,-0.109,-1.055
601,0.320,-0.031,-0.992
602,0.191,-0.004,-0.973
603,-0.047,0.031,-1.055
604,-0.141,0.062,-1.078
605,-0.039,0.039,-1.012
606,0.102,0.016,-1.031
607,0.199,0.027,-0.938
608,0.176,0.023,-0.953
609,-0.086,0.023,-1.023
610,-0.141,-0.004,-1.000
611,-0.039,0.043,-0.941
612,-0.070,0.105,-0.906
613,0.082,0.031,-0.941
614,0.090,0.105,-0.879
615,0.199,-0.012,-0.918
616,0.219,-0.051,-0.926
617,0.137,-0.098,-1.023
618,-0.012,0.000,-0.973
619,-0.012,0.000,-0.973
620,-0.215,0.113,-0.930
621,-0.254,0.035,-1.125
622,-0.109,-0.062,-1.133
623,-0.008,-0.004,-1.035
624,-0.043,-0.070,-1.078
625,0.031,-0.008,-0.977
626,-0.008,0.125,-0.961
627,0.105,-0.016,-1.023
628,0.137,0.031,-0.938
629,0.137,0.047,-0.949
630,0.227,0.043,-0.852
631,0.113,0.023,-0.883
632,-0.012,0.055,-0.926
633,0.207,-0.039,-0.918
634,0.082,0.051,-0.902
635,-0.055,0.000,-0.996
636,-0.191,0.086,-0.922
637,-0.344,0.004,-1.090
638,-0.211,0.031,-1.055
639,-0.055,0.035,-1.008
640,0.066,-0.074,-1.125
641,0.184,-0.090,-1.043
642,0.074,-0.008,-1.047
643,-0.023,-0.035,-1.066
644,0.117,-0.055,-0.992
645,-0.020,0.035,-0.973
646,0.020,0.035,-0.961
647,0.051,0.094,-0.883
648,-0.109,0.164,-0.918
649,0.004,0.016,-0.879
650,0.016,0.023,-0.879
651,-0.059,0.008,-0.988
652,0.047,-0.004,-0.906
653,0.004,0.086,-0.961
654,0.020,0.051,-1.008
655,0.277,-0.082,-1.059
656,0.082,0.031,-1.090
657,0.301,-0.035,-1.070
658,0.320,-0.023,-0.969
659,-0.039,-0.012,-1.102
660,-0.031,-0.066,-1.059
661,-0.109,0.074,-0.992
662,-0.188,0.023,-1.059
663,0.016,-0.016,-0.902
664,-0.133,0.176,-0.809
665,-0.191,0.129,-0.824
666,-0.117,0.016,-0.902
667,-0.262,0.008,-1.008
668,0.137,-0.094,-0.980
669,0.273,-0.008,-0.797
670,0.047,0.070,-0.922
671,0.188,-0.062,-1.000
672,0.078,-0.020,-1.035
673,-0.059,-0.055,-1.188
674,0.266,-0.023,-0.961
675,0.082,0.051,-1.020
676,-0.059,0.035,-1.062
677,0.027,0.086,-0.938
678,-0.145,0.121,-1.070
679,0.062,-0.074,-1.125
680,0.086,0.117,-0.969
681,-0.180,0.094,-1.043
682,0.121,-0.016,-0.973
683,0.020,0.117,-0.898
684,0.031,0.000,-1.012
685,0.359,-0.062,-0.898
686,0.102,0.031,-0.922
687,-0.047,0.098,-0.914
688,0.133,-0.062,-0.961
689,-0.223,0.008,-1.066
690,-0.098,0.000,-1.012
691,-0.062,-0.004,-0.988
692,-0.250,0.016,-1.055
693,-0.035,0.000,-0.941
694,-0.176,0.027,-0.961
695,-0.055,-0.078,-1.082
696,0.172,0.051,-0.832
697,0.012,0.051,-0.977
698,0.051,0.062,-0.922
699,0.246,0.004,-0.852
700,-0.195,0.012,-1.020
701,0.016,-0.070,-1.016
702,0.199,0.035,-0.934
703,0.020,0.059,-0.945
704,0.258,0.039,-0.887
705,0.000,0.055,-1.016
706,-0.148,0.055,-1.117
707,-0.008,-0.035,-1.078
708,-0.051,0.020,-1.070
709,0.117,0.008,-1.016
710,0.328,-0.062,-0.977
711,-0.008,0.105,-0.980
712,0.223,-0.055,-1.051
713,0.273,0.035,-0.922
714,0.016,0.086,-0.934
715,0.145,-0.043,-0.941
716,-0.109,0.082,-0.938
717,-0.195,0.062,-1.008
718,-0.039,0.035,-0.895
719,-0.145,0.000,-1.023
720,-0.191,0.031,-0.953
721,-0.125,-0.047,-1.004
722,-0.262,-0.094,-1.121
723,-0.035,0.070,-0.953
724,0.012,0.055,-1.008
725,0.016,-0.082,-1.125
726,0.262,-0.059,-0.977
727,0.078,-0.020,-0.969
728,0.070,-0.043,-1.020
729,0.102,0.137,-0.836
730,-0.113,0.055,-1.016
731,0.102,0.059,-0.879
732,-0.008,0.004,-0.902
733,-0.168,0.066,-0.941
734,-0.168,0.066,-0.941
735,0.121,0.148,-0.770
736,0.113,0.016,-0.922
737,0.008,-0.016,-1.031
738,0.152,0.004,-0.938
739,0.039,-0.012,-1.070
740,0.000,-0.008,-1.098
741,0.211,0.004,-1.000
742,0.152,0.012,-1.082
743,0.113,-0.039,-1.055
744,-0.012,-0.059,-1.098
745,-0.312,0.027,-1.125
746,-0.125,0.055,-1.000
747,-0.129,0.098,-0.961
748,-0.137,0.066,-0.977
749,-0.043,0.082,-0.902
750,-0.090,-0.027,-1.027
751,0.109,-0.023,-0.922
752,0.246,0.039,-0.781
753,0.191,0.016,-0.836
754,0.090,0.008,-0.918
755,0.023,-0.008,-1.020
756,0.258,-0.070,-1.074
757,0.203,0.098,-0.863
758,0.020,0.051,-0.996
759,-0.121,-0.031,-1.121
760,-0.141,0.031,-1.055
761,-0.137,-0.008,-1.090
762,-0.027,0.055,-0.973
763,-0.070,0.184,-0.941
764,-0.016,0.078,-1.027
765,-0.020,0.023,-0.973
766,-0.016,-0.043,-1.051
767,0.207,-0.047,-0.969
768,0.168,0.043,-0.832
769,0.039,0.027,-0.941
770,0.059,-0.004,-0.902
771,-0.059,0.023,-0.930
772,-0.105,-0.059,-1.047
773,-0.051,0.000,-0.949
774,-0.043,0.039,-0.949
775,-0.090,-0.012,-0.980
776,-0.043,0.055,-0.926
777,-0.078,0.074,-1.012
778,0.168,-0.062,-1.031
779,0.148,0.086,-0.898
780,0.062,-0.031,-1.117
781,0.230,-0.055,-1.031
782,0.129,0.008,-1.039
783,0.082,0.078,-1.023
784,0.137,0.066,-0.938
785,-0.043,0.125,-1.008
786,-0.109,0.012,-1.082
787,-0.090,-0.035,-1.051
788,-0.180,0.105,-0.961
789,0.016,0.062,-0.938
790,-0.062,0.078,-0.961
791,-0.023,-0.023,-1.078
792,0.070,-0.082,-1.066
793,0.008,-0.059,-1.023
794,0.164,-0.098,-1.000
795,0.223,0.020,-0.789
796,-0.062,0.137,-0.855
797,0.070,-0.090,-1.012
798,0.070,0.047,-0.828
799,-0.113,0.031,-0.965
800,0.047,-0.008,-0.879
801,0.012,0.105,-0.836
802,-0.145,0.105,-0.930
803,0.059,0.020,-0.961
804,-0.047,0.047,-1.027
805,0.000,0.047,-1.035
806,0.141,0.023,-0.988
807,-0.035,0.031,-1.129
808,0.156,-0.039,-1.117
809,0.199,-0.035,-1.066
810,0.012,-0.016,-1.129
811,0.121,0.016,-1.000
812,-0.148,0.000,-1.062
813,-0.289,0.090,-1.016
814,-0.043,0.031,-0.926
815,-0.090,0.035,-0.977
816,0.004,0.043,-0.891
817,0.121,-0.008,-0.883
818,0.023,0.051,-0.895
819,0.137,-0.039,-0.891
820,0.133,-0.008,-0.891
821,-0.043,0.074,-0.941
822,0.121,-0.051,-0.961
823,0.168,-0.016,-1.023
824,0.000,0.004,-1.027
825,0.086,-0.082,-1.066
826,-0.137,-0.020,-1.125
827,-0.086,0.059,-0.980
828,-0.059,0.035,-1.012
829,-0.238,0.113,-1.047
830,0.023,0.047,-0.992
831,-0.004,0.012,-0.988
832,-0.012,0.008,-0.969
833,0.344,-0.004,-0.816
834,0.219,0.004,-0.910
835,0.113,0.031,-0.887
836,0.047,0.035,-0.926
837,-0.121,0.020,-1.023
838,-0.004,0.000,-0.945
839,-0.016,-0.070,-1.035
840,-0.098,0.066,-0.961
841,0.113,-0.027,-0.965
842,-0.133,-0.051,-1.129
843,-0.152,0.016,-1.055
844,0.102,-0.047,-1.004
845,-0.082,0.078,-1.023
846,-0.070,0.113,-0.977
847,0.117,-0.008,-1.023
848,0.070,0.074,-1.004
849,0.297,-0.023,-0.922
850,0.234,-0.004,-0.926
851,-0.004,0.090,-0.945
852,-0.059,0.047,-0.973
853,-0.113,0.020,-1.023
854,-0.145,0.082,-0.953
855,0.012,0.031,-0.934
856,0.000,0.020,-1.023
857,0.137,0.000,-1.004
858,0.266,-0.035,-0.996
859,0.125,-0.035,-0.980
860,0.035,-0.035,-0.977
861,-0.137,0.016,-1.070
862,-0.078,0.059,-0.996
863,0.133,-0.008,-0.949
864,0.113,0.023,-0.961
865,0.141,0.000,-0.855
866,0.059,-0.109,-0.980
867,-0.289,0.094,-0.891
868,-0.266,0.086,-0.891
869,-0.246,0.066,-0.926
870,-0.410,0.133,-0.941
871,-0.273,0.008,-1.023
872,0.039,-0.039,-1.016
873,0.324,-0.137,-1.000
874,0.410,-0.117,-0.965
875,0.180,0.000,-1.016
876,0.051,0.047,-1.078
877,-0.145,-0.004,-1.156
878,-0.129,0.082,-1.082
879,0.195,-0.039,-1.039
880,0.238,-0.039,-0.961
881,0.125,0.031,-0.957
882,0.090,-0.012,-1.023
883,0.020,0.074,-0.945
884,-0.109,0.078,-0.934
885,-0.133,0.109,-0.891
