Sample,X,Y,Z
207,0.152,0.242,-1.008
208,-0.035,-0.125,-1.441
209,-0.168,-0.184,-1.598
210,0.094,0.043,-1.301
211,0.371,0.359,-0.922
212,0.359,0.297,-0.973
213,0.230,0.012,-1.105
214,0.000,-0.293,-1.418
215,0.035,-0.195,-1.180
216,0.312,0.117,-0.625
217,0.234,0.301,-0.469
218,0.055,-0.070,-0.785
219,-0.191,-0.305,-1.020
220,-0.391,-0.180,-0.906
221,-0.129,-0.086,-0.707
222,-0.016,0.059,-0.641
223,-0.137,0.117,-0.715
224,-0.180,-0.188,-1.090
225,-0.211,-0.320,-1.266
226,-0.051,-0.059,-1.004
227,0.270,-0.109,-1.055
228,0.094,-0.121,-1.168
229,-0.094,0.125,-1.109
230,-0.082,-0.039,-1.402
231,0.090,0.133,-1.051
232,0.219,0.004,-1.078
233,0.215,-0.020,-1.031
234,0.164,0.078,-0.961
235,0.070,0.129,-0.992
236,0.227,0.297,-0.742
237,0.301,0.207,-0.723
238,0.148,0.129,-0.848
239,-0.004,0.168,-0.785
240,-0.172,-0.082,-1.070
241,-0.098,0.113,-0.891
242,0.039,0.387,-0.586
243,0.145,0.055,-0.957
244,0.113,-0.137,-1.102
245,-0.199,-0.289,-1.348
246,-0.316,-0.125,-1.223
247,-0.121,0.188,-0.926
248,-0.039,0.043,-1.055
249,0.008,-0.266,-1.277
250,-0.152,-0.316,-1.250
251,-0.176,-0.207,-1.168
252,0.078,0.062,-0.867
253,0.215,0.016,-0.766
254,0.035,-0.082,-0.871
255,0.020,-0.258,-1.035
256,0.000,-0.168,-0.965
257,0.105,0.172,-0.676
258,0.238,0.145,-0.617
259,0.309,0.027,-0.727
260,0.148,0.023,-0.859
261,0.094,-0.016,-1.016
262,0.000,0.031,-1.035
263,-0.059,0.438,-0.734
264,0.203,0.172,-0.977
265,0.039,-0.121,-1.332
266,-0.004,0.113,-1.176
267,-0.043,0.074,-1.277
268,0.012,0.176,-1.145
269,0.094,0.168,-1.141
270,-0.141,0.172,-1.168
271,-0.230,0.180,-1.066
272,-0.223,-0.023,-1.145
273,-0.230,0.109,-0.914
274,-0.156,0.008,-0.922
275,-0.016,-0.113,-0.918
276,-0.180,0.027,-0.797
277,-0.098,0.000,-0.773
278,0.082,-0.129,-0.801
279,-0.055,-0.250,-0.945
280,0.188,-0.223,-0.875
281,0.266,-0.102,-0.762
282,0.180,-0.012,-0.816
283,0.289,-0.055,-0.863
284,0.172,-0.125,-1.047
285,0.109,-0.199,-1.164
286,0.168,-0.168,-1.141
287,-0.035,0.242,-0.922
288,0.055,0.137,-1.066
289,0.047,-0.031,-1.203
290,-0.207,0.051,-1.207
291,-0.008,-0.070,-1.242
292,0.000,0.039,-1.047
293,-0.121,0.418,-0.793
294,0.176,0.199,-0.895
295,-0.043,0.020,-1.094
296,-0.137,0.184,-0.973
297,0.039,-0.188,-1.152
298,-0.070,0.199,-0.742
299,-0.062,0.383,-0.637
300,0.113,-0.027,-0.910
301,-0.152,-0.004,-1.031
302,-0.109,-0.070,-1.047
303,0.020,0.004,-0.945
304,0.039,0.098,-0.852
305,0.293,-0.074,-1.000
306,0.156,-0.066,-1.012
307,0.070,-0.145,-1.203
308,0.340,-0.125,-1.020
309,0.070,0.059,-0.871
310,0.137,0.152,-0.797
311,0.195,-0.152,-1.098
312,-0.145,-0.082,-1.129
313,-0.031,0.117,-0.898
314,0.016,0.094,-0.836
315,-0.125,0.102,-0.902
316,-0.066,-0.055,-1.008
317,-0.238,-0.004,-1.047
318,-0.285,0.008,-1.066
319,-0.035,-0.008,-1.047
320,-0.035,0.137,-0.906
321,0.000,-0.016,-1.051
322,0.188,-0.055,-1.059
323,-0.098,0.090,-1.039
324,0.152,-0.035,-1.055
325,0.176,0.004,-0.957
326,0.008,0.121,-0.953
327,0.125,-0.047,-1.047
328,-0.051,0.328,-0.773
329,-0.020,0.066,-0.992
330,0.082,-0.367,-1.227
331,-0.008,0.020,-0.824
332,-0.074,0.031,-0.949
333,0.176,-0.062,-0.957
334,-0.059,0.074,-0.949
335,0.031,0.059,-0.980
336,0.148,-0.113,-0.965
337,0.012,-0.133,-1.129
338,0.070,0.023,-0.875
339,-0.008,0.156,-0.820
340,0.000,0.102,-0.949
341,0.051,0.027,-0.945
342,-0.145,-0.137,-1.156
343,-0.180,0.023,-0.980
344,-0.027,0.082,-0.910
345,-0.070,0.121,-0.961
346,0.094,0.152,-0.871
347,0.055,-0.266,-1.258
348,-0.082,-0.117,-1.141
349,0.109,0.070,-0.902
350,0.078,0.156,-0.926
351,0.121,0.086,-0.906
352,0.141,-0.078,-1.090
353,0.066,0.062,-0.980
354,0.051,-0.062,-1.051
355,0.082,0.062,-0.906
356,-0.043,0.109,-0.887
357,0.035,-0.062,-1.016
358,0.043,-0.066,-1.043
359,-0.074,-0.051,-1.074
360,0.031,-0.016,-0.945
361,0.137,0.020,-0.883
362,0.117,-0.074,-1.016
363,0.176,-0.020,-0.930
364,0.023,0.098,-0.953
365,0.020,0.090,-0.930
366,0.051,0.031,-0.945
367,-0.113,0.113,-0.938
368,-0.133,0.133,-0.930
369,-0.156,0.000,-1.105
370,-0.129,0.137,-0.941
371,-0.035,-0.023,-1.059
372,0.000,-0.004,-1.062
373,-0.027,0.027,-0.980
374,0.070,-0.074,-1.145
375,0.086,0.031,-0.984
376,0.172,-0.004,-0.969
377,0.270,0.141,-0.816
378,0.176,0.051,-0.875
379,0.086,-0.156,-1.129
380,-0.074,0.086,-0.832
381,-0.117,0.004,-0.980
382,-0.039,-0.027,-0.973
383,-0.164,0.000,-0.980
384,-0.168,-0.016,-1.023
385,-0.035,-0.055,-0.980
386,-0.004,-0.203,-1.148
387,0.090,-0.098,-1.016
388,0.176,-0.047,-0.965
389,0.137,0.004,-0.988
390,0.164,0.082,-0.910
391,0.152,-0.059,-1.078
392,-0.059,-0.086,-1.062
393,-0.008,0.094,-0.840
394,-0.008,0.020,-1.008
395,-0.074,0.172,-0.789
396,-0.125,0.164,-0.910
397,-0.172,-0.012,-1.066
398,-0.047,-0.035,-1.031
399,-0.133,0.094,-0.988
400,0.047,0.184,-0.812
