Sample,X,Y,Z
398,-0.051,0.086,-1.012
399,-0.039,0.098,-1.000
400,-0.141,0.117,-1.105
401,-0.219,0.133,-1.152
402,-0.090,-0.070,-1.250
403,-0.086,0.051,-1.113
404,0.117,0.137,-0.926
405,0.188,-0.023,-1.035
406,0.207,0.059,-0.926
407,0.195,-0.066,-1.027
408,0.176,0.180,-0.734
409,0.223,0.238,-0.723
410,0.148,-0.094,-0.941
411,-0.059,0.027,-0.914
412,-0.219,0.062,-0.887
413,-0.070,0.031,-0.922
414,-0.176,0.051,-0.922
415,-0.141,-0.051,-1.031
416,-0.094,0.082,-0.926
417,-0.148,-0.035,-1.164
418,0.027,-0.090,-1.184
419,0.090,-0.004,-1.004
420,0.074,-0.043,-1.137
421,0.219,0.012,-0.996
422,0.090,0.090,-1.000
423,0.074,0.027,-1.035
424,0.109,-0.008,-0.953
425,-0.043,0.062,-0.961
426,-0.012,-0.062,-0.992
427,-0.062,0.074,-0.828
428,-0.184,0.016,-0.984
429,-0.008,-0.035,-0.949
430,0.074,0.000,-0.883
431,-0.023,-0.008,-0.957
432,0.168,-0.109,-0.961
433,0.066,0.020,-0.926
434,0.129,0.082,-0.961
435,0.207,-0.145,-1.152
436,-0.012,0.117,-1.012
437,0.020,0.082,-1.027
438,0.094,-0.078,-1.105
439,-0.070,-0.016,-1.082
440,-0.078,0.020,-1.035
441,-0.078,0.137,-0.902
442,-0.113,0.332,-0.770
443,0.098,-0.086,-1.086
444,-0.012,0.023,-0.941
445,0.035,-0.012,-0.938
446,0.176,-0.121,-1.008
447,0.086,0.148,-0.793
448,0.098,0.098,-0.910
449,0.094,-0.023,-0.980
450,-0.016,0.020,-1.027
451,-0.008,-0.035,-1.062
452,-0.055,0.043,-0.961
453,-0.180,0.016,-1.004
454,-0.027,0.000,-1.043
455,-0.133,0.195,-0.930
456,-0.078,-0.035,-1.121
457,-0.016,0.020,-1.008
458,-0.047,-0.023,-1.082
459,0.117,-0.168,-1.109
460,0.098,0.070,-0.887
461,0.016,0.156,-0.879
462,0.285,-0.059,-0.988
463,0.137,-0.078,-0.957
464,-0.070,-0.039,-0.977
465,0.082,-0.102,-0.961
466,-0.098,0.129,-0.914
467,0.012,0.211,-0.855
468,0.117,-0.176,-1.145
469,-0.078,0.039,-1.016
470,-0.055,0.012,-1.020
471,0.035,-0.102,-1.086
472,-0.031,0.082,-0.938
473,0.051,0.027,-0.969
474,0.105,-0.016,-1.016
475,-0.016,0.062,-0.945
476,0.141,0.027,-0.961
477,0.086,0.016,-0.883
478,0.012,-0.137,-1.059
479,0.062,0.082,-0.855
480,-0.109,0.215,-0.848
481,-0.027,0.020,-0.996
482,0.000,0.098,-0.922
483,-0.121,0.125,-0.965
484,0.016,-0.023,-1.055
485,-0.031,-0.008,-1.062
486,0.012,0.020,-1.047
487,0.195,-0.062,-1.047
488,0.168,0.078,-0.973
489,0.043,0.023,-1.051
490,0.160,-0.121,-1.125
491,-0.016,-0.047,-1.062
492,0.016,-0.004,-0.969
493,0.090,0.051,-0.910
494,-0.070,0.062,-0.875
495,-0.051,0.008,-0.945
496,-0.121,-0.004,-0.934
497,-0.117,-0.012,-0.926
498,-0.062,-0.047,-0.949
499,-0.012,0.082,-0.879
500,0.043,-0.066,-1.043
501,0.102,-0.098,-1.074
502,0.086,0.090,-0.957
503,0.184,-0.074,-1.043
504,0.258,-0.082,-1.016
505,0.023,0.109,-0.922
506,0.062,0.062,-0.984
507,0.078,0.078,-0.992
508,-0.016,0.078,-0.949
509,0.074,0.133,-0.852
510,-0.008,-0.031,-1.008
511,-0.133,-0.020,-1.020
512,-0.098,0.059,-0.980
513,-0.133,0.148,-0.891
514,-0.020,0.105,-0.977
515,0.027,0.012,-1.051
516,-0.004,-0.008,-1.059
517,0.023,-0.062,-1.066
518,0.070,0.062,-0.965
519,0.027,0.012,-1.012
520,0.086,0.082,-0.949
521,0.043,-0.051,-1.043
522,-0.031,-0.008,-1.008
523,-0.004,0.043,-0.988
524,-0.035,0.043,-0.922
525,0.004,-0.016,-0.965
526,0.090,-0.074,-1.016
527,0.043,-0.129,-1.023
528,0.031,0.086,-0.852
529,0.113,0.094,-0.848
530,0.090,-0.051,-0.969
531,-0.027,0.074,-0.938
532,0.043,-0.004,-1.008
533,-0.016,-0.070,-1.141
534,-0.039,0.109,-0.988
535,-0.051,0.156,-0.961
536,-0.027,0.047,-1.047
537,-0.031,-0.078,-1.160
