Sample,X,Y,Z
205,0.043,-0.102,-1.023
206,0.043,-0.207,-1.059
207,-0.102,-0.051,-0.992
208,0.059,-0.059,-1.098
209,0.422,0.008,-0.969
210,0.160,0.152,-0.945
211,0.109,-0.078,-1.242
212,-0.117,-0.066,-1.234
213,-0.328,0.031,-1.195
214,0.043,0.156,-1.027
215,0.250,0.133,-0.844
216,0.043,0.062,-1.004
217,-0.145,-0.039,-1.133
218,-0.215,-0.051,-1.039
219,-0.113,0.117,-0.895
220,0.117,0.137,-0.793
221,0.172,0.090,-0.777
222,0.254,-0.066,-0.965
223,0.176,-0.051,-0.891
224,0.289,-0.137,-0.926
225,0.383,0.008,-0.824
226,0.301,0.055,-0.770
227,-0.004,-0.004,-0.980
228,-0.277,-0.098,-1.223
229,-0.367,0.105,-0.992
230,-0.199,0.137,-1.047
231,0.023,0.023,-1.070
232,0.000,0.152,-0.902
233,-0.004,-0.012,-1.195
234,-0.180,-0.090,-1.246
235,-0.062,-0.066,-1.148
236,0.035,0.020,-1.020
237,-0.066,0.117,-0.852
238,-0.062,0.008,-1.059
239,0.016,-0.039,-0.992
240,0.098,-0.070,-0.875
241,0.211,-0.082,-0.891
242,0.352,-0.012,-0.797
243,0.199,0.078,-0.746
244,0.145,0.008,-0.898
245,-0.020,-0.004,-0.922
246,-0.059,0.043,-0.984
247,0.090,0.012,-1.004
248,0.121,0.047,-0.949
249,0.285,-0.008,-1.066
250,0.465,-0.121,-1.027
251,0.176,-0.078,-1.035
252,-0.090,0.012,-1.117
253,-0.305,0.070,-1.074
254,-0.508,0.180,-1.074
255,-0.336,0.098,-1.133
256,-0.152,0.027,-0.980
257,-0.234,0.059,-0.988
258,-0.207,0.074,-1.016
259,-0.113,0.098,-0.902
260,0.016,0.023,-0.992
261,0.191,-0.020,-0.902
262,0.137,0.000,-0.895
263,-0.008,0.031,-1.000
264,0.105,0.000,-0.910
265,0.223,0.023,-0.914
266,0.438,-0.043,-0.914
267,0.426,-0.117,-0.875
268,0.055,-0.020,-1.004
269,-0.059,0.012,-0.996
270,0.000,0.059,-0.859
271,-0.082,0.078,-0.984
272,0.008,0.051,-1.000
273,-0.035,0.105,-0.961
274,-0.145,0.039,-1.129
275,0.035,-0.047,-1.090
276,0.070,0.105,-1.023
277,0.164,-0.012,-1.098
278,0.098,-0.039,-1.012
279,0.098,-0.039,-1.012
280,-0.340,0.027,-1.141
281,-0.242,-0.008,-1.082
282,-0.082,-0.035,-0.980
283,-0.137,0.082,-0.949
284,0.043,0.000,-0.902
285,0.031,-0.074,-0.891
286,-0.266,0.062,-0.945
287,-0.094,0.051,-0.852
288,0.047,0.039,-0.879
289,0.160,0.055,-0.867
290,0.273,0.008,-0.836
291,0.258,-0.031,-1.004
292,0.430,-0.059,-1.016
293,0.484,-0.027,-0.926
294,0.203,0.000,-1.059
295,0.129,-0.016,-1.086
296,-0.117,0.105,-1.062
297,-0.379,0.094,-1.188
298,-0.164,0.016,-1.082
299,-0.082,0.047,-1.039
300,-0.082,-0.086,-1.117
301,-0.070,0.055,-0.887
302,-0.145,0.059,-1.016
303,-0.023,0.008,-0.965
304,0.035,-0.020,-0.926
305,-0.148,-0.008,-0.957
306,-0.043,0.047,-0.789
307,0.070,0.031,-0.816
308,-0.074,-0.012,-0.945
309,0.152,-0.043,-0.852
310,0.207,-0.055,-0.961
311,0.090,-0.043,-0.992
312,0.090,0.027,-0.918
313,-0.070,0.109,-0.988
314,-0.055,0.027,-1.094
315,0.059,0.035,-1.125
316,0.074,0.062,-1.145
317,0.371,-0.004,-1.031
318,0.391,-0.098,-1.125
319,0.070,0.059,-1.020
320,0.109,-0.062,-1.016
321,-0.043,-0.004,-1.082
322,-0.168,0.086,-0.961
323,-0.113,0.023,-0.918
324,-0.227,0.074,-0.887
325,-0.285,0.109,-0.848
326,-0.266,0.016,-0.957
327,-0.199,-0.016,-0.965
328,-0.086,0.062,-0.859
329,-0.160,0.023,-0.941
330,-0.090,-0.020,-0.980
331,0.055,0.027,-0.906
332,0.152,-0.043,-1.008
333,0.250,-0.078,-1.020
334,0.320,-0.098,-1.062
335,0.238,0.020,-1.012
336,0.156,0.000,-0.996
337,-0.059,0.055,-1.043
338,-0.055,0.086,-0.996
339,-0.055,0.086,-0.996
340,0.000,0.098,-0.949
341,-0.070,-0.055,-1.109
342,-0.047,0.016,-0.988
343,0.105,0.133,-0.852
344,0.051,0.055,-0.988
345,0.191,-0.043,-1.031
346,0.148,0.051,-0.941
347,-0.066,0.066,-1.008
348,-0.121,0.078,-0.996
349,-0.078,-0.008,-1.090
350,0.066,-0.039,-1.008
351,0.168,-0.043,-0.902
352,-0.043,-0.008,-0.984
353,-0.172,0.051,-0.973
354,-0.199,0.082,-0.941
355,-0.203,-0.004,-1.051
356,-0.051,-0.031,-0.988
357,0.016,0.016,-0.961
358,0.074,-0.004,-0.965
359,0.207,0.004,-0.918
360,0.355,-0.020,-0.934
361,0.340,-0.086,-0.996
362,0.203,0.059,-0.906
363,-0.008,0.035,-1.012
364,-0.004,0.020,-1.004
365,0.023,0.027,-1.008
366,0.035,0.027,-1.008
367,-0.031,0.051,-0.973
368,-0.160,0.020,-1.082
369,-0.176,-0.004,-1.051
370,-0.129,0.020,-0.957
371,-0.152,-0.012,-1.070
372,0.047,0.031,-0.957
373,0.066,0.113,-0.906
374,0.062,-0.051,-1.078
375,0.285,-0.105,-0.977
376,0.242,-0.051,-0.984
377,0.082,-0.031,-0.957
378,-0.012,0.051,-0.887
379,-0.012,0.051,-0.887
380,-0.238,0.113,-0.949
381,-0.191,0.145,-0.844
382,-0.172,-0.035,-1.000
383,-0.223,0.023,-1.062
384,0.047,0.016,-0.965
385,0.184,-0.016,-0.953
386,0.145,0.031,-0.992
387,0.188,0.031,-0.980
388,0.047,0.008,-1.117
389,-0.004,0.016,-1.062
390,0.227,-0.023,-1.020
391,0.203,0.062,-0.961
392,0.238,0.012,-0.957
393,0.188,0.039,-0.941
394,-0.039,0.023,-1.043
395,0.039,-0.086,-1.039
396,-0.180,0.121,-0.922
397,-0.336,0.094,-1.000
398,-0.152,0.020,-0.988
399,-0.168,0.145,-0.879
400,-0.078,-0.055,-1.020
401,0.309,-0.055,-0.945
402,0.125,-0.023,-0.988
403,0.164,-0.102,-0.977
404,0.160,0.000,-0.898
405,-0.109,0.047,-1.004
406,0.059,-0.027,-0.980
407,-0.039,0.055,-0.949
408,-0.199,0.023,-1.043
409,0.059,-0.004,-0.891
410,-0.016,0.113,-0.926
411,0.000,0.062,-0.988
412,0.168,0.031,-0.949
413,-0.141,0.078,-1.074
414,-0.027,-0.008,-1.109
415,0.156,0.039,-0.973
416,0.078,0.020,-1.074
417,0.461,-0.137,-0.996
418,0.336,-0.051,-0.977
419,-0.008,0.027,-0.996
420,0.039,-0.035,-0.977
421,-0.242,0.016,-1.074
422,-0.160,0.016,-1.008
423,0.047,0.070,-0.793
424,-0.219,0.082,-0.957
425,-0.121,-0.031,-0.980
426,-0.148,0.012,-0.938
427,-0.211,0.031,-1.047
428,0.152,0.027,-0.871
429,0.133,0.105,-0.902
430,0.012,-0.023,-1.066
431,0.277,-0.074,-0.945
432,-0.035,0.078,-1.023
433,0.078,0.000,-0.984
434,0.203,0.020,-0.949
435,-0.141,0.031,-1.133
436,-0.020,0.031,-0.992
437,0.059,0.016,-1.008
438,-0.117,0.047,-1.023
439,0.195,0.043,-0.828
440,-0.074,0.059,-1.023
441,-0.102,0.000,-1.059
442,0.262,-0.027,-0.938
443,0.062,-0.020,-1.004
444,0.203,-0.004,-0.902
445,0.289,0.004,-0.891
446,-0.094,0.098,-0.953
447,-0.059,-0.004,-0.973
448,-0.129,-0.059,-1.086
449,-0.219,0.047,-0.996
450,0.125,-0.008,-0.867
451,-0.137,0.059,-0.934
452,-0.184,0.109,-0.953
453,0.016,-0.070,-1.066
454,-0.223,-0.016,-1.184
455,-0.043,0.051,-1.023
456,0.176,0.020,-0.984
457,0.098,0.023,-1.051
458,0.258,0.031,-0.898
459,0.289,-0.031,-1.023
460,0.055,-0.016,-1.043
461,0.141,-0.004,-1.000
462,0.016,0.043,-1.023
463,0.027,0.074,-0.906
464,0.090,0.020,-0.883
465,-0.277,0.031,-1.027
466,-0.113,0.062,-0.941
467,-0.016,0.035,-0.941
468,-0.109,-0.016,-0.988
469,0.113,0.051,-0.848
470,0.117,-0.055,-1.004
471,-0.094,0.027,-0.973
472,0.043,0.016,-0.980
473,0.066,-0.008,-1.027
474,0.074,-0.051,-1.000
475,-0.066,-0.035,-1.070
476,-0.219,0.039,-1.066
477,0.051,0.070,-0.957
478,-0.027,0.117,-0.934
479,-0.035,0.031,-1.023
480,0.066,0.070,-0.914
481,0.000,0.105,-0.941
482,-0.078,0.004,-1.020
483,0.223,0.016,-0.934
484,0.402,-0.094,-1.008
485,0.336,-0.035,-0.867
486,0.172,0.012,-0.918
487,-0.043,-0.023,-1.023
488,-0.078,0.090,-0.918
489,-0.078,-0.023,-1.059
490,-0.004,-0.035,-1.039
491,0.066,0.043,-0.910
492,-0.105,-0.012,-1.035
493,-0.156,-0.008,-0.992
494,-0.133,0.078,-1.039
495,-0.086,0.078,-1.023
496,-0.004,0.047,-1.016
497,0.012,0.012,-1.086
498,0.195,0.000,-1.008
499,0.371,0.078,-0.848
500,0.238,-0.016,-0.984
501,0.211,-0.039,-0.965
502,0.031,-0.043,-1.039
503,-0.230,0.055,-0.988
504,-0.230,0.094,-0.930
505,-0.121,0.094,-0.934
506,-0.070,0.020,-0.977
507,-0.086,0.047,-0.953
508,-0.262,0.082,-0.996
509,-0.027,-0.070,-1.082
510,0.051,0.012,-0.957
511,-0.043,-0.027,-1.055
512,0.039,0.008,-0.961
513,0.098,0.098,-0.875
514,-0.004,-0.035,-1.094
515,0.277,-0.105,-0.973
516,0.391,0.004,-0.914
517,0.234,-0.047,-0.945
518,0.023,0.043,-0.895
519,-0.371,0.148,-0.965
520,-0.215,0.016,-1.051
521,-0.070,0.055,-0.930
522,-0.008,0.070,-0.977
523,0.266,-0.035,-0.992
524,0.215,-0.008,-0.992
525,0.070,0.023,-1.004
526,0.195,-0.039,-1.008
527,0.039,-0.004,-1.082
528,-0.168,0.055,-1.086
529,-0.148,-0.004,-1.070
530,-0.094,0.059,-1.016
531,0.121,-0.016,-0.969
532,0.184,-0.051,-0.988
533,-0.078,0.062,-0.965
534,0.008,0.016,-0.965
535,-0.062,0.105,-0.895
536,-0.184,0.117,-0.902
537,0.035,-0.012,-0.977
538,0.098,0.008,-0.984
539,0.191,-0.047,-0.957
540,0.340,-0.047,-0.883
541,0.133,0.027,-0.914
542,0.078,-0.062,-1.035
543,-0.133,0.012,-1.008
544,-0.340,0.062,-1.016
545,-0.051,0.035,-0.941
546,-0.234,0.113,-0.953
547,-0.203,0.020,-1.105
548,0.211,-0.051,-1.020
549,0.180,0.031,-0.953
550,0.176,-0.039,-1.012
551,0.223,-0.008,-0.926
552,-0.227,0.141,-0.988
553,-0.086,-0.047,-1.121
554,0.059,0.004,-0.996
555,0.078,0.016,-1.012
556,0.340,-0.082,-0.926
557,0.027,0.047,-0.895
558,-0.164,0.008,-1.020
559,-0.043,0.008,-0.895
560,-0.281,0.043,-1.039
561,-0.211,0.004,-0.996
562,0.027,0.051,-0.898
563,-0.062,0.078,-0.953
564,0.328,-0.086,-0.973
565,0.336,-0.004,-0.941
566,0.242,-0.051,-1.066
567,0.297,-0.043,-0.949
568,-0.141,0.105,-1.012
569,-0.297,0.082,-1.117
570,0.066,0.023,-0.996
571,-0.070,0.062,-1.055
572,0.059,-0.047,-1.043
573,0.121,-0.027,-0.957
574,-0.180,0.117,-0.965
575,-0.105,0.031,-0.957
576,-0.133,0.008,-0.984
577,-0.180,0.113,-0.941
578,0.012,0.082,-0.832
579,-0.027,0.027,-0.949
580,0.160,-0.023,-0.930
581,0.441,-0.102,-0.879
582,0.223,-0.070,-0.922
583,0.074,-0.039,-0.941
584,-0.148,0.094,-0.949
585,-0.426,0.074,-1.082
586,-0.066,-0.047,-1.133
587,0.066,0.008,-1.039
588,0.172,-0.012,-1.020
589,0.297,-0.008,-0.980
590,0.059,0.020,-1.094
591,0.137,-0.035,-1.098
592,0.074,0.082,-0.980
593,-0.188,0.125,-1.039
594,0.043,-0.004,-1.031
595,0.102,0.043,-0.922
596,0.066,-0.035,-1.004
597,0.070,0.016,-0.867
598,-0.035,-0.074,-1.020
599,-0.234,0.043,-0.914
600,-0.285,0.020,-0.914
601,-0.457,0.062,-0.965
602,-0.254,0.062,-0.934
603,0.039,-0.004,-0.973
604,0.258,-0.070,-0.949
605,0.516,-0.027,-0.793
606,0.344,-0.070,-0.965
607,0.035,0.047,-1.023
608,-0.008,0.016,-1.070
609,-0.031,0.020,-1.094
610,-0.027,0.066,-0.992
611,0.098,0.082,-0.973
612,0.023,0.090,-0.961
613,-0.043,-0.016,-1.035
614,-0.039,-0.094,-1.125
615,-0.039,0.047,-0.953
616,0.051,0.020,-0.926
617,-0.223,0.176,-0.918
618,-0.172,0.105,-0.977
619,0.094,0.004,-1.008
620,0.242,-0.043,-0.992
621,0.363,-0.047,-0.934
622,0.305,-0.047,-0.938
623,0.031,0.051,-0.938
624,-0.090,0.004,-0.996
625,-0.113,0.023,-1.039
626,-0.082,0.016,-1.027
627,0.066,-0.012,-0.984
628,0.000,0.086,-0.961
629,0.008,-0.051,-1.047
630,-0.020,0.051,-0.988
631,-0.074,-0.016,-1.051
632,0.129,0.051,-0.918
633,0.121,0.004,-0.988
634,-0.039,0.078,-0.977
635,0.012,-0.004,-1.020
636,0.156,-0.039,-1.051
637,0.172,-0.023,-0.918
638,0.070,0.039,-0.883
639,-0.309,0.078,-1.020
640,-0.289,0.020,-1.074
641,-0.219,0.035,-1.016
642,-0.070,-0.016,-0.969
643,0.098,0.023,-0.863
644,0.039,0.121,-0.898
645,0.051,0.082,-0.891
646,0.078,-0.090,-1.020
647,0.098,-0.051,-1.074
648,0.348,-0.055,-0.906
649,0.324,-0.047,-0.930
650,0.047,0.102,-0.949
651,0.133,-0.035,-1.039
652,-0.082,0.074,-1.039
653,-0.199,0.016,-1.125
654,-0.047,0.035,-0.996
655,-0.234,0.117,-0.992
656,-0.207,0.020,-1.031
657,-0.066,0.027,-0.969
658,-0.082,-0.008,-1.133
659,0.176,-0.020,-1.016
660,0.258,0.035,-0.930
661,0.156,0.051,-0.961
662,0.324,-0.039,-0.910
663,0.098,-0.043,-0.961
664,-0.004,-0.004,-0.957
665,0.141,0.031,-0.867
666,-0.094,0.129,-0.902
667,-0.023,-0.008,-1.023
668,0.008,0.070,-0.875
669,-0.109,0.039,-1.023
670,0.078,-0.027,-0.934
671,-0.082,0.055,-0.977
672,-0.230,0.031,-1.105
673,0.098,-0.055,-1.059
674,0.043,0.086,-1.012
675,0.012,0.027,-1.039
676,0.273,-0.074,-0.996
677,-0.012,0.059,-0.992
678,0.031,-0.055,-1.016
679,-0.004,-0.008,-0.965
680,-0.129,0.113,-0.965
681,0.168,0.027,-0.934
682,0.027,0.090,-0.828
683,-0.141,0.039,-1.000
684,0.098,-0.055,-0.973
685,-0.109,0.062,-0.984
686,0.047,0.016,-1.023
687,0.352,0.047,-0.828
688,0.145,0.020,-1.004
689,0.180,-0.070,-1.070
690,0.156,-0.016,-0.977
691,-0.078,0.059,-1.066
692,0.160,-0.035,-1.008
693,-0.008,0.031,-1.004
694,-0.199,0.023,-1.090
695,-0.148,-0.012,-1.031
696,-0.340,0.062,-1.039
697,-0.129,0.031,-0.980
698,0.082,0.000,-0.855
699,-0.254,0.020,-1.016
700,-0.082,-0.043,-1.027
701,0.059,-0.031,-0.945
702,0.000,0.062,-0.938
703,0.250,0.012,-0.809
704,0.184,-0.035,-0.934
705,-0.016,0.035,-0.996
706,0.273,0.062,-0.840
707,0.078,0.031,-0.996
708,0.109,0.016,-0.980
709,0.168,0.039,-0.938
710,-0.152,0.047,-1.086
711,-0.078,0.051,-1.031
712,-0.098,0.031,-1.051
713,-0.098,0.070,-1.082
714,0.301,-0.047,-0.973
715,0.250,-0.043,-0.996
716,0.027,0.012,-0.988
717,0.164,-0.102,-1.047
718,-0.156,0.090,-0.992
719,-0.023,0.020,-1.031
720,0.141,0.000,-0.914
721,-0.152,0.055,-0.969
722,0.020,-0.055,-1.008
723,-0.051,0.020,-0.926
724,-0.184,0.074,-0.930
725,-0.086,0.020,-0.922
726,-0.152,-0.008,-1.031
727,-0.137,0.035,-1.016
728,0.090,0.082,-0.855
729,0.199,-0.004,-1.020
730,0.258,-0.012,-0.965
731,0.418,-0.105,-0.996
732,0.066,-0.027,-1.020
733,0.012,0.012,-1.027
734,-0.207,0.141,-1.020
735,-0.207,0.047,-1.109
736,0.062,0.020,-0.949
737,-0.008,0.016,-0.980
738,0.008,-0.051,-0.984
739,0.070,0.086,-0.855
740,0.070,0.086,-0.855
741,-0.238,0.074,-1.000
742,-0.184,-0.043,-1.070
743,-0.078,0.039,-0.938
744,-0.062,0.047,-0.961
745,0.129,0.090,-0.770
746,0.156,0.004,-0.957
747,0.172,-0.023,-0.984
748,0.398,-0.102,-0.949
749,0.086,-0.066,-1.012
750,-0.117,0.043,-1.020
751,-0.195,0.145,-0.965
752,-0.289,0.043,-1.176
753,0.016,0.055,-1.051
754,0.273,0.023,-0.973
755,0.223,-0.113,-1.082
756,0.250,0.016,-0.953
757,0.086,0.086,-0.953
758,-0.016,0.039,-1.020
759,-0.051,0.039,-1.016
760,-0.141,0.035,-1.047
761,0.062,-0.035,-0.973
762,0.098,0.004,-0.875
763,-0.039,0.051,-0.863
764,0.020,-0.004,-0.922
765,-0.078,-0.004,-0.973
766,-0.117,-0.035,-1.043
767,-0.270,0.129,-0.914
768,-0.238,0.070,-1.020
769,0.039,-0.012,-1.035
770,0.211,0.133,-0.844
771,0.281,-0.023,-1.039
772,0.344,-0.164,-1.094
773,0.152,-0.027,-1.047
774,0.043,-0.004,-1.035
775,0.055,0.066,-0.906
776,-0.160,0.145,-0.945
777,-0.191,0.020,-1.086
778,-0.016,0.047,-0.945
779,0.023,0.141,-0.812
780,0.090,0.012,-0.891
781,-0.031,0.031,-0.883
782,-0.094,-0.055,-1.086
783,0.027,-0.035,-0.984
784,-0.023,0.039,-0.953
785,0.109,-0.047,-1.031
786,0.160,0.039,-0.930
787,0.055,-0.008,-1.070
788,0.160,-0.113,-1.082
789,0.168,-0.070,-0.996
790,-0.066,0.000,-1.035
791,-0.125,0.043,-0.996
792,-0.262,0.156,-1.012
793,-0.188,0.047,-1.062
794,0.047,0.035,-0.887
795,-0.027,0.047,-0.957
796,0.195,-0.023,-0.949
797,0.176,0.004,-0.922
798,0.086,0.016,-1.000
799,0.168,0.023,-0.965
800,0.031,-0.027,-1.055
801,-0.039,0.086,-0.992
802,0.109,0.000,-0.941
803,0.020,0.070,-0.988
804,0.082,0.016,-0.957
805,0.152,-0.027,-0.934
806,-0.172,0.098,-0.980
807,-0.012,0.031,-0.977
808,-0.074,0.090,-0.934
809,-0.254,0.137,-0.992
810,0.152,-0.059,-1.000
811,0.117,-0.070,-1.051
812,0.043,0.027,-0.980
813,0.285,-0.074,-0.949
814,0.082,-0.004,-1.016
815,-0.020,0.047,-0.980
816,-0.051,-0.031,-1.031
817,-0.234,0.098,-0.977
818,-0.141,0.051,-0.945
819,-0.172,0.012,-0.984
820,-0.203,0.109,-0.965
821,0.242,-0.047,-0.984
822,0.164,-0.062,-0.973
823,0.062,0.020,-0.945
824,0.172,-0.016,-0.969
825,-0.109,0.156,-0.910
826,-0.047,0.008,-1.055
827,0.246,-0.090,-0.988
828,0.168,-0.023,-0.977
829,0.195,-0.027,-0.953
830,0.078,0.008,-0.961
831,-0.125,0.066,-1.023
832,0.004,-0.062,-1.059
833,-0.172,0.012,-1.035
834,-0.312,0.133,-1.016
835,0.027,0.051,-0.977
836,-0.027,0.078,-0.965
837,0.234,-0.051,-1.000
838,0.473,-0.129,-1.008
839,0.062,0.109,-0.949
840,0.121,-0.027,-1.031
841,-0.074,0.086,-0.949
842,-0.305,0.172,-0.980
843,0.004,-0.062,-1.043
844,-0.082,-0.012,-1.020
845,-0.062,0.066,-0.918
846,0.188,-0.035,-0.883
847,-0.125,0.012,-0.969
848,-0.129,0.027,-0.973
849,-0.051,-0.023,-0.961
850,-0.125,0.070,-0.953
851,0.098,0.043,-0.910
852,0.121,0.039,-0.934
853,0.203,-0.043,-0.961
854,0.348,-0.105,-0.891
855,0.047,-0.090,-1.074
856,-0.027,0.074,-0.977
857,0.020,0.090,-0.965
858,-0.133,0.113,-1.023
859,-0.082,0.016,-1.035
860,0.020,-0.023,-1.094
861,-0.016,0.055,-1.027
862,0.254,-0.016,-0.988
863,0.223,0.055,-0.977
864,0.113,-0.020,-1.047
865,0.059,-0.082,-1.074
866,-0.133,0.059,-1.008
867,0.059,0.043,-0.941
868,0.191,0.062,-0.836
869,-0.062,0.102,-0.906
870,-0.051,-0.074,-1.031
871,-0.066,-0.152,-1.098
872,-0.223,0.109,-0.859
873,-0.164,0.031,-0.891
874,-0.285,0.078,-0.973
875,-0.395,0.043,-1.098
876,-0.062,-0.078,-1.094
877,0.117,-0.047,-0.980
878,0.328,0.000,-0.934
879,0.297,0.055,-0.930
880,0.125,0.012,-0.984
881,0.070,-0.023,-1.074
882,0.016,-0.008,-1.020
883,0.031,0.023,-0.973
884,0.078,0.039,-0.965
