Sample,X,Y,Z
134,0.801,1.680,0.422
135,1.992,0.625,-0.301
136,1.129,-0.055,-1.234
137,-0.008,-0.562,-1.648
138,-0.430,0.336,-1.184
139,-0.055,1.559,0.141
140,0.500,1.113,-0.281
141,0.730,0.180,-1.148
142,0.504,-0.512,-1.785
143,-0.219,0.066,-1.438
144,-0.602,1.238,-0.324
145,-0.559,0.887,-0.602
146,0.227,0.070,-1.254
147,0.445,-0.688,-1.863
148,-0.383,0.129,-1.355
149,-0.512,1.289,-0.297
150,-0.652,1.090,-0.633
151,-0.305,-0.078,-1.293
152,0.324,-0.789,-1.574
153,0.086,-0.098,-0.965
154,0.156,0.660,-0.586
155,0.043,1.141,-0.234
156,-0.266,0.301,-1.027
157,-0.320,-0.465,-1.352
158,0.129,-0.383,-1.223
159,0.305,0.617,-0.492
160,0.387,1.035,-0.289
161,0.160,0.695,-0.816
162,0.172,-0.219,-1.484
163,0.402,-0.430,-1.539
164,0.129,0.395,-0.898
165,-0.156,0.922,-0.590
166,-0.082,0.570,-1.086
167,-0.199,0.305,-1.328
168,-0.023,-0.027,-1.508
169,0.086,0.102,-1.207
170,0.086,0.543,-0.734
171,0.125,0.766,-0.578
172,0.062,0.270,-1.164
173,-0.055,-0.039,-1.375
174,-0.039,0.543,-0.734
175,0.055,0.617,-0.594
176,0.195,0.629,-0.469
177,0.098,0.199,-0.891
178,-0.168,-0.125,-1.348
179,-0.160,0.281,-0.957
180,0.004,0.598,-0.715
181,0.129,0.500,-0.719
182,0.027,0.168,-1.016
183,-0.062,-0.094,-1.359
184,-0.164,0.137,-1.238
185,-0.035,0.512,-0.941
186,0.289,0.555,-0.758
187,0.238,0.277,-0.953
188,0.027,0.020,-1.285
189,-0.219,0.250,-1.098
190,-0.309,0.500,-1.004
191,0.023,0.594,-0.844
192,0.148,0.141,-1.094
193,0.070,0.227,-1.020
194,-0.145,0.199,-1.125
195,-0.023,0.215,-1.109
196,0.094,0.391,-0.840
197,0.285,0.336,-0.812
198,0.398,0.188,-0.926
199,0.125,0.250,-0.953
200,0.059,0.352,-0.922
201,-0.055,0.398,-0.785
202,0.090,0.359,-0.699
203,0.098,0.199,-0.969
204,-0.137,0.223,-0.965
205,-0.199,0.508,-0.820
206,-0.105,0.309,-1.055
207,0.113,0.078,-1.121
208,-0.039,0.254,-0.988
209,-0.176,0.172,-1.285
210,-0.168,0.309,-1.168
211,0.039,0.469,-1.035
212,0.125,0.555,-0.898
213,0.047,0.293,-1.031
214,-0.188,0.109,-1.305
215,-0.121,0.332,-0.980
216,0.031,0.297,-0.867
217,0.219,0.328,-0.871
218,0.156,0.320,-0.898
219,0.172,0.535,-0.773
220,0.180,0.332,-0.973
221,0.250,0.215,-0.855
222,0.105,0.316,-0.906
223,-0.004,0.422,-0.844
224,0.086,0.500,-0.863
225,0.105,0.316,-1.047
226,0.297,0.480,-0.746
227,0.227,-0.012,-1.184
228,-0.105,0.172,-1.062
229,-0.234,0.496,-0.828
230,-0.363,0.043,-1.285
231,-0.180,-0.020,-1.102
232,-0.129,-0.180,-1.207
233,-0.371,-0.027,-1.047
234,-0.281,-0.172,-1.188
235,-0.070,-0.137,-1.039
236,0.402,-0.164,-0.875
237,0.648,-0.520,-1.020
238,0.332,-0.297,-0.773
239,-0.160,-0.172,-0.953
240,-0.355,-0.129,-0.934
241,-0.078,0.078,-0.621
242,0.145,-0.238,-0.867
243,0.438,-0.273,-0.805
244,0.027,-0.332,-1.062
245,-0.094,0.133,-0.773
246,0.105,0.102,-0.844
247,0.113,0.078,-0.906
248,0.141,0.469,-0.719
249,-0.125,0.141,-1.242
250,-0.246,-0.035,-1.453
251,-0.270,0.391,-1.090
252,0.090,0.230,-1.105
253,0.344,0.289,-0.992
254,0.020,0.391,-1.059
255,-0.254,-0.234,-1.645
256,-0.422,-0.008,-1.281
257,-0.246,0.273,-0.945
258,0.195,0.375,-0.621
259,0.336,0.191,-0.613
260,0.039,-0.180,-1.133
261,-0.141,-0.820,-1.605
262,0.000,-0.066,-0.758
263,0.172,0.273,-0.434
264,0.551,0.168,-0.336
265,0.230,-0.238,-0.762
266,-0.273,-0.434,-1.246
267,-0.359,-0.391,-1.094
268,-0.203,-0.148,-0.891
269,0.172,0.301,-0.523
270,0.363,0.145,-0.613
271,0.145,-0.289,-1.293
272,-0.016,-0.242,-1.383
273,0.000,-0.242,-1.352
274,0.160,0.191,-0.832
275,0.062,0.527,-0.703
276,-0.156,0.152,-1.219
277,-0.383,-0.012,-1.445
278,-0.430,0.195,-1.234
279,-0.199,-0.016,-1.184
280,0.207,0.051,-0.969
281,0.281,0.434,-0.578
282,0.121,0.129,-1.094
283,-0.074,-0.527,-1.605
284,-0.086,0.605,-0.492
285,0.168,0.207,-0.832
286,0.445,-0.219,-0.863
287,0.082,0.074,-0.766
288,-0.027,-0.066,-1.016
289,0.320,-0.332,-1.078
290,0.117,0.020,-0.730
291,0.102,0.039,-0.785
292,-0.055,-0.148,-0.879
293,-0.312,0.215,-0.762
294,-0.227,-0.020,-1.137
295,-0.121,-0.484,-1.328
296,0.109,0.227,-0.668
297,0.078,0.227,-0.859
298,0.129,-0.223,-1.320
299,0.129,-0.223,-1.320
300,0.023,0.012,-1.141
301,-0.117,0.125,-1.121
302,0.133,0.008,-1.031
303,0.055,0.094,-0.949
304,-0.121,0.301,-0.934
305,-0.105,0.086,-0.914
306,-0.094,-0.105,-1.156
307,-0.098,0.133,-1.016
308,0.180,-0.188,-1.102
309,0.293,0.094,-0.863
310,-0.043,0.348,-0.680
311,0.074,-0.078,-1.070
312,-0.020,-0.262,-1.238
313,-0.227,-0.004,-0.938
314,-0.027,-0.141,-1.012
315,-0.086,0.020,-0.852
316,0.074,0.066,-0.926
317,0.176,-0.340,-1.133
318,0.316,-0.215,-0.953
319,0.133,-0.164,-1.012
320,0.184,0.023,-0.855
321,0.098,0.203,-0.734
322,-0.172,-0.016,-1.035
323,-0.344,-0.176,-1.164
324,-0.180,0.129,-0.938
325,0.168,-0.023,-0.941
326,0.312,0.148,-0.688
327,0.145,0.129,-0.875
328,-0.109,0.043,-1.156
329,-0.004,0.070,-1.168
330,0.059,0.176,-1.027
331,0.184,0.398,-0.734
332,-0.145,0.355,-0.824
333,-0.246,0.000,-1.312
334,-0.320,-0.141,-1.453
335,0.031,0.016,-1.047
336,0.441,0.250,-0.707
337,0.266,0.410,-0.566
338,-0.016,-0.188,-1.305
339,-0.426,-0.254,-1.418
340,-0.344,-0.293,-1.176
341,0.195,0.340,-0.469
342,0.348,0.137,-0.668
343,0.184,-0.070,-0.910
344,-0.055,-0.375,-1.234
345,-0.051,-0.480,-1.227
346,0.254,-0.086,-0.688
347,0.344,0.246,-0.441
348,0.043,-0.066,-0.855
349,-0.223,-0.012,-0.988
350,-0.387,-0.273,-1.379
351,-0.062,-0.129,-1.141
352,0.277,0.242,-0.664
353,0.305,0.219,-0.777
354,0.113,0.223,-0.980
355,-0.250,-0.355,-1.672
356,-0.070,-0.125,-1.391
357,0.043,0.348,-0.707
358,0.141,0.469,-0.641
359,-0.070,0.340,-0.844
360,-0.453,-0.070,-1.465
361,-0.246,-0.074,-1.406
362,0.148,0.109,-0.812
363,0.562,0.547,-0.363
364,0.293,-0.066,-1.000
365,-0.070,-0.191,-1.148
366,-0.340,0.008,-1.133
367,-0.090,0.059,-0.953
368,0.281,0.113,-0.699
369,0.031,0.191,-0.734
370,0.055,-0.191,-1.043
371,-0.145,-0.434,-1.324
372,-0.051,-0.199,-1.117
373,0.352,0.086,-0.723
374,0.316,-0.012,-0.809
375,-0.195,0.027,-1.008
376,-0.188,0.074,-1.008
377,-0.078,-0.332,-1.332
378,0.043,-0.031,-0.859
379,0.059,0.086,-0.781
380,0.039,0.090,-0.898
381,0.008,-0.008,-1.117
382,-0.188,0.035,-1.094
383,0.090,-0.160,-1.098
384,0.254,0.324,-0.629
385,0.145,0.016,-1.000
386,-0.125,0.109,-1.109
387,-0.188,0.301,-0.969
388,0.109,0.180,-1.035
389,0.238,0.027,-0.977
390,-0.012,-0.156,-1.223
391,-0.113,-0.055,-1.145
392,0.121,0.293,-0.680
393,0.254,0.000,-1.066
394,0.207,-0.098,-1.031
395,0.008,-0.012,-1.004
396,-0.023,0.098,-0.891
397,0.121,0.230,-0.703
398,-0.051,-0.363,-1.223
399,-0.191,-0.074,-0.969
400,-0.180,0.020,-0.848
401,-0.035,0.004,-1.012
402,0.156,0.180,-0.637
403,0.035,-0.152,-1.039
404,-0.145,-0.402,-1.156
405,-0.141,0.297,-0.676
406,-0.082,-0.059,-1.145
407,0.180,0.109,-0.848
408,0.164,0.141,-0.848
409,0.293,-0.094,-1.223
410,0.129,0.004,-1.043
411,-0.129,0.055,-1.105
412,-0.105,-0.023,-1.102
413,0.043,0.125,-0.891
414,0.098,-0.066,-1.152
415,-0.043,0.223,-0.957
416,-0.141,0.062,-0.961
417,-0.027,-0.109,-1.211
418,0.203,-0.062,-0.906
419,0.391,0.129,-0.875
420,0.223,0.258,-0.797
421,0.152,0.223,-0.863
422,-0.195,-0.344,-1.332
423,-0.352,-0.367,-1.273
424,-0.336,-0.047,-0.863
425,-0.121,0.109,-0.734
426,0.191,0.367,-0.535
427,0.020,-0.297,-1.223
428,-0.027,-0.184,-1.074
429,-0.117,-0.082,-0.934
430,0.145,-0.102,-1.012
431,0.094,0.035,-0.797
432,-0.270,0.230,-0.926
433,-0.340,0.027,-1.191
434,0.004,-0.031,-1.133
435,0.113,0.039,-1.031
436,0.203,0.070,-0.777
437,0.090,0.055,-0.938
438,-0.113,0.102,-1.152
439,0.211,0.293,-0.945
440,0.031,0.023,-1.086
441,0.105,0.098,-0.953
442,0.180,0.129,-0.867
443,0.250,0.062,-0.977
444,0.102,0.062,-1.000
445,0.043,0.027,-0.977
446,0.234,-0.297,-1.246
447,0.047,-0.031,-0.883
448,-0.125,0.254,-0.680
449,-0.207,-0.125,-1.016
450,-0.082,-0.094,-0.996
451,-0.121,0.066,-0.922
452,0.031,-0.230,-1.238
453,0.016,-0.402,-1.266
454,0.074,0.395,-0.562
455,0.230,0.242,-0.754
456,0.215,-0.121,-1.133
457,-0.133,-0.145,-1.160
458,-0.164,-0.160,-1.184
459,-0.082,-0.016,-0.902
460,-0.258,0.426,-0.586
461,-0.246,0.402,-0.789
462,0.023,-0.207,-1.188
463,-0.023,-0.148,-1.117
464,-0.035,0.250,-0.852
465,0.473,-0.184,-0.992
466,0.262,0.227,-0.746
467,0.082,0.219,-0.875
468,0.066,-0.258,-1.422
469,-0.062,0.211,-0.969
470,0.188,0.223,-0.930
471,0.441,0.023,-0.887
472,0.176,-0.191,-1.082
473,-0.160,-0.168,-1.352
474,-0.121,0.066,-1.074
475,0.078,0.016,-1.016
476,0.168,0.410,-0.613
477,-0.137,-0.129,-0.949
478,-0.465,-0.312,-1.379
479,-0.629,-0.172,-1.188
480,-0.203,-0.086,-0.969
481,0.430,0.012,-0.629
482,0.336,0.305,-0.434
483,0.094,-0.012,-0.969
484,-0.258,-0.277,-1.285
485,-0.258,-0.035,-0.953
486,-0.117,-0.102,-0.973
487,0.133,0.191,-0.719
488,0.199,0.305,-0.820
489,0.145,0.195,-1.004
490,0.324,-0.289,-1.344
491,0.234,-0.156,-1.188
492,0.391,0.055,-0.922
493,0.199,0.336,-0.805
494,-0.031,0.586,-0.703
495,-0.148,0.035,-1.305
496,-0.344,-0.535,-1.625
497,-0.527,-0.188,-1.191
498,-0.281,0.344,-0.711
499,0.277,0.113,-0.793
500,0.227,0.312,-0.680
501,0.145,-0.246,-1.164
502,-0.078,-0.484,-1.309
503,-0.211,-0.102,-0.879
504,-0.164,0.168,-0.676
505,0.020,0.375,-0.461
506,-0.027,0.086,-0.891
507,-0.012,-0.043,-1.070
508,0.168,-0.523,-1.301
509,0.039,-0.320,-1.078
510,0.223,0.461,-0.352
511,0.172,0.332,-0.773
512,0.301,0.234,-1.043
513,-0.008,-0.004,-1.336
514,-0.102,-0.223,-1.477
515,0.113,-0.180,-1.242
516,0.168,0.426,-0.723
517,0.391,0.430,-0.766
518,0.293,-0.141,-1.211
519,-0.168,-0.246,-1.410
520,-0.473,-0.312,-1.406
521,-0.539,-0.133,-1.129
522,-0.234,0.477,-0.465
523,0.129,0.375,-0.449
524,0.242,-0.301,-1.062
525,-0.293,-0.203,-1.023
526,-0.266,-0.160,-1.098
527,0.223,-0.195,-0.914
528,0.562,0.312,-0.180
529,0.488,0.234,-0.582
530,-0.016,-0.133,-1.098
531,-0.355,-0.293,-1.500
532,-0.453,-0.074,-1.328
533,0.117,0.102,-0.863
534,0.426,0.418,-0.473
535,0.270,0.387,-0.750
536,-0.172,-0.734,-1.906
537,-0.289,-0.430,-1.676
538,0.066,0.363,-0.871
539,0.574,0.473,-0.562
540,0.574,0.473,-0.562
541,0.387,0.219,-0.801
542,-0.379,-0.027,-1.250
543,-0.590,-0.527,-1.676
544,-0.285,-0.148,-1.059
545,0.184,0.422,-0.398
546,0.465,0.301,-0.324
547,0.109,0.074,-0.695
548,-0.520,-0.344,-1.414
549,-0.426,-0.336,-1.312
550,0.301,0.031,-0.770
551,0.633,0.574,-0.082
552,0.637,0.273,-0.523
553,0.086,-0.234,-1.324
554,-0.207,-0.309,-1.551
555,-0.156,-0.121,-1.297
556,0.297,0.258,-0.750
557,0.453,0.492,-0.559
558,0.453,0.492,-0.559
559,-0.062,0.207,-1.102
560,-0.418,-0.242,-1.605
561,-0.594,-0.461,-1.730
562,-0.145,0.133,-0.910
563,0.352,0.098,-0.770
564,0.223,0.348,-0.551
565,-0.207,0.156,-0.867
566,-0.348,-0.109,-1.258
567,-0.094,-0.383,-1.379
568,0.141,-0.016,-0.691
569,0.371,0.320,-0.340
570,0.109,0.406,-0.434
571,-0.016,0.039,-1.027
572,-0.195,-0.434,-1.355
573,0.016,-0.363,-1.238
574,0.242,-0.152,-0.895
575,0.430,0.324,-0.613
576,0.305,0.281,-0.738
577,-0.043,-0.215,-1.379
578,-0.199,-0.406,-1.504
579,-0.363,-0.223,-1.379
580,-0.062,0.270,-0.801
581,0.129,0.438,-0.586
582,0.059,0.203,-0.887
583,-0.270,-0.324,-1.414
584,-0.156,-0.344,-1.441
585,0.012,-0.191,-1.148
586,0.355,0.391,-0.422
587,0.270,0.602,-0.320
588,-0.250,0.230,-0.879
589,-0.293,-0.438,-1.598
590,-0.238,-0.289,-1.293
591,0.422,0.309,-0.562
592,0.695,0.406,-0.270
593,0.324,0.246,-0.832
594,-0.289,-0.305,-1.422
595,-0.309,-0.398,-1.613
596,-0.129,-0.148,-1.125
597,0.184,0.625,-0.320
598,0.184,0.328,-0.648
599,-0.293,-0.102,-1.246
600,-0.473,-0.367,-1.621
601,-0.043,-0.238,-1.336
602,0.562,0.035,-0.699
603,0.387,0.250,-0.555
604,-0.148,0.223,-0.859
605,-0.309,0.102,-1.098
606,-0.027,-0.273,-1.277
607,0.371,-0.199,-0.941
608,0.309,0.129,-0.480
609,0.059,-0.059,-0.996
610,-0.273,0.188,-0.957
611,-0.129,-0.051,-1.184
612,0.223,0.035,-0.895
613,0.211,-0.020,-0.777
614,-0.148,-0.043,-1.125
615,-0.359,0.031,-1.125
616,-0.281,0.051,-1.047
617,0.039,0.137,-0.977
618,0.316,-0.098,-0.977
619,0.227,-0.035,-1.059
620,-0.148,-0.055,-1.129
621,-0.090,0.145,-0.996
622,0.117,0.082,-0.941
623,0.332,0.234,-0.707
624,0.188,0.027,-0.973
625,-0.367,-0.180,-1.277
626,-0.371,0.035,-1.113
627,-0.172,-0.004,-1.008
628,0.219,0.004,-0.875
629,0.426,0.102,-0.633
630,0.121,-0.047,-1.027
631,-0.055,-0.078,-1.035
632,-0.027,-0.148,-1.184
633,-0.039,0.211,-0.719
634,0.309,0.266,-0.551
635,0.102,0.125,-0.883
636,-0.297,-0.152,-1.199
637,-0.094,-0.328,-1.469
638,0.008,-0.156,-1.000
639,0.453,0.719,-0.270
640,0.340,-0.004,-0.949
641,-0.039,-0.113,-1.336
642,-0.410,-0.023,-1.219
643,-0.234,-0.355,-1.473
644,0.023,0.203,-0.781
645,0.059,0.309,-0.684
646,0.012,0.086,-1.094
647,-0.246,-0.188,-1.203
648,-0.188,-0.219,-1.332
649,0.023,-0.059,-0.934
650,0.125,0.262,-0.477
651,0.074,0.000,-0.902
652,-0.121,0.059,-0.848
653,0.125,-0.164,-1.066
654,0.074,-0.180,-1.082
655,0.188,0.168,-0.676
656,0.375,-0.121,-0.887
657,0.254,0.273,-0.707
658,-0.082,0.070,-0.918
659,-0.160,-0.293,-1.422
660,-0.215,-0.121,-1.242
661,0.066,0.641,-0.492
662,0.254,0.008,-1.031
663,0.023,-0.020,-1.082
664,-0.160,-0.055,-1.215
665,-0.031,-0.172,-1.355
666,0.090,0.086,-0.973
667,0.039,0.246,-0.859
668,0.039,0.176,-0.945
669,-0.035,0.141,-0.863
670,-0.109,-0.098,-1.234
671,-0.258,-0.195,-1.188
672,0.035,-0.004,-0.895
673,0.254,0.273,-0.555
674,0.258,-0.082,-0.883
675,-0.004,-0.184,-1.066
676,-0.168,-0.105,-1.020
677,-0.086,0.094,-0.797
678,0.051,0.016,-0.777
679,-0.051,-0.008,-0.852
680,-0.172,-0.031,-1.043
681,-0.008,-0.199,-1.246
682,0.152,0.270,-0.758
683,0.207,-0.117,-1.031
684,0.215,-0.387,-1.281
685,-0.133,0.133,-0.945
686,-0.172,0.082,-1.195
687,0.070,0.121,-0.969
688,-0.016,0.184,-0.922
689,0.102,-0.137,-1.234
690,0.215,-0.117,-1.090
691,0.168,0.184,-0.918
692,0.203,0.375,-0.664
693,0.227,-0.023,-0.969
694,-0.137,-0.379,-1.363
695,-0.363,0.211,-0.871
696,-0.062,0.348,-0.680
697,0.195,0.379,-0.598
698,0.230,0.160,-0.738
699,-0.113,-0.328,-1.305
700,-0.262,-0.293,-1.320
701,-0.285,0.207,-0.938
702,0.035,0.352,-0.727
703,0.328,0.008,-0.895
704,0.047,0.035,-0.965
705,-0.164,-0.359,-1.434
706,-0.223,-0.285,-1.352
707,-0.078,0.176,-0.797
708,0.285,-0.145,-1.090
709,0.227,0.000,-0.836
710,-0.184,0.070,-1.000
711,-0.117,-0.254,-1.281
712,0.082,-0.312,-1.043
713,0.289,0.039,-0.777
714,0.543,0.285,-0.406
715,0.238,0.340,-0.531
716,-0.285,0.016,-1.184
717,-0.414,-0.230,-1.273
718,-0.062,-0.324,-1.184
719,0.320,0.234,-0.488
720,0.488,0.004,-0.633
721,-0.078,-0.512,-1.371
722,-0.363,-0.457,-1.438
723,-0.293,-0.309,-1.195
724,0.023,-0.309,-1.004
725,0.242,-0.363,-0.941
726,-0.062,-0.223,-0.797
727,-0.293,-0.887,-1.543
728,-0.156,-0.707,-1.246
729,0.055,-0.406,-0.750
730,0.398,-0.352,-0.656
731,0.246,-0.512,-0.699
732,-0.168,-0.316,-0.895
733,-0.270,-0.469,-1.043
734,0.074,-0.309,-0.703
735,-0.098,-0.188,-0.691
736,0.059,-0.285,-0.781
737,0.148,-0.289,-1.000
738,0.051,-0.195,-1.047
739,0.145,-0.137,-1.008
740,0.184,-0.184,-1.055
741,0.086,-0.227,-1.188
742,0.043,-0.066,-1.082
743,0.023,-0.098,-1.242
744,0.020,-0.148,-1.289
745,-0.035,-0.172,-1.285
746,-0.281,-0.234,-1.316
747,-0.047,-0.234,-1.176
748,-0.039,-0.285,-1.000
749,0.082,-0.141,-0.859
750,0.117,-0.285,-0.891
751,0.023,-0.402,-0.957
752,0.051,-0.570,-0.895
753,0.148,-0.113,-0.395
754,0.270,-0.430,-0.660
755,0.141,-0.418,-0.738
756,-0.160,-0.387,-0.844
757,-0.238,-0.457,-0.992
758,-0.016,-0.410,-0.824
759,0.082,-0.293,-0.727
760,0.070,-0.379,-0.969
761,-0.086,-0.621,-1.273
762,-0.188,-0.406,-1.387
763,0.047,-0.301,-1.215
764,0.246,-0.215,-1.055
765,0.250,-0.145,-1.051
766,0.012,-0.246,-1.176
767,-0.062,-0.449,-1.461
768,-0.098,-0.195,-1.117
769,0.051,-0.031,-0.863
770,0.133,-0.199,-0.988
771,0.000,0.012,-0.699
772,-0.074,-0.180,-0.992
773,-0.137,-0.395,-1.082
774,0.066,-0.301,-0.848
775,0.137,-0.164,-0.730
776,0.078,-0.254,-0.809
777,0.074,-0.230,-0.816
778,-0.016,-0.230,-0.871
779,0.051,-0.535,-1.133
780,0.133,-0.504,-1.004
781,0.043,-0.203,-0.840
782,-0.016,-0.438,-1.109
783,-0.016,-0.422,-1.113
784,-0.148,-0.285,-1.055
785,0.031,-0.383,-1.020
786,0.133,-0.480,-1.047
787,-0.113,-0.148,-0.891
788,-0.047,-0.234,-0.992
789,0.230,-0.340,-0.996
790,0.090,-0.148,-0.828
791,-0.129,-0.270,-1.078
792,-0.023,-0.332,-1.043
793,-0.098,-0.129,-0.871
794,-0.102,-0.176,-0.949
795,-0.078,-0.340,-1.125
796,-0.105,-0.199,-1.074
797,0.137,-0.102,-0.879
798,0.262,-0.465,-1.113
799,-0.035,-0.410,-1.184
800,-0.023,-0.156,-1.023
801,0.227,0.117,-0.805
802,0.258,-0.238,-0.965
803,0.094,-0.559,-1.172
804,-0.238,-0.656,-1.324
805,-0.242,-0.301,-1.109
806,0.098,0.188,-0.465
807,0.332,-0.125,-0.656
808,0.125,-0.828,-1.242
809,-0.410,-0.793,-1.375
810,-0.473,-0.184,-1.043
811,0.164,0.254,-0.414
812,0.656,0.117,-0.344
813,0.387,-0.648,-1.043
814,-0.293,-0.988,-1.566
815,-0.762,-0.422,-1.355
816,-0.340,0.379,-0.617
817,0.465,0.402,-0.328
818,0.730,-0.234,-0.770
819,0.141,-0.781,-1.508
820,-0.492,-0.945,-1.902
821,-0.375,-0.098,-1.051
822,0.137,0.523,-0.332
823,0.629,0.207,-0.496
824,0.234,-0.418,-1.254
825,-0.445,-0.734,-1.805
826,-0.215,-0.434,-1.344
827,0.422,0.125,-0.340
828,0.488,-0.070,-0.414
829,0.023,-0.500,-1.074
830,-0.590,-0.551,-1.496
831,-0.531,-0.223,-1.172
832,-0.047,-0.023,-0.660
833,0.250,-0.258,-0.602
834,0.277,-0.566,-0.938
835,0.129,-0.734,-1.258
836,0.113,-0.426,-1.152
837,0.160,0.070,-0.684
838,0.258,0.027,-0.672
839,0.164,-0.316,-0.914
840,-0.207,-0.633,-1.258
841,-0.352,-0.766,-1.398
842,-0.098,-0.410,-0.984
843,0.059,0.066,-0.555
844,0.133,-0.387,-1.031
845,-0.004,-0.910,-1.457
846,-0.309,-0.406,-1.109
847,-0.238,0.289,-0.578
848,0.129,0.398,-0.555
849,0.277,-0.070,-1.027
850,0.168,-0.344,-1.223
851,-0.012,-0.074,-0.984
852,-0.121,0.375,-0.754
853,0.066,0.305,-0.871
854,0.125,-0.012,-1.145
855,-0.023,-0.039,-1.195
856,0.000,0.156,-1.113
857,0.059,0.066,-1.234
858,0.152,-0.070,-1.238
859,0.129,-0.078,-1.047
860,0.004,0.000,-0.996
861,-0.059,0.082,-1.039
862,-0.094,-0.051,-1.086
863,-0.082,-0.199,-1.023
864,0.027,-0.098,-0.738
865,0.047,0.039,-0.645
866,-0.035,-0.031,-0.832
867,-0.043,-0.129,-0.895
868,-0.008,-0.051,-0.758
869,0.129,0.023,-0.711
870,0.184,0.039,-0.797
871,0.020,0.012,-0.926
872,-0.152,-0.023,-1.004
873,-0.031,-0.004,-1.020
874,0.129,0.039,-1.074
875,0.188,0.031,-1.164
876,0.043,0.047,-1.180
877,-0.098,0.105,-1.152
878,-0.020,0.066,-1.207
879,0.051,0.023,-1.203
880,-0.020,0.051,-1.121
881,-0.055,0.062,-1.035
