Sample,X,Y,Z
207,0.117,-0.121,-1.133
208,0.035,-0.090,-1.180
209,0.027,-0.297,-1.340
210,0.293,0.172,-0.754
211,0.168,0.293,-0.672
212,0.109,-0.184,-1.039
213,-0.062,-0.273,-1.125
214,-0.234,-0.184,-1.070
215,-0.102,-0.121,-0.977
216,-0.051,0.273,-0.570
217,-0.066,0.094,-0.855
218,-0.082,-0.328,-1.199
219,-0.184,-0.211,-1.094
220,-0.016,0.129,-0.820
221,0.254,0.035,-0.840
222,0.113,-0.043,-1.000
223,-0.043,-0.031,-1.090
224,-0.090,-0.098,-1.180
225,0.098,0.148,-0.926
226,0.098,0.352,-0.711
227,0.176,0.094,-0.957
228,0.035,-0.121,-1.172
229,-0.066,0.043,-1.078
230,0.090,0.090,-1.016
231,0.211,0.238,-0.766
232,0.227,0.113,-0.949
233,0.012,0.000,-1.102
234,0.047,0.004,-1.078
235,0.020,-0.012,-1.086
236,0.172,0.125,-0.789
237,0.191,0.047,-0.848
238,0.051,-0.129,-1.086
239,-0.133,-0.086,-1.066
240,-0.266,0.020,-1.012
241,-0.129,0.066,-0.879
242,-0.027,0.102,-0.734
243,-0.008,-0.191,-1.090
244,-0.152,-0.375,-1.199
245,-0.219,-0.086,-1.012
246,-0.062,0.223,-0.883
247,0.266,-0.066,-0.938
248,0.148,-0.086,-0.988
249,-0.020,-0.113,-1.066
250,0.094,-0.180,-1.176
251,0.023,0.000,-1.016
252,0.133,0.309,-0.734
253,0.215,0.035,-0.945
254,0.066,-0.078,-1.074
255,-0.016,0.090,-0.988
256,-0.055,0.035,-1.023
257,0.062,0.168,-0.828
258,0.074,0.141,-0.859
259,0.086,0.195,-0.871
260,0.113,0.004,-1.125
261,-0.023,0.148,-0.934
262,0.020,0.223,-0.930
263,0.129,-0.012,-1.082
264,0.090,-0.027,-1.066
265,-0.184,0.109,-1.043
266,-0.070,0.133,-0.965
267,-0.152,0.070,-1.039
268,-0.184,-0.055,-1.113
269,0.004,-0.195,-1.082
270,-0.191,-0.012,-0.965
271,-0.164,0.055,-0.926
272,-0.070,-0.059,-0.977
273,-0.078,-0.129,-1.039
274,0.090,-0.254,-1.039
275,0.184,-0.145,-0.852
276,0.043,0.062,-0.812
277,0.195,0.012,-0.805
278,0.047,-0.148,-1.047
279,0.051,-0.082,-0.980
280,0.281,-0.078,-0.949
281,0.043,0.008,-0.957
282,0.078,0.207,-0.871
283,0.098,0.016,-1.004
284,-0.082,-0.031,-1.215
285,0.031,0.012,-1.098
286,0.023,0.133,-0.969
287,-0.039,0.191,-1.008
288,0.141,0.094,-1.000
289,0.016,0.105,-1.043
290,-0.105,0.105,-1.074
291,0.086,0.027,-1.008
292,-0.086,0.262,-0.832
293,-0.094,0.117,-0.965
294,-0.008,-0.008,-0.980
295,-0.254,0.145,-0.941
296,-0.086,0.027,-1.020
