Sample,X,Y,Z
128,0.680,-0.898,-1.344
129,-0.703,-1.992,-1.727
130,-1.965,-1.094,-1.992
131,-1.770,1.738,0.539
132,0.000,1.988,0.688
133,1.977,0.660,-0.121
134,1.426,-1.453,-0.676
135,-1.492,-1.992,-1.504
136,-1.496,0.062,-0.203
137,-1.293,1.992,0.750
138,0.918,1.992,1.008
139,1.336,0.234,-0.047
140,-1.039,-1.973,-1.508
141,-1.426,-1.234,-1.152
142,-1.711,1.020,-0.109
143,0.207,1.992,0.695
144,1.961,1.328,-0.270
145,1.742,-1.371,-1.539
146,-0.180,-1.879,-1.992
147,-0.719,0.855,-0.531
148,-0.492,1.980,0.117
149,0.281,1.582,-0.797
150,1.609,0.199,-1.270
151,1.172,-1.184,-1.418
152,-0.250,-0.012,-1.176
153,-0.934,1.527,0.152
154,-0.379,0.734,-1.082
155,0.469,0.277,-0.781
156,0.766,-0.566,-1.145
157,-0.426,0.750,-0.398
158,-0.527,1.125,-0.168
159,-1.109,0.641,-1.410
160,-0.480,-0.387,-1.293
161,0.285,-0.629,-1.180
162,0.473,0.332,-0.414
163,0.066,1.000,-0.180
164,-0.535,0.398,-1.371
165,-0.836,-0.457,-1.859
166,-0.277,-0.770,-1.590
167,0.762,0.023,-0.828
168,0.562,1.250,0.125
169,-0.227,1.234,-0.477
170,-0.367,-0.172,-1.598
171,0.047,-0.914,-1.965
172,0.773,-0.012,-0.816
173,0.922,0.973,0.039
174,0.320,1.215,-0.211
175,-0.441,0.668,-1.141
176,-0.359,-0.230,-1.805
177,0.090,-0.203,-1.469
178,0.430,0.652,-0.508
179,0.371,1.066,-0.273
180,-0.176,0.801,-0.863
181,-0.379,-0.066,-1.777
182,-0.227,-0.129,-1.609
183,0.262,0.496,-0.730
184,0.355,0.676,-0.547
185,-0.066,0.621,-0.773
186,-0.371,-0.066,-1.504
187,-0.430,-0.164,-1.430
188,0.082,0.145,-0.867
189,0.328,0.152,-0.609
190,0.027,0.109,-0.750
191,-0.336,0.043,-0.930
192,-0.344,-0.227,-1.230
193,0.004,0.039,-0.801
194,0.461,0.137,-0.559
195,0.422,0.020,-0.633
196,-0.027,-0.066,-0.961
197,-0.078,-0.137,-1.172
198,0.020,0.254,-0.785
199,0.125,0.242,-0.797
200,0.180,0.059,-0.965
201,-0.066,-0.125,-1.199
202,-0.238,-0.168,-1.473
203,-0.109,0.160,-1.066
204,0.164,0.348,-0.859
205,0.250,-0.039,-1.180
206,0.113,-0.234,-1.324
207,-0.176,-0.285,-1.473
208,0.008,0.102,-1.035
209,0.289,0.375,-0.609
210,0.223,0.297,-0.668
211,0.023,-0.270,-1.164
212,-0.309,-0.492,-1.270
213,-0.363,0.043,-0.824
214,-0.082,0.254,-0.551
215,0.113,0.215,-0.547
216,0.027,-0.027,-0.805
217,-0.258,-0.504,-1.301
218,-0.238,-0.242,-1.145
219,0.141,0.148,-0.789
220,0.387,0.047,-0.746
221,0.363,0.113,-0.809
222,0.074,-0.203,-1.336
223,-0.207,-0.281,-1.426
224,-0.074,0.094,-1.016
225,-0.023,0.203,-0.922
226,0.215,0.090,-0.918
227,0.074,-0.027,-1.117
228,-0.191,0.066,-1.148
229,-0.031,0.109,-1.020
230,0.281,0.086,-0.848
231,0.344,0.129,-0.766
232,0.152,0.105,-0.887
233,-0.016,0.000,-1.090
234,-0.023,0.219,-0.883
235,0.133,0.188,-0.785
236,0.305,0.035,-0.809
237,0.191,-0.258,-1.082
238,-0.230,-0.016,-1.000
239,-0.316,0.301,-0.887
240,-0.211,-0.074,-1.203
241,-0.020,-0.078,-1.020
242,-0.020,-0.070,-1.051
243,-0.105,-0.309,-1.285
244,-0.262,-0.207,-1.230
245,-0.238,0.195,-0.949
246,0.184,0.023,-0.977
247,0.316,-0.215,-1.008
248,0.172,-0.211,-1.078
249,-0.023,-0.023,-0.879
250,-0.066,0.105,-0.781
251,0.176,0.188,-0.664
252,0.207,-0.027,-0.824
253,0.086,-0.078,-0.930
254,-0.074,0.152,-0.801
255,-0.160,0.152,-0.949
256,0.027,0.160,-0.910
257,0.230,0.055,-0.977
258,0.082,-0.059,-1.176
259,0.074,0.043,-1.180
260,0.086,0.238,-1.055
261,-0.031,0.242,-1.105
262,0.133,0.047,-1.176
263,0.035,-0.055,-1.262
264,-0.184,0.012,-1.238
265,-0.121,0.148,-0.980
266,-0.145,0.258,-0.848
267,-0.055,0.016,-0.969
268,0.082,-0.293,-1.055
269,-0.234,-0.074,-0.895
270,-0.223,-0.016,-0.855
271,-0.008,0.043,-0.684
272,0.043,0.234,-0.574
273,0.184,-0.371,-1.051
274,0.145,-0.285,-0.926
275,-0.094,0.059,-0.832
276,0.098,-0.172,-1.000
277,0.102,-0.035,-0.910
278,0.043,0.000,-1.043
279,0.238,-0.168,-1.191
280,-0.035,0.004,-1.137
281,-0.004,0.086,-1.113
282,0.145,0.012,-1.074
283,-0.016,0.051,-1.074
284,0.086,0.090,-1.070
285,-0.016,0.133,-1.004
286,-0.098,0.039,-1.133
287,0.074,0.234,-0.785
288,-0.027,0.105,-0.938
289,-0.051,0.105,-0.996
290,0.043,0.156,-0.848
291,-0.227,0.148,-0.965
292,0.000,0.105,-0.859
293,0.082,0.094,-0.859
294,-0.156,0.129,-0.957
295,0.043,0.020,-0.969
296,0.016,0.008,-1.035
297,-0.016,0.051,-1.035
298,0.285,-0.098,-1.043
299,0.148,-0.102,-1.062
300,0.020,0.043,-1.039
301,0.184,-0.145,-1.059
302,-0.047,0.059,-0.945
303,0.070,0.055,-0.910
304,0.227,-0.105,-0.957
305,-0.035,0.027,-0.965
306,0.078,0.043,-0.887
307,-0.016,0.082,-0.840
308,-0.090,0.023,-0.980
309,-0.012,-0.195,-1.102
310,-0.164,0.148,-0.875
311,-0.137,0.102,-0.984
312,0.023,-0.020,-0.992
313,-0.078,0.074,-1.012
314,0.039,-0.074,-1.105
315,0.160,-0.066,-1.023
316,-0.031,0.172,-0.973
317,0.090,0.012,-1.039
318,0.078,0.094,-0.918
319,-0.039,0.160,-0.945
320,0.180,-0.016,-0.992
321,-0.078,0.062,-0.973
322,-0.176,0.137,-0.973
323,-0.023,-0.047,-1.062
324,-0.160,-0.082,-1.082
325,-0.070,0.059,-0.930
326,0.062,-0.078,-0.992
327,-0.023,-0.027,-1.016
328,0.160,0.035,-0.918
329,0.125,-0.066,-1.004
330,0.039,-0.078,-1.031
331,0.176,-0.016,-0.922
332,0.055,0.027,-0.938
333,-0.004,0.043,-0.934
334,0.055,0.016,-0.930
335,-0.098,0.055,-0.965
336,-0.031,0.051,-0.891
337,0.066,0.000,-0.938
338,-0.098,-0.141,-1.117
339,0.051,-0.031,-0.961
340,0.020,0.160,-0.938
341,-0.031,0.133,-0.957
342,0.168,-0.059,-1.051
343,0.012,0.027,-1.086
344,-0.023,0.074,-1.004
345,0.082,0.078,-0.984
346,0.008,0.137,-0.980
347,-0.027,-0.066,-1.137
348,0.027,-0.047,-1.012
349,-0.078,0.062,-1.047
350,-0.059,-0.160,-1.109
351,0.059,0.066,-0.934
352,-0.008,0.133,-0.852
353,0.262,-0.234,-1.082
354,0.211,-0.074,-0.930
355,0.148,0.148,-0.762
356,0.258,-0.016,-0.855
357,0.152,0.141,-0.773
358,0.059,0.023,-0.926
359,-0.098,-0.012,-1.047
360,-0.238,0.184,-0.855
361,-0.137,0.137,-1.000
362,-0.125,0.023,-1.055
363,-0.117,-0.023,-1.086
364,-0.082,0.023,-1.094
365,-0.074,-0.047,-1.203
366,-0.020,0.059,-1.109
367,0.145,0.031,-1.094
368,0.145,-0.195,-1.191
369,0.281,0.062,-0.859
370,0.184,0.121,-0.898
371,0.148,-0.164,-1.070
372,0.086,0.133,-0.738
373,-0.031,0.145,-0.797
374,-0.086,-0.125,-1.004
375,-0.242,0.098,-0.812
376,-0.273,0.051,-0.961
377,-0.129,-0.082,-0.961
378,0.035,-0.062,-0.945
379,0.043,-0.082,-1.012
380,0.145,-0.012,-0.875
381,0.188,-0.195,-1.121
382,0.125,-0.105,-1.160
383,0.164,-0.129,-1.102
384,0.098,0.203,-0.918
385,0.121,0.078,-1.043
386,0.059,-0.156,-1.145
387,0.000,0.121,-0.934
388,-0.191,0.125,-0.914
389,-0.215,0.055,-1.008
390,-0.188,0.105,-0.949
391,-0.223,0.125,-0.914
392,-0.059,0.027,-0.938
393,0.031,0.180,-0.773
394,0.094,0.129,-0.914
395,0.102,0.078,-0.996
396,0.273,-0.094,-1.078
397,0.168,-0.012,-1.059
398,0.137,0.027,-0.992
399,0.008,0.066,-0.996
400,-0.176,0.191,-0.984
401,0.055,-0.129,-1.207
402,0.070,-0.062,-1.082
403,-0.008,0.238,-0.855
404,0.020,-0.051,-1.074
405,-0.027,-0.152,-1.145
406,-0.121,0.023,-0.973
407,0.023,0.027,-0.895
408,0.094,0.176,-0.766
409,0.027,0.051,-0.875
410,0.066,-0.023,-0.906
411,-0.031,0.023,-0.918
412,-0.035,-0.008,-0.945
413,0.113,0.148,-0.781
414,-0.008,-0.055,-1.055
415,-0.012,-0.117,-1.074
416,-0.176,0.051,-1.066
417,-0.129,0.141,-1.043
418,0.129,-0.137,-1.176
419,0.055,0.012,-1.043
420,0.090,-0.020,-1.133
421,0.172,-0.160,-1.160
422,-0.004,0.059,-1.004
423,0.137,0.098,-0.871
424,0.250,-0.027,-0.863
425,0.016,0.059,-0.875
426,0.031,-0.035,-0.965
427,-0.145,-0.008,-0.949
428,-0.191,0.297,-0.727
429,0.027,0.047,-0.891
430,-0.055,0.008,-0.930
431,-0.113,-0.020,-1.008
432,-0.078,-0.008,-1.020
433,-0.020,0.070,-1.023
434,0.184,0.062,-1.016
435,0.207,0.043,-1.031
436,0.055,-0.008,-1.152
437,0.164,-0.176,-1.258
438,0.020,-0.039,-1.098
439,-0.004,-0.055,-1.109
440,0.168,0.164,-0.836
441,0.008,0.289,-0.766
442,-0.047,-0.156,-1.137
443,-0.043,-0.016,-0.898
444,-0.246,0.188,-0.809
445,-0.043,-0.012,-0.922
446,-0.082,0.094,-0.766
447,-0.211,0.176,-0.922
448,-0.016,-0.336,-1.262
449,-0.062,0.027,-0.945
450,0.031,0.176,-0.949
451,0.359,-0.180,-1.102
452,0.148,-0.016,-0.973
453,0.102,0.074,-1.039
454,0.285,0.082,-0.867
455,0.148,-0.113,-1.066
456,0.039,-0.074,-1.039
457,0.047,0.117,-0.805
458,-0.102,0.074,-1.016
459,0.027,0.180,-0.871
460,-0.082,0.078,-0.980
461,-0.094,-0.051,-1.102
462,-0.012,-0.086,-1.027
463,-0.191,-0.035,-1.070
464,-0.078,0.090,-0.961
465,0.023,0.113,-0.871
466,0.023,-0.027,-1.137
467,0.086,-0.004,-1.027
468,0.027,-0.086,-1.105
469,-0.047,0.035,-1.000
470,0.168,0.125,-0.812
471,0.094,0.000,-1.027
472,0.055,0.070,-0.914
473,0.117,-0.094,-1.027
474,0.000,-0.012,-1.012
475,0.156,0.004,-0.887
476,0.148,0.043,-0.898
477,0.094,0.070,-0.895
478,0.117,-0.039,-0.988
479,0.051,-0.160,-1.098
480,-0.043,-0.043,-0.973
481,-0.074,-0.133,-1.070
482,-0.105,0.281,-0.805
483,-0.121,0.211,-0.941
484,-0.047,-0.156,-1.223
485,-0.156,-0.094,-1.109
486,-0.172,-0.055,-1.070
487,0.035,0.164,-0.801
488,0.105,0.066,-0.887
489,0.039,-0.020,-1.000
490,0.176,0.035,-0.914
491,0.168,-0.031,-1.070
492,0.199,0.016,-0.953
493,0.191,0.121,-0.855
494,0.113,-0.059,-1.020
495,0.078,-0.059,-0.992
496,-0.055,0.074,-0.996
497,-0.074,0.184,-0.848
498,-0.043,0.000,-0.992
499,-0.059,-0.016,-0.996
500,-0.133,-0.004,-1.016
501,-0.109,-0.039,-1.121
502,-0.145,0.129,-0.965
503,0.047,0.074,-0.996
504,0.176,-0.113,-1.129
505,0.090,-0.109,-1.059
506,-0.008,-0.016,-1.051
507,-0.004,0.059,-0.949
508,0.078,0.039,-0.938
509,0.047,0.027,-0.938
510,0.137,0.039,-0.852
511,-0.055,0.027,-0.957
512,-0.051,0.078,-0.938
513,-0.051,0.129,-0.848
514,0.008,0.008,-1.004
515,0.035,-0.043,-1.051
516,-0.035,0.078,-0.977
517,-0.035,0.043,-1.098
518,0.082,0.086,-0.918
519,0.098,0.000,-1.051
520,0.105,-0.121,-1.102
521,0.117,-0.035,-0.988
522,-0.047,0.176,-0.906
523,0.180,0.152,-0.832
524,0.098,-0.070,-0.973
525,-0.039,0.090,-0.895
526,-0.059,-0.176,-1.176
527,-0.164,0.012,-0.930
528,-0.207,0.227,-0.852
529,-0.020,0.059,-0.969
530,-0.016,-0.070,-1.031
531,-0.102,-0.105,-1.164
532,0.094,-0.062,-0.988
533,0.117,0.039,-0.930
534,0.285,0.191,-0.863
535,0.211,0.012,-0.980
536,0.051,-0.066,-1.184
537,0.000,0.160,-0.945
538,0.066,0.027,-0.984
539,-0.047,0.004,-1.039
540,-0.004,0.090,-0.867
541,-0.070,-0.086,-1.090
542,-0.152,0.051,-0.984
543,0.055,0.102,-0.879
544,-0.023,-0.141,-1.109
545,0.070,-0.059,-0.973
546,0.066,0.066,-0.906
547,-0.113,-0.047,-1.102
548,0.023,0.129,-0.848
549,0.066,0.027,-0.949
550,-0.035,-0.074,-1.074
551,0.008,-0.055,-0.980
552,-0.152,0.094,-0.918
553,-0.141,0.156,-0.930
554,0.020,-0.156,-1.082
555,-0.051,0.078,-0.906
556,0.047,0.105,-0.883
557,0.285,-0.270,-1.109
558,0.074,0.094,-0.863
559,0.074,0.094,-0.863
560,0.219,0.102,-0.852
561,0.363,-0.086,-1.043
562,-0.027,0.219,-0.914
563,0.035,-0.043,-1.117
564,0.035,-0.059,-1.086
565,-0.199,0.086,-1.000
566,-0.066,-0.078,-1.094
567,-0.156,0.137,-0.910
568,-0.227,0.098,-1.023
569,-0.062,-0.020,-1.059
570,-0.199,0.141,-0.922
571,0.027,-0.066,-1.102
572,0.172,-0.137,-1.008
573,0.004,-0.008,-0.984
574,0.184,0.016,-0.926
575,0.250,0.109,-0.773
576,0.121,-0.102,-1.098
577,0.184,-0.039,-0.910
578,0.035,0.105,-0.879
579,0.035,0.105,-0.879
580,-0.078,0.059,-0.988
581,0.117,0.078,-0.895
582,-0.082,-0.020,-1.059
583,0.012,-0.125,-1.090
584,0.059,-0.062,-1.004
585,-0.195,0.172,-0.996
586,0.039,0.039,-0.984
587,0.098,-0.020,-1.008
588,-0.059,0.023,-1.051
589,0.188,-0.164,-1.109
590,0.031,0.078,-0.945
591,-0.094,0.297,-0.797
592,0.188,0.047,-0.973
593,-0.105,-0.297,-1.348
594,-0.078,-0.156,-1.145
595,-0.078,0.078,-0.887
596,-0.121,0.242,-0.898
597,0.141,0.121,-0.828
598,0.082,-0.137,-1.031
599,-0.109,-0.125,-1.098
600,0.047,0.047,-0.836
601,0.109,0.156,-0.805
602,0.082,0.277,-0.680
603,0.262,-0.031,-0.902
604,0.000,0.086,-0.977
605,-0.012,0.023,-1.000
606,0.012,-0.117,-1.066
607,-0.207,0.090,-0.984
608,-0.074,0.062,-1.031
609,-0.008,-0.035,-1.145
610,-0.168,0.156,-0.996
611,0.090,-0.043,-1.125
612,0.086,-0.297,-1.285
613,0.059,0.023,-1.008
614,0.250,-0.016,-0.984
615,0.117,0.105,-0.941
616,0.137,0.059,-0.887
617,0.078,-0.074,-0.992
618,0.020,-0.074,-0.969
619,-0.035,-0.039,-0.910
620,-0.098,0.234,-0.699
621,-0.098,0.219,-0.750
622,0.027,-0.086,-1.027
623,-0.023,-0.043,-0.984
624,-0.148,-0.105,-1.062
625,-0.062,0.020,-0.926
626,0.000,0.297,-0.715
627,0.164,-0.227,-1.223
628,0.105,-0.082,-1.051
629,0.086,0.125,-0.965
630,0.141,-0.137,-1.219
631,0.141,0.188,-0.906
632,-0.109,0.270,-0.934
633,0.012,0.051,-1.105
634,0.031,-0.047,-1.180
635,-0.141,0.070,-1.074
636,-0.023,0.082,-0.949
637,-0.070,0.078,-0.922
638,-0.035,0.250,-0.852
639,-0.035,0.250,-0.852
640,0.008,-0.031,-1.012
641,0.051,-0.230,-1.145
642,0.000,0.098,-0.828
643,0.086,-0.027,-0.949
644,0.133,0.055,-0.840
645,0.137,0.098,-0.812
646,0.078,-0.145,-1.094
647,0.031,-0.051,-0.945
648,0.059,-0.070,-1.020
649,-0.055,0.020,-0.930
650,-0.039,0.086,-0.859
651,-0.105,0.051,-1.066
652,-0.141,0.027,-1.051
653,-0.117,-0.160,-1.219
654,-0.059,-0.086,-1.133
655,-0.062,-0.027,-1.031
656,0.055,-0.027,-1.070
657,0.055,0.180,-0.848
658,0.133,-0.066,-1.047
659,0.199,-0.160,-1.113
660,0.176,0.023,-0.816
661,0.125,0.078,-0.883
662,0.051,0.223,-0.750
663,0.074,0.133,-0.844
664,-0.062,-0.066,-1.027
665,-0.027,-0.020,-0.957
666,-0.098,0.008,-0.973
667,-0.211,0.211,-0.855
668,-0.039,0.203,-0.914
669,0.035,-0.145,-1.207
670,0.031,0.016,-1.070
671,0.094,-0.137,-1.164
672,0.113,-0.047,-1.066
673,0.055,0.230,-0.852
674,0.164,0.000,-1.035
675,0.113,-0.035,-1.031
676,-0.129,0.023,-1.078
677,-0.012,-0.016,-0.992
678,-0.035,0.074,-0.887
679,-0.078,-0.008,-0.957
680,0.043,0.062,-0.863
681,-0.074,0.184,-0.809
682,-0.023,-0.070,-1.051
683,0.086,-0.039,-0.926
684,0.004,0.055,-0.949
685,0.113,0.051,-0.938
686,0.160,0.145,-0.867
687,0.016,-0.066,-1.199
688,0.176,-0.129,-1.094
689,0.043,-0.008,-1.047
690,-0.051,0.035,-0.949
691,0.031,0.121,-0.863
692,-0.129,-0.035,-1.051
693,-0.090,-0.180,-1.164
694,-0.039,-0.012,-0.934
695,-0.016,0.004,-1.035
696,0.082,-0.059,-0.945
697,0.062,-0.059,-0.953
698,-0.012,0.070,-0.891
699,0.168,-0.113,-0.969
700,-0.043,-0.121,-1.148
701,-0.035,0.188,-0.801
702,0.156,0.094,-0.840
703,0.051,0.242,-0.840
704,-0.020,0.027,-0.961
705,-0.105,-0.148,-1.199
706,-0.219,0.020,-1.078
707,-0.016,0.098,-0.953
708,0.039,0.168,-0.926
709,-0.016,0.238,-0.898
710,0.160,-0.109,-1.191
711,-0.020,-0.082,-1.199
712,0.105,-0.039,-1.109
713,0.281,0.016,-0.945
714,0.102,0.152,-0.875
715,0.125,-0.020,-1.059
716,0.020,-0.102,-1.070
717,-0.137,-0.059,-1.066
718,-0.039,0.051,-0.832
719,-0.008,0.230,-0.691
720,-0.133,0.188,-0.840
721,0.031,-0.176,-1.059
722,-0.117,0.008,-1.012
723,-0.145,0.047,-0.910
724,0.219,0.082,-0.797
725,0.012,-0.098,-1.094
726,0.047,-0.137,-1.121
727,0.125,-0.020,-1.008
728,0.082,0.059,-1.039
729,0.211,-0.082,-1.023
730,0.031,0.012,-0.938
731,0.031,0.102,-0.895
732,0.176,-0.297,-1.199
733,-0.098,0.023,-0.984
734,-0.039,0.281,-0.781
735,0.078,0.035,-0.918
736,-0.027,0.102,-0.945
737,-0.008,-0.023,-1.062
738,0.008,-0.223,-1.137
739,-0.066,0.152,-0.910
740,0.035,0.098,-0.887
741,0.078,0.102,-0.965
742,-0.012,0.137,-0.934
743,0.004,-0.086,-1.137
744,-0.020,0.004,-1.098
745,-0.074,0.113,-0.957
746,-0.016,0.082,-1.016
747,-0.121,0.172,-0.891
748,-0.004,-0.020,-1.090
749,0.043,0.016,-1.012
750,-0.098,-0.066,-1.066
751,0.102,-0.094,-1.051
752,0.125,0.094,-0.863
753,0.121,0.094,-0.902
754,0.230,-0.004,-0.926
755,0.133,0.031,-0.898
756,0.059,-0.180,-1.109
757,0.066,-0.125,-0.961
758,-0.117,0.215,-0.758
759,-0.066,0.172,-0.816
760,-0.012,0.004,-1.016
761,-0.156,0.082,-0.980
762,-0.098,-0.105,-1.148
763,-0.012,-0.121,-1.117
764,0.012,0.152,-0.855
765,0.156,-0.039,-1.070
766,0.199,0.062,-0.988
767,0.113,0.113,-0.938
768,0.113,0.113,-0.938
769,0.285,-0.172,-1.234
770,0.070,-0.180,-1.043
771,-0.035,0.195,-0.836
772,-0.039,0.223,-0.836
773,-0.051,-0.078,-1.070
774,-0.152,-0.051,-1.090
775,-0.199,0.125,-0.871
776,-0.066,-0.047,-0.973
777,-0.133,0.051,-0.938
778,-0.082,0.125,-0.898
779,-0.020,-0.078,-1.051
780,0.125,-0.023,-1.016
781,0.145,0.113,-0.906
782,0.254,0.004,-0.984
783,0.176,-0.129,-1.125
784,0.070,0.133,-0.895
785,0.074,0.020,-1.043
786,0.117,-0.055,-1.090
787,-0.070,0.051,-0.992
788,-0.074,0.082,-1.004
789,0.039,0.152,-0.852
790,-0.062,0.191,-0.836
791,-0.012,-0.270,-1.254
792,-0.055,-0.031,-0.902
793,0.016,0.051,-0.941
794,0.102,0.047,-0.914
795,0.117,0.066,-0.828
796,-0.059,-0.035,-1.047
797,-0.039,-0.078,-1.020
798,-0.043,-0.070,-1.047
799,-0.199,0.066,-0.996
800,0.098,0.016,-0.910
801,0.023,0.020,-0.945
802,-0.070,0.102,-1.043
803,0.051,0.012,-0.969
804,0.027,-0.168,-1.148
805,0.059,-0.023,-1.004
806,0.137,0.004,-0.887
807,0.074,0.242,-0.855
808,0.078,0.191,-0.918
809,0.246,-0.215,-1.191
810,0.059,0.004,-1.062
811,0.199,0.035,-0.914
812,0.105,0.012,-1.016
813,-0.102,0.129,-0.965
814,-0.020,0.031,-1.047
815,-0.012,-0.012,-1.031
816,-0.070,-0.031,-1.090
817,0.000,0.008,-0.934
818,-0.148,0.062,-0.965
819,-0.051,0.016,-0.961
820,0.102,-0.086,-1.074
821,-0.129,0.035,-0.941
822,0.105,0.203,-0.719
823,0.016,-0.109,-0.992
824,-0.070,-0.121,-1.066
825,-0.027,-0.047,-0.906
826,-0.086,0.055,-0.934
827,-0.004,0.117,-0.875
828,0.184,0.004,-0.895
829,-0.035,-0.027,-1.031
830,-0.035,-0.078,-1.043
831,0.098,-0.102,-1.121
832,-0.090,0.047,-1.047
833,0.215,-0.051,-1.004
834,0.168,0.004,-1.004
835,-0.023,0.125,-0.988
836,0.156,-0.168,-1.137
837,-0.059,0.133,-0.871
838,-0.008,0.125,-0.883
839,0.219,-0.137,-0.988
840,-0.012,0.320,-0.742
841,-0.051,0.090,-1.020
842,-0.004,-0.164,-1.113
843,-0.207,0.164,-0.965
844,-0.070,-0.102,-1.086
845,0.055,-0.039,-0.961
846,-0.223,0.211,-0.918
847,0.113,0.000,-1.070
848,0.125,-0.223,-1.188
849,-0.016,-0.016,-1.047
850,0.203,0.020,-0.879
851,0.062,-0.031,-1.016
852,0.035,0.012,-0.977
853,0.180,0.066,-0.840
854,-0.031,0.016,-0.977
855,-0.004,0.066,-0.871
856,0.008,0.176,-0.762
857,-0.184,0.035,-1.000
858,0.016,-0.094,-1.016
859,-0.082,0.184,-0.867
860,-0.086,0.078,-1.012
861,0.273,-0.066,-1.035
862,-0.023,-0.059,-1.102
863,0.098,-0.039,-1.102
864,0.312,-0.051,-1.027
865,0.008,0.227,-0.961
866,0.156,0.008,-1.051
867,0.156,-0.078,-1.059
868,-0.121,0.055,-1.066
869,0.047,0.047,-0.895
870,-0.039,0.082,-0.922
871,-0.238,0.195,-0.859
872,-0.020,0.004,-0.930
873,-0.266,-0.148,-1.188
874,-0.328,-0.004,-1.008
875,-0.090,-0.090,-0.977
876,-0.129,0.102,-0.895
877,0.121,0.090,-0.812
878,0.227,0.000,-0.898
879,0.102,0.047,-0.879
880,0.301,-0.199,-1.094
881,0.051,-0.066,-1.000
882,-0.066,0.301,-0.797
883,0.082,-0.008,-1.043
884,0.062,0.062,-1.043
885,0.105,-0.062,-1.098
886,0.215,-0.074,-1.027
