Sample,X,Y,Z
276,0.074,-0.078,-1.094
277,0.125,-0.023,-0.957
278,-0.117,0.082,-1.105
279,-0.086,0.074,-1.090
280,-0.016,0.074,-1.043
281,-0.125,-0.012,-1.180
282,-0.031,-0.016,-1.016
283,-0.016,-0.094,-1.121
284,-0.082,-0.086,-1.113
285,0.035,0.008,-0.855
286,-0.059,0.031,-0.879
287,-0.137,-0.004,-0.906
288,-0.230,0.066,-0.855
289,-0.293,0.125,-0.934
290,-0.016,0.031,-0.855
291,0.184,0.086,-0.781
292,0.246,0.023,-0.887
293,0.402,-0.066,-0.898
294,0.391,0.020,-0.961
295,0.336,-0.039,-1.074
296,0.355,-0.023,-1.012
297,0.074,0.109,-1.074
298,-0.070,0.020,-1.160
299,-0.059,0.012,-1.113
300,-0.055,0.035,-1.125
301,0.117,-0.023,-1.031
302,-0.086,-0.004,-1.039
303,-0.363,0.004,-1.117
304,-0.332,0.102,-0.926
305,-0.281,0.074,-0.914
306,-0.223,-0.020,-1.000
307,0.008,0.023,-0.859
308,0.066,0.008,-0.895
309,0.160,-0.074,-0.848
310,0.324,-0.102,-0.855
311,0.148,-0.012,-0.883
312,0.078,0.020,-0.887
313,-0.082,0.062,-0.992
314,-0.113,0.035,-1.059
315,0.105,0.023,-0.914
316,0.129,-0.039,-1.023
317,0.121,-0.016,-1.070
318,0.285,0.004,-1.027
319,0.121,0.094,-1.039
320,0.020,0.043,-1.027
321,0.078,0.027,-1.098
322,-0.062,0.035,-1.109
323,0.031,0.051,-0.984
324,0.074,0.004,-1.023
325,0.062,0.020,-0.965
326,0.047,0.035,-0.871
327,-0.238,0.012,-0.977
328,-0.402,0.074,-0.969
329,-0.348,0.074,-0.965
330,-0.301,0.031,-0.984
331,-0.125,-0.004,-0.938
332,-0.043,-0.008,-0.945
333,0.070,-0.059,-0.961
334,0.242,0.023,-0.879
335,0.289,-0.094,-1.004
336,0.277,-0.039,-0.938
337,0.145,0.012,-0.910
338,-0.168,0.012,-1.035
339,-0.102,0.012,-1.008
340,0.152,-0.023,-0.918
341,0.234,0.000,-0.961
342,0.250,-0.031,-0.992
343,-0.055,0.090,-1.008
344,-0.148,0.027,-1.117
345,-0.133,0.074,-1.008
346,-0.016,0.105,-1.027
347,0.023,0.059,-1.020
348,0.016,0.039,-1.051
349,-0.047,-0.012,-1.125
350,0.227,-0.004,-0.918
351,0.348,0.035,-0.855
352,0.113,-0.008,-0.973
353,-0.176,0.027,-0.988
354,-0.301,-0.039,-1.082
355,-0.223,0.020,-0.918
356,-0.141,0.141,-0.746
357,-0.086,0.031,-0.953
358,0.070,-0.070,-0.973
359,0.016,-0.043,-1.004
360,0.109,-0.062,-1.004
361,0.344,0.051,-0.820
362,0.305,0.074,-0.938
363,0.098,-0.031,-1.094
364,0.031,0.016,-1.051
365,0.121,-0.031,-1.113
366,0.305,-0.023,-0.957
367,0.184,-0.027,-1.000
368,-0.102,0.086,-1.016
369,-0.199,0.105,-0.961
370,-0.359,0.055,-1.074
371,-0.379,-0.027,-1.102
372,-0.211,0.035,-0.930
373,-0.145,0.043,-0.984
374,0.070,-0.043,-0.961
375,0.219,0.020,-0.844
376,0.266,-0.062,-0.965
377,0.242,-0.066,-0.934
378,0.125,0.008,-0.984
379,0.043,0.027,-0.977
380,0.156,0.027,-0.871
381,-0.031,0.035,-0.961
382,-0.098,-0.078,-1.000
383,-0.094,0.020,-1.031
384,-0.223,0.047,-1.070
385,-0.047,0.016,-1.016
386,-0.051,0.105,-0.953
387,-0.059,0.090,-1.066
388,0.012,0.000,-1.031
389,0.109,0.047,-1.027
390,0.246,0.023,-1.012
391,0.445,-0.043,-0.938
392,0.102,0.047,-0.930
393,0.000,0.016,-0.961
394,0.023,0.043,-0.938
395,-0.148,0.094,-0.996
396,-0.008,-0.043,-1.008
397,0.051,0.039,-0.938
398,-0.156,0.004,-1.016
399,0.023,0.016,-0.883
400,-0.062,0.078,-0.945
401,-0.148,0.059,-1.047
402,0.152,-0.086,-0.980
403,-0.035,-0.020,-1.047
404,0.062,-0.062,-1.027
405,0.246,-0.004,-0.887
406,0.043,0.039,-0.984
407,0.156,-0.059,-0.957
408,0.012,0.062,-0.910
409,-0.246,0.078,-1.043
410,-0.016,0.059,-0.891
411,-0.148,0.090,-0.980
412,-0.281,0.086,-1.039
413,0.184,0.008,-0.941
414,0.121,0.066,-1.004
415,0.242,-0.016,-1.012
416,0.348,-0.098,-1.059
417,-0.043,0.062,-1.109
418,0.102,-0.031,-1.055
419,0.230,-0.070,-1.016
420,0.230,-0.070,-1.016
421,0.023,0.027,-1.000
422,0.137,-0.035,-0.945
423,-0.137,0.059,-0.969
424,-0.246,-0.008,-1.035
425,0.070,-0.016,-0.867
426,-0.145,0.066,-0.855
427,-0.223,0.082,-0.879
428,-0.117,0.066,-0.891
429,-0.316,0.098,-1.023
430,0.066,-0.094,-1.016
431,0.230,0.020,-0.883
432,0.168,0.012,-0.969
433,0.316,-0.066,-0.988
434,-0.094,0.043,-1.102
435,-0.152,-0.023,-1.195
436,0.199,0.023,-0.945
437,0.012,0.090,-1.020
438,0.020,0.008,-0.992
439,0.070,0.012,-0.973
440,0.070,0.012,-0.973
441,-0.211,0.027,-1.105
442,0.133,0.008,-0.898
443,0.125,0.051,-0.902
444,-0.164,0.098,-0.984
445,0.184,0.078,-0.840
446,0.008,0.090,-0.918
447,0.090,-0.078,-1.074
448,0.375,-0.090,-0.914
449,0.176,0.027,-0.980
450,0.207,0.027,-0.918
451,0.168,-0.020,-0.938
452,-0.379,0.055,-1.105
453,-0.316,0.008,-1.090
454,-0.285,0.008,-1.102
455,-0.324,0.113,-0.992
456,0.125,0.016,-0.863
457,-0.027,-0.078,-1.078
458,-0.105,0.031,-1.008
459,0.062,-0.027,-0.992
460,-0.051,0.004,-1.012
461,0.184,0.035,-0.859
462,0.312,0.012,-0.891
463,-0.023,0.020,-1.035
464,0.180,0.020,-1.004
465,0.273,-0.008,-0.980
466,0.285,0.039,-0.871
467,0.246,-0.027,-0.895
468,-0.254,0.086,-1.023
469,-0.375,0.059,-1.156
470,-0.094,0.066,-1.055
471,-0.035,0.035,-1.016
472,0.148,0.004,-0.902
473,0.094,0.000,-0.949
