Sample,X,Y,Z
205,0.324,0.047,-0.902
206,0.164,0.203,-0.914
207,0.086,-0.055,-1.203
208,-0.133,-0.043,-1.215
209,-0.238,0.004,-1.250
210,0.148,0.070,-1.055
211,0.332,0.129,-0.852
212,0.062,0.051,-1.031
213,-0.242,0.023,-1.094
214,-0.523,0.070,-1.113
215,-0.266,0.090,-1.129
216,0.145,0.156,-0.824
217,0.320,0.070,-0.789
218,0.340,-0.023,-0.898
219,0.188,0.008,-0.840
220,0.238,-0.188,-1.023
221,0.293,-0.062,-0.883
222,0.055,0.109,-0.719
223,-0.082,0.051,-0.938
224,-0.195,-0.012,-0.996
225,-0.188,0.047,-0.969
226,0.016,0.066,-0.980
227,0.184,-0.020,-0.988
228,0.137,0.125,-0.922
229,-0.117,0.070,-1.109
230,-0.297,-0.012,-1.145
231,-0.094,-0.016,-1.160
232,0.098,-0.070,-1.133
233,0.176,0.000,-0.969
234,0.219,-0.074,-1.090
235,-0.031,0.008,-1.043
236,-0.016,-0.008,-1.039
237,0.094,-0.086,-1.055
238,0.062,-0.004,-0.852
239,0.016,0.047,-0.824
240,-0.156,0.078,-0.852
241,-0.207,0.133,-0.852
242,0.090,0.004,-0.977
243,0.332,-0.098,-0.930
244,0.344,-0.027,-0.883
245,0.344,-0.020,-0.891
246,0.129,0.055,-0.859
247,-0.113,0.062,-1.047
248,-0.012,-0.035,-1.094
249,-0.039,0.012,-1.012
250,-0.152,0.062,-1.105
251,-0.164,0.094,-1.008
252,-0.227,0.094,-1.023
253,-0.195,-0.008,-1.219
254,-0.074,0.039,-1.043
255,-0.133,0.156,-0.984
256,-0.039,0.043,-1.070
257,-0.047,0.055,-0.914
258,-0.078,0.008,-1.012
259,0.195,-0.105,-1.012
260,0.277,-0.078,-0.832
261,0.125,0.051,-0.898
262,0.211,0.008,-0.828
263,0.012,0.047,-0.773
264,-0.156,0.004,-0.969
265,0.066,-0.047,-0.883
266,0.148,-0.020,-0.898
267,0.117,0.035,-0.941
268,0.113,0.012,-0.906
269,-0.012,0.070,-1.094
270,-0.043,0.031,-1.188
271,0.129,-0.016,-1.109
272,0.098,0.105,-1.059
273,0.059,0.086,-1.094
274,-0.043,-0.066,-1.203
275,-0.098,-0.012,-1.176
276,0.070,-0.047,-1.035
277,-0.008,0.055,-0.922
278,-0.168,0.141,-0.895
279,-0.332,0.070,-0.891
280,-0.441,0.109,-0.941
281,-0.215,-0.070,-1.000
282,0.129,0.016,-0.777
283,0.242,0.074,-0.746
284,0.312,-0.113,-0.859
285,0.145,-0.059,-0.914
286,0.148,-0.051,-1.051
287,0.367,-0.062,-0.973
288,0.207,0.098,-0.895
289,0.023,0.047,-1.070
290,0.012,-0.004,-1.062
291,-0.031,0.047,-1.102
292,0.070,-0.023,-1.148
293,0.145,0.055,-0.973
294,-0.086,0.145,-1.016
295,-0.168,0.109,-0.988
296,-0.309,0.000,-1.129
297,-0.215,0.027,-1.137
298,0.223,0.027,-0.895
299,0.234,-0.051,-0.922
300,0.121,-0.012,-0.949
301,0.094,-0.035,-0.891
302,-0.121,0.039,-0.977
303,-0.070,-0.027,-0.984
304,0.055,0.004,-0.867
305,-0.117,0.012,-0.930
306,-0.152,0.020,-0.902
307,-0.078,-0.016,-0.965
308,-0.043,0.004,-0.984
309,0.203,-0.039,-0.949
310,0.191,0.051,-0.938
311,0.078,0.098,-0.961
312,0.160,0.020,-1.027
313,0.094,0.031,-1.113
314,0.180,0.004,-1.062
315,0.340,-0.027,-1.043
316,0.078,0.039,-1.016
317,-0.039,0.105,-0.969
318,-0.164,-0.008,-1.121
319,-0.234,0.016,-1.109
320,-0.188,0.055,-0.973
321,-0.273,0.078,-0.977
322,-0.266,0.074,-0.961
323,-0.125,0.074,-0.910
324,-0.082,-0.016,-0.992
325,0.094,-0.082,-0.961
326,0.160,0.016,-0.848
327,0.145,0.020,-0.840
328,0.039,-0.082,-0.895
329,-0.074,-0.086,-1.039
330,0.066,0.020,-0.938
331,0.176,-0.031,-0.914
332,0.121,0.035,-0.938
333,0.070,0.043,-0.934
334,-0.043,0.004,-1.062
335,-0.082,-0.035,-1.133
336,-0.027,0.062,-1.055
337,0.164,0.090,-1.031
338,0.145,0.043,-1.066
339,0.039,0.098,-1.023
340,-0.008,0.039,-1.113
341,0.160,0.000,-1.035
342,0.156,0.090,-0.973
343,0.066,0.012,-1.000
344,0.051,0.000,-0.969
345,-0.133,0.027,-0.965
346,-0.176,-0.012,-0.949
347,-0.121,0.051,-0.855
348,-0.219,0.152,-0.859
349,-0.172,-0.027,-0.965
350,-0.066,-0.027,-0.930
351,0.020,-0.035,-0.949
352,0.266,-0.055,-0.930
353,0.215,0.023,-0.934
354,0.160,-0.035,-1.059
355,0.242,-0.074,-1.016
356,0.129,-0.051,-1.043
357,0.039,-0.035,-1.055
358,0.055,0.039,-0.969
359,-0.082,0.117,-0.977
360,-0.109,0.078,-0.992
361,-0.129,0.043,-1.004
362,-0.039,-0.004,-1.066
363,0.066,-0.051,-0.992
364,-0.109,0.031,-0.973
365,-0.141,0.016,-1.027
366,0.016,0.098,-0.898
367,0.094,0.039,-1.020
368,0.285,-0.098,-1.012
369,0.355,0.004,-0.887
370,0.121,-0.035,-1.035
371,0.035,-0.016,-0.965
372,-0.125,0.055,-0.941
373,-0.223,-0.008,-1.027
374,-0.145,0.004,-0.949
375,-0.336,0.102,-1.016
376,-0.270,0.051,-0.992
377,-0.004,0.031,-0.879
378,0.062,0.008,-1.004
379,0.281,-0.039,-1.000
380,0.363,0.039,-0.926
381,-0.020,0.109,-1.000
382,0.098,-0.020,-1.016
383,0.176,-0.008,-0.996
384,0.109,0.051,-0.988
385,0.230,-0.004,-0.945
386,0.035,0.043,-1.043
387,0.012,0.039,-1.047
388,0.113,0.012,-0.961
389,-0.137,0.074,-1.008
390,-0.203,0.094,-0.980
391,-0.203,0.156,-0.945
392,-0.266,0.039,-1.074
393,0.105,-0.086,-0.977
394,0.234,-0.016,-0.895
395,0.191,-0.105,-0.984
396,0.301,-0.117,-0.887
397,-0.023,-0.008,-0.977
398,-0.141,-0.008,-0.988
399,-0.043,-0.004,-0.918
400,-0.230,0.105,-1.027
401,-0.027,0.012,-0.973
402,0.172,0.004,-0.953
403,-0.035,0.055,-1.020
404,0.156,0.012,-0.918
405,-0.004,0.047,-1.047
406,-0.191,0.074,-1.113
407,0.164,0.027,-1.051
408,0.117,0.074,-1.035
409,0.242,0.039,-1.016
410,0.465,-0.078,-0.930
411,0.105,0.031,-1.004
412,0.113,-0.055,-1.059
413,0.008,0.008,-0.988
414,-0.258,0.129,-0.957
415,-0.059,0.000,-0.926
416,-0.160,0.078,-0.848
417,-0.344,0.016,-0.996
418,-0.117,0.023,-0.855
419,-0.117,0.008,-0.961
420,0.051,-0.020,-0.969
421,0.285,-0.074,-0.918
422,-0.062,0.004,-1.023
423,-0.008,0.008,-0.988
424,0.008,0.078,-0.910
425,-0.137,-0.016,-1.086
426,0.191,-0.004,-0.902
427,0.121,0.020,-1.008
428,0.012,-0.035,-1.086
429,0.188,0.059,-0.895
430,-0.043,0.113,-0.969
431,-0.035,0.070,-1.031
432,0.066,0.055,-1.020
433,-0.211,0.055,-1.195
434,0.277,-0.039,-1.004
435,0.391,0.051,-0.930
436,0.203,0.051,-0.988
437,0.375,-0.059,-0.949
438,0.039,-0.055,-1.078
439,-0.164,0.051,-1.051
440,0.012,0.039,-0.926
441,-0.312,0.090,-0.953
442,-0.242,0.070,-0.906
443,-0.047,-0.094,-0.965
444,-0.188,0.012,-0.957
445,0.086,0.051,-0.840
446,0.047,-0.078,-0.988
447,-0.262,0.082,-0.961
448,-0.125,0.082,-0.871
449,-0.113,-0.031,-1.098
450,0.008,0.000,-1.039
451,0.434,-0.016,-0.965
452,0.270,-0.035,-1.039
453,0.176,0.000,-0.980
454,0.164,-0.031,-1.059
455,-0.070,0.070,-1.039
